traj_id,split,class_name,seq_folder,n_coexisting_agents,coexisting_classes,min_dist_overall,n_frames_below_3m,n_close_agents,n1_traj_id,n1_class,n1_common_timestamps,n1_frames_below_3m,n1_min_dist,n1_mean_dist,n1_overlap_sec,n2_traj_id,n2_class,n2_common_timestamps,n2_frames_below_3m,n2_min_dist,n2_mean_dist,n2_overlap_sec,n3_traj_id,n3_class,n3_common_timestamps,n3_frames_below_3m,n3_min_dist,n3_mean_dist,n3_overlap_sec,n4_traj_id,n4_class,n4_common_timestamps,n4_frames_below_3m,n4_min_dist,n4_mean_dist,n4_overlap_sec,n5_traj_id,n5_class,n5_common_timestamps,n5_frames_below_3m,n5_min_dist,n5_mean_dist,n5_overlap_sec
0061,train,person,0007_20230322_114343,0,,-1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0062,train,person,0007_20230322_114343,2,person,3.251,0,0,0058,person,57,0,3.251,13.725,22.56,0010,person,57,0,13.84,18.565,22.56,,,,,,,,,,,,,,,,,,,,,
0063,train,motorcycle,0007_20230322_114343,0,,-1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0064,train,person,0008_20230322_114623,3,person,7.56,0,0,0067,person,116,0,7.56,14.67,46.36,0073,person,29,0,14.156,17.478,11.48,0070,person,83,0,23.543,30.411,32.8,,,,,,,,,,,,,,
0011,train,person,0008_20230322_114623,1,person,2.609,1,1,0071,person,24,1,2.609,8.467,9.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0065,train,person,0008_20230322_114623,1,person,35.324,0,0,0072,person,2,0,35.324,35.639,0.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0066,train,person,0008_20230322_114623,0,,-1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0067,train,person,0008_20230322_114623,3,person,4.23,0,0,0073,person,29,0,4.23,12.655,11.48,0064,person,116,0,7.56,14.67,46.36,0070,person,83,0,25.415,28.53,32.8,,,,,,,,,,,,,,
0068,train,person,0008_20230322_114623,0,,-1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0069,train,person,0008_20230322_114623,0,,-1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0070,train,person,0008_20230322_114623,3,person,23.543,0,0,0064,person,83,0,23.543,30.411,32.8,0067,person,83,0,25.415,28.53,32.8,0073,person,29,0,29.189,37.94,11.48,,,,,,,,,,,,,,
0071,train,person,0008_20230322_114623,1,person,2.609,1,1,0011,person,24,1,2.609,8.467,9.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0072,train,person,0008_20230322_114623,1,person,35.324,0,0,0065,person,2,0,35.324,35.639,0.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0073,train,person,0008_20230322_114623,3,person,4.23,0,0,0067,person,29,0,4.23,12.655,11.48,0064,person,29,0,14.156,17.478,11.48,0070,person,29,0,29.189,37.94,11.48,,,,,,,,,,,,,,
0074,train,person,0008_20230322_114623,0,,-1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0075,train,person,0008_20230322_114623,0,,-1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0076,train,person,0009_20230322_115403,0,,-1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0077,train,person,0009_20230322_115403,1,bicycle,2.437,3,1,0078,bicycle,61,3,2.437,16.379,24.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0078,train,bicycle,0009_20230322_115403,1,person,2.437,3,1,0077,person,61,3,2.437,16.379,24.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0079,train,person,0009_20230322_115403,1,motorcycle,24.016,0,0,0081,motorcycle,9,0,24.016,27.037,3.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0080,train,person,0009_20230322_115403,0,,-1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0081,train,motorcycle,0009_20230322_115403,1,person,24.016,0,0,0079,person,9,0,24.016,27.037,3.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0082,train,person,0010_20230322_115554,0,,-1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0083,train,person,0010_20230322_115554,0,,-1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0084,train,bicycle,0010_20230322_115554,0,,-1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0012,train,person,0010_20230322_115554,0,,-1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0085,train,person,0010_20230322_115554,1,person,0.148,35,1,0087,person,38,35,0.148,1.509,14.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0086,train,person,0010_20230322_115554,0,,-1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0087,train,person,0010_20230322_115554,1,person,0.148,35,1,0085,person,38,35,0.148,1.509,14.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0088,train,bicycle,0010_20230322_115554,0,,-1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0089,train,person,0011_20230322_115737,5,person,1.737,4,1,0090,person,151,4,1.737,19.788,60.2,0094,person,74,0,7.879,18.614,29.56,0096,person,72,0,19.201,23.36,28.52,0091,person,100,0,19.643,26.955,39.8,0093,person,85,0,19.803,24.752,33.64
0090,train,person,0011_20230322_115737,5,person,1.502,36,4,0096,person,72,11,1.502,7.248,28.52,0089,person,151,4,1.737,19.788,60.2,0093,person,85,10,1.754,11.317,33.64,0091,person,100,11,1.892,10.845,39.8,0094,person,74,0,24.477,31.226,29.56
0091,train,person,0011_20230322_115737,5,person,0.252,99,3,0096,person,72,72,0.252,0.782,28.52,0093,person,85,16,1.8,8.845,33.64,0090,person,100,11,1.892,10.845,39.8,0089,person,100,0,19.643,26.955,39.8,0094,person,74,0,27.833,35.392,29.56
0092,train,person,0011_20230322_115737,0,,-1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0093,train,person,0011_20230322_115737,5,person,0.905,41,3,0096,person,72,15,0.905,7.685,28.52,0090,person,85,10,1.754,11.317,33.64,0091,person,85,16,1.8,8.845,33.64,0089,person,85,0,19.803,24.752,33.64,0094,person,74,0,26.312,30.239,29.56
0094,train,person,0011_20230322_115737,5,person,7.879,0,0,0089,person,74,0,7.879,18.614,29.56,0090,person,74,0,24.477,31.226,29.56,0093,person,74,0,26.312,30.239,29.56,0096,person,70,0,27.321,34.49,27.96,0091,person,74,0,27.833,35.392,29.56
0095,train,bicycle,0011_20230322_115737,0,,-1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0096,train,person,0011_20230322_115737,5,person,0.252,98,3,0091,person,72,72,0.252,0.782,28.52,0093,person,72,15,0.905,7.685,28.52,0090,person,72,11,1.502,7.248,28.52,0089,person,72,0,19.201,23.36,28.52,0094,person,70,0,27.321,34.49,27.96
0097,train,bicycle,0011_20230322_115737,1,bicycle,2.656,1,1,0098,bicycle,41,1,2.656,19.336,16.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0098,train,bicycle,0011_20230322_115737,1,bicycle,2.656,1,1,0097,bicycle,41,1,2.656,19.336,16.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0099,train,person,0011_20230322_115737,0,,-1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0100,train,person,0012_20230322_120632,2,"bicycle,person",1.951,13,2,0105,person,79,11,1.951,11.654,31.2,0103,bicycle,134,2,2.231,19.707,53.36,,,,,,,,,,,,,,,,,,,,,
0101,train,person,0012_20230322_120632,1,person,18.5,0,0,0107,person,54,0,18.5,22.594,21.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0102,train,person,0012_20230322_120632,1,person,15.316,0,0,0111,person,13,0,15.316,17.308,4.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0103,train,bicycle,0012_20230322_120632,2,person,2.231,2,1,0100,person,134,2,2.231,19.707,53.36,0105,person,79,0,19.402,26.215,31.2,,,,,,,,,,,,,,,,,,,,,
0104,train,person,0012_20230322_120632,2,"bicycle,person",21.231,0,0,0109,person,46,0,21.231,27.878,18.04,0108,bicycle,1,0,44.921,44.921,0.32,,,,,,,,,,,,,,,,,,,,,
0105,train,person,0012_20230322_120632,2,"bicycle,person",1.951,11,1,0100,person,79,11,1.951,11.654,31.2,0103,bicycle,79,0,19.402,26.215,31.2,,,,,,,,,,,,,,,,,,,,,
0106,train,person,0012_20230322_120632,0,,-1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0107,train,person,0012_20230322_120632,1,person,18.5,0,0,0101,person,54,0,18.5,22.594,21.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0108,train,bicycle,0012_20230322_120632,1,person,44.921,0,0,0104,person,1,0,44.921,44.921,0.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0109,train,person,0012_20230322_120632,1,person,21.231,0,0,0104,person,46,0,21.231,27.878,18.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0110,train,person,0012_20230322_120632,0,,-1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0111,train,person,0012_20230322_120632,1,person,15.316,0,0,0102,person,13,0,15.316,17.308,4.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0013,train,scooter,0012_20230322_120632,0,,-1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0112,train,person,0013_20230323_082718,2,person,1.344,11,1,0113,person,190,11,1.344,9.793,75.8,0116,person,33,0,5.895,14.848,13.12,,,,,,,,,,,,,,,,,,,,,
0113,train,person,0013_20230323_082718,2,person,1.344,11,1,0112,person,190,11,1.344,9.793,75.8,0116,person,33,0,18.103,22.314,13.12,,,,,,,,,,,,,,,,,,,,,
0114,train,person,0013_20230323_082718,0,,-1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0115,train,person,0013_20230323_082718,0,,-1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0116,train,person,0013_20230323_082718,2,person,5.895,0,0,0112,person,33,0,5.895,14.848,13.12,0113,person,33,0,18.103,22.314,13.12,,,,,,,,,,,,,,,,,,,,,
0117,train,bicycle,0013_20230323_082718,0,,-1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0118,train,person,0014_20230323_082848,2,person,13.953,0,0,0119,person,207,0,13.953,28.865,82.44,0121,person,84,0,23.183,25.9,33.24,,,,,,,,,,,,,,,,,,,,,
0119,train,person,0014_20230323_082848,2,person,0.818,12,1,0121,person,84,12,0.818,16.414,33.24,0118,person,207,0,13.953,28.865,82.44,,,,,,,,,,,,,,,,,,,,,
0120,train,person,0014_20230323_082848,0,,-1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0121,train,person,0014_20230323_082848,2,person,0.818,12,1,0119,person,84,12,0.818,16.414,33.24,0118,person,84,0,23.183,25.9,33.24,,,,,,,,,,,,,,,,,,,,,
0014,train,person,0014_20230323_082848,0,,-1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0122,train,person,0015_20230323_083456,3,person,1.434,108,2,0124,person,179,5,1.434,21.69,71.52,0126,person,166,103,1.576,3.361,66.28,0123,person,179,0,3.477,7.808,71.52,,,,,,,,,,,,,,
0123,train,person,0015_20230323_083456,3,person,1.766,126,1,0126,person,166,126,1.766,5.237,66.28,0124,person,179,0,3.078,18.386,71.52,0122,person,179,0,3.477,7.808,71.52,,,,,,,,,,,,,,
0124,train,person,0015_20230323_083456,3,person,1.434,8,2,0122,person,179,5,1.434,21.69,71.52,0126,person,166,3,2.313,19.975,66.28,0123,person,179,0,3.078,18.386,71.52,,,,,,,,,,,,,,
0125,train,person,0015_20230323_083456,1,person,39.182,0,0,0135,person,28,0,39.182,41.134,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0126,train,person,0015_20230323_083456,3,person,1.576,232,3,0122,person,166,103,1.576,3.361,66.28,0123,person,166,126,1.766,5.237,66.28,0124,person,166,3,2.313,19.975,66.28,,,,,,,,,,,,,,
0127,train,person,0015_20230323_083456,0,,-1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0128,train,person,0015_20230323_083456,0,,-1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0129,train,person,0015_20230323_083456,1,person,20.496,0,0,0132,person,49,0,20.496,22.459,19.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0015,train,person,0015_20230323_083456,0,,-1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0130,train,person,0015_20230323_083456,0,,-1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0131,train,person,0015_20230323_083456,0,,-1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0132,train,person,0015_20230323_083456,1,person,20.496,0,0,0129,person,49,0,20.496,22.459,19.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0133,train,person,0015_20230323_083456,1,person,5.636,0,0,0134,person,28,0,5.636,9.369,11.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0134,train,person,0015_20230323_083456,1,person,5.636,0,0,0133,person,28,0,5.636,9.369,11.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0135,train,person,0015_20230323_083456,1,person,39.182,0,0,0125,person,28,0,39.182,41.134,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0136,train,person,0016_20230323_083733,2,person,1.592,13,1,0151,person,33,13,1.592,3.172,13.16,0150,person,34,0,4.195,5.28,13.44,,,,,,,,,,,,,,,,,,,,,
0137,train,person,0016_20230323_083733,6,person,5.152,0,0,0147,person,41,0,5.152,7.591,16.36,0145,person,44,0,5.57,8.496,17.36,0017,person,32,0,5.726,6.258,12.6,0144,person,49,0,22.232,29.335,19.24,0154,person,27,0,28.981,31.546,10.52
0138,train,person,0016_20230323_083733,1,person,26.335,0,0,0153,person,31,0,26.335,28.117,12.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0139,train,person,0016_20230323_083733,1,person,14.338,0,0,0141,person,151,0,14.338,24.504,60.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0140,train,person,0016_20230323_083733,1,person,1.634,17,1,0016,person,39,17,1.634,3.49,15.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0141,train,person,0016_20230323_083733,1,person,14.338,0,0,0139,person,151,0,14.338,24.504,60.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0016,train,person,0016_20230323_083733,1,person,1.634,17,1,0140,person,39,17,1.634,3.49,15.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0142,train,person,0016_20230323_083733,1,person,0.843,23,1,0156,person,23,23,0.843,1.261,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0143,train,person,0016_20230323_083733,0,,-1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0144,train,person,0016_20230323_083733,3,person,6.808,0,0,0154,person,27,0,6.808,7.151,10.52,0155,person,25,0,10.24,11.108,9.6,0137,person,49,0,22.232,29.335,19.24,,,,,,,,,,,,,,
0145,train,person,0016_20230323_083733,2,person,5.57,0,0,0137,person,44,0,5.57,8.496,17.36,0147,person,9,0,8.814,10.739,3.56,,,,,,,,,,,,,,,,,,,,,
0146,train,person,0016_20230323_083733,0,,-1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0147,train,person,0016_20230323_083733,2,person,5.152,0,0,0137,person,41,0,5.152,7.591,16.36,0145,person,9,0,8.814,10.739,3.56,,,,,,,,,,,,,,,,,,,,,
0148,train,person,0016_20230323_083733,0,,-1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0149,train,person,0016_20230323_083733,0,,-1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0017,train,person,0016_20230323_083733,1,person,5.726,0,0,0137,person,32,0,5.726,6.258,12.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0150,train,person,0016_20230323_083733,2,person,1.623,24,1,0151,person,24,24,1.623,2.304,9.44,0136,person,34,0,4.195,5.28,13.44,,,,,,,,,,,,,,,,,,,,,
0151,train,person,0016_20230323_083733,2,person,1.592,37,2,0136,person,33,13,1.592,3.172,13.16,0150,person,24,24,1.623,2.304,9.44,,,,,,,,,,,,,,,,,,,,,
0152,train,person,0016_20230323_083733,0,,-1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0153,train,person,0016_20230323_083733,1,person,26.335,0,0,0138,person,31,0,26.335,28.117,12.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0154,train,person,0016_20230323_083733,3,person,3.376,0,0,0155,person,25,0,3.376,4.044,9.6,0144,person,27,0,6.808,7.151,10.52,0137,person,27,0,28.981,31.546,10.52,,,,,,,,,,,,,,
0155,train,person,0016_20230323_083733,3,person,3.376,0,0,0154,person,25,0,3.376,4.044,9.6,0144,person,25,0,10.24,11.108,9.6,0137,person,25,0,32.368,35.097,9.6,,,,,,,,,,,,,,
0156,train,person,0016_20230323_083733,1,person,0.843,23,1,0142,person,23,23,0.843,1.261,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0157,train,bicycle,0016_20230323_083733,0,,-1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0158,train,person,0017_20230323_084041,0,,-1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0159,train,bicycle,0017_20230323_084041,1,person,5.779,0,0,0170,person,38,0,5.779,5.949,15.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0160,train,person,0017_20230323_084041,1,person,48.486,0,0,0166,person,4,0,48.486,48.642,1.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0161,train,person,0017_20230323_084041,2,person,2.465,31,1,0167,person,44,31,2.465,3.217,17.32,0165,person,45,0,10.692,14.217,17.72,,,,,,,,,,,,,,,,,,,,,
0162,train,person,0017_20230323_084041,1,person,18.564,0,0,0168,person,41,0,18.564,19.188,16.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0163,train,person,0017_20230323_084041,0,,-1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0164,train,person,0017_20230323_084041,0,,-1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0165,train,person,0017_20230323_084041,1,person,10.692,0,0,0161,person,45,0,10.692,14.217,17.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0166,train,person,0017_20230323_084041,1,person,48.486,0,0,0160,person,4,0,48.486,48.642,1.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0167,train,person,0017_20230323_084041,1,person,2.465,31,1,0161,person,44,31,2.465,3.217,17.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0168,train,person,0017_20230323_084041,1,person,18.564,0,0,0162,person,41,0,18.564,19.188,16.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0169,train,person,0017_20230323_084041,0,,-1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0170,train,person,0017_20230323_084041,1,bicycle,5.779,0,0,0159,bicycle,38,0,5.779,5.949,15.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0171,train,bicycle,0017_20230323_084041,0,,-1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0172,train,motorcycle,0017_20230323_084041,0,,-1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0173,train,person,0018_20230323_085243,1,person,5.928,0,0,0174,person,119,0,5.928,10.833,47.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0174,train,person,0018_20230323_085243,1,person,5.928,0,0,0173,person,119,0,5.928,10.833,47.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0175,train,person,0018_20230323_085243,0,,-1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0176,train,person,0018_20230323_085243,0,,-1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0018,train,person,0018_20230323_085243,1,scooter,28.827,0,0,0019,scooter,11,0,28.827,38.413,4.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0019,train,scooter,0018_20230323_085243,1,person,28.827,0,0,0018,person,11,0,28.827,38.413,4.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0177,train,person,0019_20230323_103917,1,person,1.561,3,1,0178,person,187,3,1.561,18.284,74.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0178,train,person,0019_20230323_103917,1,person,1.561,3,1,0177,person,187,3,1.561,18.284,74.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0179,train,person,0019_20230323_103917,0,,-1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0180,train,person,0019_20230323_103917,0,,-1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0181,train,bicycle,0019_20230323_103917,0,,-1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0182,train,bicycle,0019_20230323_103917,0,,-1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0183,train,bicycle,0019_20230323_103917,0,,-1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0184,train,motorcycle,0019_20230323_103917,0,,-1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0185,train,person,0020_20230323_110950,0,,-1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0186,train,person,0020_20230323_110950,0,,-1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0187,train,person,0020_20230323_110950,0,,-1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0188,train,person,0020_20230323_110950,0,,-1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0189,train,person,0020_20230323_110950,0,,-1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0190,train,person,0020_20230323_110950,0,,-1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0191,train,person,0020_20230323_110950,0,,-1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0192,train,person,0020_20230323_110950,0,,-1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0193,train,person,0021_20230323_111223,2,person,1.103,5,1,0197,person,26,5,1.103,13.253,10.28,0194,person,147,0,8.785,20.481,58.68,,,,,,,,,,,,,,,,,,,,,
0194,train,person,0021_20230323_111223,2,person,8.785,0,0,0193,person,147,0,8.785,20.481,58.68,0197,person,26,0,16.347,24.321,10.28,,,,,,,,,,,,,,,,,,,,,
0195,train,person,0021_20230323_111223,0,,-1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0196,train,bicycle,0021_20230323_111223,0,,-1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0197,train,person,0021_20230323_111223,2,person,1.103,5,1,0193,person,26,5,1.103,13.253,10.28,0194,person,26,0,16.347,24.321,10.28,,,,,,,,,,,,,,,,,,,,,
0198,train,person,0022_20230323_112653,0,,-1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0199,train,person,0022_20230323_112653,0,,-1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0020,train,person,0022_20230323_112653,0,,-1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0200,train,person,0023_20230323_113346,1,person,1.424,5,1,0201,person,130,5,1.424,20.676,51.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0201,train,person,0023_20230323_113346,1,person,1.424,5,1,0200,person,130,5,1.424,20.676,51.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0202,train,person,0023_20230323_113346,0,,-1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0203,train,person,0024_20230323_113536,0,,-1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0204,train,person,0024_20230323_113536,0,,-1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0205,train,person,0024_20230323_113536,1,person,1.341,4,1,0206,person,47,4,1.341,14.875,18.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0206,train,person,0024_20230323_113536,1,person,1.341,4,1,0205,person,47,4,1.341,14.875,18.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0207,train,person,0024_20230323_113536,1,bicycle,24.085,0,0,0208,bicycle,22,0,24.085,28.698,8.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0208,train,bicycle,0024_20230323_113536,1,person,24.085,0,0,0207,person,22,0,24.085,28.698,8.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0209,train,person,0025_20230523_092441,1,person,3.993,0,0,0214,person,64,0,3.993,13.45,25.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0210,train,person,0025_20230523_092441,1,person,1.405,4,1,0211,person,96,4,1.405,17.101,38.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0211,train,person,0025_20230523_092441,1,person,1.405,4,1,0210,person,96,4,1.405,17.101,38.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0212,train,person,0025_20230523_092441,3,person,1.057,29,2,0221,person,10,10,1.057,1.391,3.68,0222,person,24,19,1.968,2.418,9.56,0218,person,11,0,5.474,5.731,4.08,,,,,,,,,,,,,,
0213,train,person,0025_20230523_092441,0,,-1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0214,train,person,0025_20230523_092441,1,person,3.993,0,0,0209,person,64,0,3.993,13.45,25.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0215,train,person,0025_20230523_092441,0,,-1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0216,train,person,0025_20230523_092441,0,,-1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0021,train,person,0025_20230523_092441,1,person,0.722,36,1,0217,person,47,36,0.722,2.048,18.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0217,train,person,0025_20230523_092441,1,person,0.722,36,1,0021,person,47,36,0.722,2.048,18.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0218,train,person,0025_20230523_092441,2,person,4.022,0,0,0221,person,25,0,4.022,5.267,9.88,0212,person,11,0,5.474,5.731,4.08,,,,,,,,,,,,,,,,,,,,,
0219,train,person,0025_20230523_092441,1,person,1.205,31,1,0022,person,35,31,1.205,2.023,13.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0022,train,person,0025_20230523_092441,1,person,1.205,31,1,0219,person,35,31,1.205,2.023,13.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0220,train,person,0025_20230523_092441,0,,-1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0221,train,person,0025_20230523_092441,2,person,1.057,10,1,0212,person,10,10,1.057,1.391,3.68,0218,person,25,0,4.022,5.267,9.88,,,,,,,,,,,,,,,,,,,,,
0222,train,person,0025_20230523_092441,1,person,1.968,19,1,0212,person,24,19,1.968,2.418,9.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,
