traj_id,split,class_name,seq_folder,total_interactions,interactions_with_vrus,interactions_with_vehicles,n_vru_coexisting,n_vru_close,min_dist_vru,n_frames_below_3m_vru,vru_classes_nearby,n_vehicle_coexisting,n_vehicle_close,min_dist_vehicle,n_frames_below_3m_veh,closest_agent_id,closest_agent_type,closest_agent_class,closest_agent_dist,closest_agent_common_ts
0135,train,person,0015_20230323_083456,2,1,1,1,0,39.182,0,person,1,0,45.16,0,003,vru,person,39.182,28
0136,train,person,0016_20230323_083733,8,2,6,2,1,1.592,13,person,6,0,4.573,0,017,vru,person,1.592,33
0137,train,person,0016_20230323_083733,11,6,5,6,0,5.152,0,person,5,0,4.024,0,1020,vehicle,car,4.024,18
0138,train,person,0016_20230323_083733,13,1,12,1,0,26.335,0,person,12,0,9.789,0,1019,vehicle,car,9.789,24
0139,train,person,0016_20230323_083733,3,1,2,1,0,14.338,0,person,2,0,6.848,0,1062,vehicle,car,6.848,21
0140,train,person,0016_20230323_083733,14,1,13,1,1,1.634,17,person,13,1,2.988,1,006,vru,person,1.634,39
0141,train,person,0016_20230323_083733,2,1,1,1,0,14.338,0,person,1,0,12.648,0,1062,vehicle,car,12.648,21
0016,train,person,0016_20230323_083733,4,1,3,1,1,1.634,17,person,3,1,2.361,4,004,vru,person,1.634,39
0142,train,person,0016_20230323_083733,3,1,2,1,1,0.843,23,person,2,0,9.168,0,022,vru,person,0.843,23
0143,train,person,0016_20230323_083733,2,0,2,0,0,-1,0,,2,0,16.512,0,1027,vehicle,car,16.512,15
0144,train,person,0016_20230323_083733,4,3,1,3,0,6.808,0,person,1,0,34.626,0,020,vru,person,6.808,27
0145,train,person,0016_20230323_083733,5,2,3,2,0,5.57,0,person,3,0,14.233,0,001,vru,person,5.57,44
0146,train,person,0016_20230323_083733,2,0,2,0,0,-1,0,,2,0,16.852,0,1033,vehicle,car,16.852,6
0147,train,person,0016_20230323_083733,4,2,2,2,0,5.152,0,person,2,0,25.701,0,001,vru,person,5.152,41
0148,train,person,0016_20230323_083733,3,0,3,0,0,-1,0,,3,0,4.996,0,1056,vehicle,car,4.996,19
0149,train,person,0016_20230323_083733,1,0,1,0,0,-1,0,,1,0,33.932,0,1082,vehicle,car,33.932,7
0017,train,person,0016_20230323_083733,4,1,3,1,0,5.726,0,person,3,0,4.036,0,1060,vehicle,car,4.036,3
0150,train,person,0016_20230323_083733,3,2,1,2,1,1.623,24,person,1,0,11.184,0,017,vru,person,1.623,24
0151,train,person,0016_20230323_083733,3,2,1,2,2,1.592,37,person,1,0,10.814,0,000,vru,person,1.592,33
0152,train,person,0016_20230323_083733,3,0,3,0,0,-1,0,,3,0,15.673,0,1006,vehicle,car,15.673,4
0153,train,person,0016_20230323_083733,1,1,0,1,0,26.335,0,person,0,0,-1,0,002,vru,person,26.335,31
0154,train,person,0016_20230323_083733,3,3,0,3,0,3.376,0,person,0,0,-1,0,021,vru,person,3.376,25
0155,train,person,0016_20230323_083733,3,3,0,3,0,3.376,0,person,0,0,-1,0,020,vru,person,3.376,25
0156,train,person,0016_20230323_083733,2,1,1,1,1,0.843,23,person,1,0,15.546,0,007,vru,person,0.843,23
0157,train,bicycle,0016_20230323_083733,2,0,2,0,0,-1,0,,2,0,3.631,0,1067,vehicle,car,3.631,11
0158,train,person,0017_20230323_084041,8,0,8,0,0,-1,0,,8,0,4.024,0,1001,vehicle,car,4.024,9
0159,train,bicycle,0017_20230323_084041,4,1,3,1,0,5.779,0,person,3,0,10.586,0,012,vru,person,5.779,38
0160,train,person,0017_20230323_084041,3,1,2,1,0,48.486,0,person,2,0,8.842,0,1074,vehicle,car,8.842,58
0161,train,person,0017_20230323_084041,5,2,3,2,1,2.465,31,person,3,0,16.238,0,009,vru,person,2.465,44
0162,train,person,0017_20230323_084041,1,1,0,1,0,18.564,0,person,0,0,-1,0,010,vru,person,18.564,41
0163,train,person,0017_20230323_084041,4,0,4,0,0,-1,0,,4,0,4.557,0,1070,vehicle,truck,4.557,61
0164,train,person,0017_20230323_084041,1,0,1,0,0,-1,0,,1,0,17.479,0,1065,vehicle,car,17.479,14
0165,train,person,0017_20230323_084041,4,1,3,1,0,10.692,0,person,3,0,10.902,0,003,vru,person,10.692,45
0166,train,person,0017_20230323_084041,4,1,3,1,0,48.486,0,person,3,0,7.05,0,1010,vehicle,car,7.05,13
0167,train,person,0017_20230323_084041,3,1,2,1,1,2.465,31,person,2,0,20.053,0,003,vru,person,2.465,44
0168,train,person,0017_20230323_084041,1,1,0,1,0,18.564,0,person,0,0,-1,0,004,vru,person,18.564,41
0169,train,person,0017_20230323_084041,3,0,3,0,0,-1,0,,3,0,6.949,0,1042,vehicle,car,6.949,10
0170,train,person,0017_20230323_084041,3,1,2,1,0,5.779,0,bicycle,2,0,15.077,0,001,vru,bicycle,5.779,38
0171,train,bicycle,0017_20230323_084041,1,0,1,0,0,-1,0,,1,0,17.827,0,1012,vehicle,car,17.827,12
0172,train,motorcycle,0017_20230323_084041,7,0,7,0,0,-1,0,,7,0,6.162,0,1021,vehicle,car,6.162,13
0173,train,person,0018_20230323_085243,6,1,5,1,0,5.928,0,person,5,0,3.507,0,1007,vehicle,car,3.507,10
0174,train,person,0018_20230323_085243,3,1,2,1,0,5.928,0,person,2,0,3.057,0,1040,vehicle,car,3.057,100
0175,train,person,0018_20230323_085243,3,0,3,0,0,-1,0,,3,0,8.65,0,1039,vehicle,car,8.65,76
0176,train,person,0018_20230323_085243,4,0,4,0,0,-1,0,,4,1,2.987,1,1036,vehicle,car,2.987,44
0018,train,person,0018_20230323_085243,1,1,0,1,0,28.827,0,scooter,0,0,-1,0,005,vru,scooter,28.827,11
0019,train,scooter,0018_20230323_085243,1,1,0,1,0,28.827,0,person,0,0,-1,0,004,vru,person,28.827,11
0177,train,person,0019_20230323_103917,9,1,8,1,1,1.561,3,person,8,0,3.816,0,001,vru,person,1.561,187
0178,train,person,0019_20230323_103917,9,1,8,1,1,1.561,3,person,8,0,12.361,0,000,vru,person,1.561,187
0179,train,person,0019_20230323_103917,0,0,0,0,0,-1,0,,0,0,-1,0,,,,-1,0
0180,train,person,0019_20230323_103917,2,0,2,0,0,-1,0,,2,0,6.783,0,1046,vehicle,car,6.783,34
0181,train,bicycle,0019_20230323_103917,4,0,4,0,0,-1,0,,4,1,2.028,3,1049,vehicle,car,2.028,42
0182,train,bicycle,0019_20230323_103917,3,0,3,0,0,-1,0,,3,1,1.893,1,1005,vehicle,car,1.893,10
0183,train,bicycle,0019_20230323_103917,0,0,0,0,0,-1,0,,0,0,-1,0,,,,-1,0
0184,train,motorcycle,0019_20230323_103917,2,0,2,0,0,-1,0,,2,0,20.382,0,1049,vehicle,car,20.382,10
0185,train,person,0020_20230323_110950,6,0,6,0,0,-1,0,,6,0,4.215,0,1032,vehicle,car,4.215,20
0186,train,person,0020_20230323_110950,2,0,2,0,0,-1,0,,2,0,11.628,0,1035,vehicle,car,11.628,6
0187,train,person,0020_20230323_110950,3,0,3,0,0,-1,0,,3,0,12.802,0,1045,vehicle,car,12.802,13
0188,train,person,0020_20230323_110950,3,0,3,0,0,-1,0,,3,0,4.816,0,1063,vehicle,car,4.816,20
0189,train,person,0020_20230323_110950,1,0,1,0,0,-1,0,,1,0,9.384,0,1059,vehicle,car,9.384,61
0190,train,person,0020_20230323_110950,4,0,4,0,0,-1,0,,4,0,9.655,0,1064,vehicle,car,9.655,86
0191,train,person,0020_20230323_110950,1,0,1,0,0,-1,0,,1,0,5.858,0,1057,vehicle,car,5.858,41
0192,train,person,0020_20230323_110950,1,0,1,0,0,-1,0,,1,0,39.638,0,1058,vehicle,car,39.638,40
0193,train,person,0021_20230323_111223,5,2,3,2,1,1.103,5,person,3,0,3.937,0,004,vru,person,1.103,26
0194,train,person,0021_20230323_111223,5,2,3,2,0,8.785,0,person,3,0,3.754,0,1004,vehicle,car,3.754,7
0195,train,person,0021_20230323_111223,2,0,2,0,0,-1,0,,2,0,3.311,0,1037,vehicle,car,3.311,15
0196,train,bicycle,0021_20230323_111223,0,0,0,0,0,-1,0,,0,0,-1,0,,,,-1,0
0197,train,person,0021_20230323_111223,2,2,0,2,1,1.103,5,person,0,0,-1,0,000,vru,person,1.103,26
0198,train,person,0022_20230323_112653,2,0,2,0,0,-1,0,,2,0,12.355,0,1002,vehicle,car,12.355,7
0199,train,person,0022_20230323_112653,7,0,7,0,0,-1,0,,7,1,2.387,6,1045,vehicle,car,2.387,45
0020,train,person,0022_20230323_112653,2,0,2,0,0,-1,0,,2,0,11.006,0,1052,vehicle,car,11.006,58
0200,train,person,0023_20230323_113346,4,1,3,1,1,1.424,5,person,3,0,4.927,0,001,vru,person,1.424,130
0201,train,person,0023_20230323_113346,4,1,3,1,1,1.424,5,person,3,0,6.758,0,000,vru,person,1.424,130
0202,train,person,0023_20230323_113346,2,0,2,0,0,-1,0,,2,0,4.04,0,1005,vehicle,car,4.04,11
0203,train,person,0024_20230323_113536,3,0,3,0,0,-1,0,,3,1,2.996,1,1006,vehicle,car,2.996,8
0204,train,person,0024_20230323_113536,6,0,6,0,0,-1,0,,6,1,2.933,1,1001,vehicle,car,2.933,6
0205,train,person,0024_20230323_113536,5,1,4,1,1,1.341,4,person,4,0,13.971,0,003,vru,person,1.341,47
0206,train,person,0024_20230323_113536,3,1,2,1,1,1.341,4,person,2,0,13.8,0,002,vru,person,1.341,47
0207,train,person,0024_20230323_113536,3,1,2,1,0,24.085,0,bicycle,2,0,29.038,0,005,vru,bicycle,24.085,22
0208,train,bicycle,0024_20230323_113536,3,1,2,1,0,24.085,0,person,2,0,28.673,0,004,vru,person,24.085,22
0209,train,person,0025_20230523_092441,3,1,2,1,0,3.993,0,person,2,0,11.255,0,005,vru,person,3.993,64
0210,train,person,0025_20230523_092441,2,1,1,1,1,1.405,4,person,1,0,4.177,0,002,vru,person,1.405,96
0211,train,person,0025_20230523_092441,2,1,1,1,1,1.405,4,person,1,0,15.375,0,001,vru,person,1.405,96
0212,train,person,0025_20230523_092441,10,3,7,3,2,1.057,29,person,7,0,6.295,0,014,vru,person,1.057,10
0213,train,person,0025_20230523_092441,1,0,1,0,0,-1,0,,1,0,18.875,0,1032,vehicle,car,18.875,29
0214,train,person,0025_20230523_092441,2,1,1,1,0,3.993,0,person,1,0,15.6,0,000,vru,person,3.993,64
0215,train,person,0025_20230523_092441,1,0,1,0,0,-1,0,,1,0,4.715,0,1030,vehicle,car,4.715,35
0216,train,person,0025_20230523_092441,0,0,0,0,0,-1,0,,0,0,-1,0,,,,-1,0
0021,train,person,0025_20230523_092441,3,1,2,1,1,0.722,36,person,2,0,5.774,0,009,vru,person,0.722,47
0217,train,person,0025_20230523_092441,3,1,2,1,1,0.722,36,person,2,0,4.695,0,008,vru,person,0.722,47
0218,train,person,0025_20230523_092441,6,2,4,2,0,4.022,0,person,4,0,6.466,0,014,vru,person,4.022,25
0219,train,person,0025_20230523_092441,1,1,0,1,1,1.205,31,person,0,0,-1,0,012,vru,person,1.205,35
0022,train,person,0025_20230523_092441,1,1,0,1,1,1.205,31,person,0,0,-1,0,011,vru,person,1.205,35
0220,train,person,0025_20230523_092441,2,0,2,0,0,-1,0,,2,0,3.51,0,1000,vehicle,car,3.51,11
0221,train,person,0025_20230523_092441,6,2,4,2,1,1.057,10,person,4,0,8.721,0,003,vru,person,1.057,10
0222,train,person,0025_20230523_092441,1,1,0,1,1,1.968,19,person,0,0,-1,0,003,vru,person,1.968,24
0223,train,person,0026_20230523_092622,4,1,3,1,0,19.126,0,bicycle,3,0,4.407,0,1032,vehicle,car,4.407,18
0224,train,person,0026_20230523_092622,6,0,6,0,0,-1,0,,6,0,5.623,0,1000,vehicle,car,5.623,7
0225,train,person,0026_20230523_092622,1,1,0,1,0,14.331,0,person,0,0,-1,0,007,vru,person,14.331,2
0226,train,person,0026_20230523_092622,2,0,2,0,0,-1,0,,2,0,3.185,0,1013,vehicle,car,3.185,24
0023,train,person,0026_20230523_092622,3,1,2,1,0,9.939,0,person,2,0,8.601,0,1049,vehicle,car,8.601,62
0227,train,person,0026_20230523_092622,5,1,4,1,0,4.488,0,person,4,0,4.836,0,010,vru,person,4.488,4
0228,train,person,0026_20230523_092622,1,0,1,0,0,-1,0,,1,0,49.859,0,1041,vehicle,car,49.859,1
0229,train,person,0026_20230523_092622,3,2,1,2,0,14.331,0,person,1,0,17.98,0,002,vru,person,14.331,2
0230,train,bicycle,0026_20230523_092622,4,1,3,1,0,19.126,0,person,3,0,6.727,0,1018,vehicle,car,6.727,6
0231,train,person,0026_20230523_092622,2,1,1,1,0,19.628,0,person,1,0,21.57,0,007,vru,person,19.628,44
0232,train,person,0026_20230523_092622,6,1,5,1,0,4.488,0,person,5,0,7.491,0,005,vru,person,4.488,4
0233,train,person,0026_20230523_092622,3,1,2,1,0,9.939,0,person,2,0,15.611,0,004,vru,person,9.939,27
0234,train,person,0027_20230523_093337,5,2,3,2,1,1.564,5,person,3,0,5.568,0,002,vru,person,1.564,160
0235,train,person,0027_20230523_093337,3,0,3,0,0,-1,0,,3,0,9.432,0,1023,vehicle,car,9.432,26
0236,train,person,0027_20230523_093337,5,2,3,2,2,1.341,16,person,3,0,14.198,0,003,vru,person,1.341,89
0237,train,person,0027_20230523_093337,4,2,2,2,1,1.341,11,person,2,0,9.726,0,002,vru,person,1.341,89
0238,train,person,0027_20230523_093337,3,0,3,0,0,-1,0,,3,0,14.524,0,1032,vehicle,truck,14.524,24
0239,train,person,0028_20230523_093636,3,0,3,0,0,-1,0,,3,0,12.52,0,1026,vehicle,car,12.52,27
0240,train,person,0028_20230523_093636,3,0,3,0,0,-1,0,,3,0,3.257,0,1022,vehicle,car,3.257,15
0241,train,person,0028_20230523_093636,2,0,2,0,0,-1,0,,2,0,6.788,0,1014,vehicle,car,6.788,19
0242,train,person,0028_20230523_093636,2,2,0,2,0,5.664,0,bicycle,0,0,-1,0,004,vru,bicycle,5.664,25
0243,train,bicycle,0028_20230523_093636,2,2,0,2,0,5.664,0,"bicycle,person",0,0,-1,0,003,vru,person,5.664,25
0244,train,bicycle,0028_20230523_093636,2,2,0,2,0,8.752,0,"bicycle,person",0,0,-1,0,004,vru,bicycle,8.752,20
0245,train,motorcycle,0028_20230523_093636,1,0,1,0,0,-1,0,,1,0,5.786,0,1019,vehicle,car,5.786,13
0246,train,person,0029_20230523_095207,1,1,0,1,0,41.195,0,person,0,0,-1,0,003,vru,person,41.195,16
0247,train,person,0029_20230523_095207,1,0,1,0,0,-1,0,,1,0,7.618,0,1016,vehicle,car,7.618,65
0248,train,person,0029_20230523_095207,3,0,3,0,0,-1,0,,3,0,9.401,0,1014,vehicle,car,9.401,62
0249,train,person,0029_20230523_095207,2,1,1,1,0,41.195,0,person,1,0,13.366,0,1011,vehicle,car,13.366,20
0250,train,bicycle,0029_20230523_095207,0,0,0,0,0,-1,0,,0,0,-1,0,,,,-1,0
0024,train,bicycle,0029_20230523_095207,0,0,0,0,0,-1,0,,0,0,-1,0,,,,-1,0
0025,train,bicycle,0030_20230523_095809,6,0,6,0,0,-1,0,,6,0,6.185,0,1028,vehicle,car,6.185,60
0251,train,person,0030_20230523_095809,4,0,4,0,0,-1,0,,4,0,17.559,0,1030,vehicle,car,17.559,69
0252,train,person,0030_20230523_095809,2,1,1,1,0,27.575,0,person,1,0,6.437,0,1024,vehicle,car,6.437,9
0253,train,person,0030_20230523_095809,4,0,4,0,0,-1,0,,4,0,8.889,0,1016,vehicle,car,8.889,23
0254,train,person,0030_20230523_095809,2,1,1,1,0,27.575,0,person,1,0,11.45,0,1024,vehicle,car,11.45,18
0255,train,bicycle,0030_20230523_095809,0,0,0,0,0,-1,0,,0,0,-1,0,,,,-1,0
0256,train,bicycle,0030_20230523_095809,2,0,2,0,0,-1,0,,2,0,12.891,0,1010,vehicle,car,12.891,14
0257,train,person,0031_20230523_100153,1,1,0,1,1,1.346,3,bicycle,0,0,-1,0,002,vru,bicycle,1.346,53
0258,train,person,0031_20230523_100153,3,0,3,0,0,-1,0,,3,0,15.283,0,1045,vehicle,car,15.283,44
0259,train,bicycle,0031_20230523_100153,2,1,1,1,1,1.346,3,person,1,0,50.695,0,000,vru,person,1.346,53
0260,train,person,0031_20230523_100153,0,0,0,0,0,-1,0,,0,0,-1,0,,,,-1,0
0261,train,person,0031_20230523_100153,8,0,8,0,0,-1,0,,8,0,4.787,0,1025,vehicle,car,4.787,20
0262,train,bicycle,0031_20230523_100153,4,0,4,0,0,-1,0,,4,0,5.238,0,1036,vehicle,car,5.238,12
0263,train,person,0031_20230523_100153,1,0,1,0,0,-1,0,,1,0,38.009,0,1029,vehicle,car,38.009,7
0264,train,person,0032_20230523_100702,3,2,1,2,0,3.481,0,"bicycle,person",1,0,4.793,0,001,vru,person,3.481,64
0265,train,person,0032_20230523_100702,2,2,0,2,0,3.481,0,"bicycle,person",0,0,-1,0,000,vru,person,3.481,64
0266,train,person,0032_20230523_100702,3,0,3,0,0,-1,0,,3,0,10.818,0,1034,vehicle,car,10.818,50
0267,train,bicycle,0032_20230523_100702,2,2,0,2,0,11.454,0,person,0,0,-1,0,001,vru,person,11.454,49
0268,train,person,0032_20230523_100702,3,0,3,0,0,-1,0,,3,0,9.881,0,1017,vehicle,car,9.881,15
0269,train,person,0033_20230523_104001,4,1,3,1,1,1.315,6,person,3,0,12.264,0,001,vru,person,1.315,135
0270,train,person,0033_20230523_104001,4,1,3,1,1,1.315,6,person,3,0,6.051,0,000,vru,person,1.315,135
0026,train,person,0033_20230523_104001,0,0,0,0,0,-1,0,,0,0,-1,0,,,,-1,0
0271,train,person,0034_20230523_104138,3,0,3,0,0,-1,0,,3,0,8.965,0,1022,vehicle,car,8.965,7
0272,train,person,0034_20230523_104138,5,2,3,2,0,16.264,0,"bicycle,person",3,0,8.216,0,1017,vehicle,car,8.216,18
0273,train,person,0034_20230523_104138,7,0,7,0,0,-1,0,,7,0,5.48,0,1024,vehicle,car,5.48,17
0274,train,person,0034_20230523_104138,5,1,4,1,0,27.019,0,person,4,0,15.099,0,1011,vehicle,car,15.099,17
0275,train,person,0034_20230523_104138,2,0,2,0,0,-1,0,,2,0,7.129,0,1007,vehicle,car,7.129,15
0276,train,bicycle,0034_20230523_104138,1,1,0,1,0,16.264,0,person,0,0,-1,0,001,vru,person,16.264,31
0277,train,person,0035_20230523_104304,5,1,4,1,1,2.019,4,person,4,0,4.361,0,003,vru,person,2.019,65
0278,train,person,0035_20230523_104304,3,2,1,2,2,2.53,3,"bicycle,person",1,0,7.012,0,006,vru,bicycle,2.53,21
0279,train,person,0035_20230523_104304,3,2,1,2,1,2.57,2,"bicycle,person",1,0,13.142,0,001,vru,person,2.57,85
0280,train,person,0035_20230523_104304,4,1,3,1,1,2.019,4,person,3,1,2.845,1,000,vru,person,2.019,65
0281,train,scooter,0035_20230523_104304,0,0,0,0,0,-1,0,,0,0,-1,0,,,,-1,0
0282,train,person,0035_20230523_104304,3,0,3,0,0,-1,0,,3,0,3.419,0,1018,vehicle,truck,3.419,14
0283,train,bicycle,0035_20230523_104304,3,2,1,2,1,2.53,1,person,1,0,4.342,0,001,vru,person,2.53,21
0284,train,bicycle,0035_20230523_104304,1,0,1,0,0,-1,0,,1,0,9.541,0,1028,vehicle,car,9.541,15
0285,train,scooter,0035_20230523_104304,3,0,3,0,0,-1,0,,3,0,23.46,0,1035,vehicle,car,23.46,14
0286,train,person,0036_20230523_105516,12,2,10,2,0,24.137,0,person,10,0,5.374,0,1058,vehicle,car,5.374,52
0287,train,person,0036_20230523_105516,3,0,3,0,0,-1,0,,3,0,13.421,0,1023,vehicle,car,13.421,12
0288,train,person,0036_20230523_105516,8,2,6,2,2,1.618,27,person,6,0,10.613,0,028,vru,person,1.618,23
0289,train,bicycle,0036_20230523_105516,7,3,4,3,1,0.869,24,"bicycle,person,scooter",4,0,14.266,0,017,vru,bicycle,0.869,24
0290,train,person,0036_20230523_105516,4,0,4,0,0,-1,0,,4,0,6.6,0,1029,vehicle,car,6.6,2
0291,train,person,0036_20230523_105516,3,2,1,2,0,13.025,0,"bicycle,person",1,0,46.4,0,003,vru,bicycle,13.025,1
0292,train,person,0036_20230523_105516,2,1,1,1,1,0.686,79,person,1,0,26.096,0,009,vru,person,0.686,79
0293,train,person,0036_20230523_105516,5,3,2,3,0,3.719,0,"bicycle,person",2,0,4.678,0,014,vru,bicycle,3.719,47
0294,train,bicycle,0036_20230523_105516,5,3,2,3,0,14.351,0,"bicycle,person",2,0,9.58,0,1069,vehicle,car,9.58,41
0027,train,person,0036_20230523_105516,2,1,1,1,1,0.686,79,person,1,0,25.317,0,006,vru,person,0.686,79
0295,train,person,0036_20230523_105516,6,1,5,1,1,2.387,4,person,5,0,8.536,0,002,vru,person,2.387,18
0296,train,person,0036_20230523_105516,0,0,0,0,0,-1,0,,0,0,-1,0,,,,-1,0
0297,train,person,0036_20230523_105516,5,3,2,3,0,5.481,0,bicycle,2,0,10.676,0,027,vru,bicycle,5.481,20
0298,train,person,0036_20230523_105516,2,0,2,0,0,-1,0,,2,0,11.451,0,1043,vehicle,car,11.451,10
0299,train,bicycle,0036_20230523_105516,5,3,2,3,0,3.719,0,person,2,0,4.141,0,007,vru,person,3.719,47
0300,train,person,0036_20230523_105516,3,1,2,1,0,24.137,0,person,2,0,18.962,0,1068,vehicle,car,18.962,56
0301,train,person,0036_20230523_105516,5,3,2,3,0,7.074,0,"bicycle,person",2,0,9.163,0,014,vru,bicycle,7.074,22
0302,train,bicycle,0036_20230523_105516,2,1,1,1,1,0.869,24,bicycle,1,0,14.427,0,003,vru,bicycle,0.869,24
0303,train,person,0036_20230523_105516,2,0,2,0,0,-1,0,,2,0,11.433,0,1027,vehicle,car,11.433,14
0304,train,bicycle,0036_20230523_105516,1,0,1,0,0,-1,0,,1,0,7.287,0,1028,vehicle,car,7.287,12
0305,train,scooter,0036_20230523_105516,2,1,1,1,0,6.975,0,bicycle,1,0,24.72,0,003,vru,bicycle,6.975,32
0306,train,person,0036_20230523_105516,1,1,0,1,0,16.853,0,person,0,0,-1,0,005,vru,person,16.853,32
0307,train,bicycle,0036_20230523_105516,5,3,2,3,0,17.12,0,"bicycle,person",2,0,5.857,0,1069,vehicle,car,5.857,32
0308,train,person,0036_20230523_105516,5,3,2,3,0,24.299,0,"bicycle,person",2,0,14.827,0,1067,vehicle,car,14.827,21
0309,train,person,0036_20230523_105516,2,1,1,1,0,37.677,0,person,1,0,30.08,0,1059,vehicle,car,30.08,9
0310,train,bicycle,0036_20230523_105516,0,0,0,0,0,-1,0,,0,0,-1,0,,,,-1,0
0028,train,person,0036_20230523_105516,2,0,2,0,0,-1,0,,2,0,16.209,0,1021,vehicle,car,16.209,9
0311,train,bicycle,0036_20230523_105516,5,3,2,3,0,5.481,0,"bicycle,person",2,0,14.829,0,012,vru,person,5.481,20
0029,train,person,0036_20230523_105516,3,1,2,1,1,1.618,23,person,2,0,13.884,0,002,vru,person,1.618,23
0312,train,person,0037_20230523_105811,4,4,0,4,2,1.623,17,person,0,0,-1,0,002,vru,person,1.623,81
0313,train,person,0037_20230523_105811,4,4,0,4,1,1.862,10,person,0,0,-1,0,000,vru,person,1.862,97
0030,train,person,0037_20230523_105811,4,4,0,4,1,1.623,7,person,0,0,-1,0,000,vru,person,1.623,81
0031,train,person,0037_20230523_105811,3,0,3,0,0,-1,0,,3,0,11.043,0,1016,vehicle,car,11.043,40
0314,train,person,0037_20230523_105811,4,4,0,4,1,0.011,39,person,0,0,-1,0,005,vru,person,0.011,39
0315,train,person,0037_20230523_105811,4,4,0,4,1,0.011,39,person,0,0,-1,0,004,vru,person,0.011,39
0316,train,person,0037_20230523_105811,1,1,0,1,0,35.86,0,bicycle,0,0,-1,0,008,vru,bicycle,35.86,18
0317,train,person,0037_20230523_105811,0,0,0,0,0,-1,0,,0,0,-1,0,,,,-1,0
0318,train,bicycle,0037_20230523_105811,1,1,0,1,0,35.86,0,person,0,0,-1,0,006,vru,person,35.86,18
0319,train,person,0038_20230523_110238,1,0,1,0,0,-1,0,,1,0,7.218,0,1008,vehicle,car,7.218,20
0320,train,person,0038_20230523_110238,6,0,6,0,0,-1,0,,6,0,7.82,0,1011,vehicle,car,7.82,23
0321,train,bicycle,0038_20230523_110238,2,0,2,0,0,-1,0,,2,0,5.532,0,1000,vehicle,car,5.532,13
0322,train,bicycle,0038_20230523_110238,2,0,2,0,0,-1,0,,2,0,12.844,0,1044,vehicle,car,12.844,35
0323,train,person,0038_20230523_110238,1,0,1,0,0,-1,0,,1,0,16.539,0,1027,vehicle,car,16.539,10
0324,train,person,0038_20230523_110238,2,0,2,0,0,-1,0,,2,0,39.444,0,1030,vehicle,car,39.444,8
0325,train,person,0038_20230523_110238,3,0,3,0,0,-1,0,,3,0,12.752,0,1049,vehicle,car,12.752,29
0326,train,bicycle,0038_20230523_110238,3,0,3,0,0,-1,0,,3,1,2.723,2,1042,vehicle,car,2.723,27
0327,train,person,0039_20230523_110534,8,0,8,0,0,-1,0,,8,0,3.87,0,1030,vehicle,car,3.87,12
0328,train,person,0039_20230523_110534,7,2,5,2,1,1.365,66,person,5,0,8.814,0,003,vru,person,1.365,102
0329,train,person,0039_20230523_110534,3,1,2,1,0,33.882,0,person,2,0,7.131,0,1019,vehicle,car,7.131,15
0330,train,person,0039_20230523_110534,4,2,2,2,1,1.365,66,person,2,0,13.579,0,001,vru,person,1.365,102
0032,train,bicycle,0039_20230523_110534,1,0,1,0,0,-1,0,,1,0,7.224,0,1045,vehicle,car,7.224,73
0331,train,person,0039_20230523_110534,7,0,7,0,0,-1,0,,7,0,4.439,0,1013,vehicle,car,4.439,12
0332,train,person,0039_20230523_110534,3,2,1,2,0,15.392,0,person,1,0,9.575,0,1004,vehicle,car,9.575,12
0333,train,person,0039_20230523_110534,2,1,1,1,0,33.882,0,person,1,0,22.61,0,1023,vehicle,car,22.61,27
0033,train,person,0039_20230523_110534,1,1,0,1,0,23.386,0,person,0,0,-1,0,009,vru,person,23.386,46
0334,train,person,0039_20230523_110534,1,1,0,1,0,23.386,0,person,0,0,-1,0,008,vru,person,23.386,46
0335,train,person,0039_20230523_110534,1,0,1,0,0,-1,0,,1,0,7.035,0,1001,vehicle,car,7.035,9
0336,train,bicycle,0040_20230523_110803,2,1,1,1,0,13.396,0,scooter,1,0,22.173,0,004,vru,scooter,13.396,41
0337,train,person,0040_20230523_110803,0,0,0,0,0,-1,0,,0,0,-1,0,,,,-1,0
0338,train,person,0040_20230523_110803,2,1,1,1,1,2.203,5,scooter,1,0,18.233,0,003,vru,scooter,2.203,58
0339,train,scooter,0040_20230523_110803,2,1,1,1,1,2.203,5,person,1,0,16.821,0,002,vru,person,2.203,58
0340,train,scooter,0040_20230523_110803,2,1,1,1,0,13.396,0,bicycle,1,0,39.464,0,000,vru,bicycle,13.396,41
