target_traj_id,target_split,target_class,seq_folder,other_id,other_traj_id,other_type,other_class,common_timestamps,frames_below_3m,min_dist,mean_dist,max_dist,overlap_sec,is_close
0024,train,person,0002_20230322_083625,001,0020,vru,person,30,5,0.952,9.169,21.542,11.68,1
0024,train,person,0002_20230322_083625,007,0025,vru,bicycle,26,26,2.569,2.727,2.968,10.08,1
0024,train,person,0002_20230322_083625,1009,,vehicle,car,10,0,15.062,20.483,31.531,3.88,0
0024,train,person,0002_20230322_083625,1016,,vehicle,car,13,0,17.906,23.405,37.127,5.0,0
0024,train,person,0002_20230322_083625,1017,,vehicle,car,14,0,9.248,15.255,27.472,5.36,0
0025,train,bicycle,0002_20230322_083625,000,0019,vru,person,26,0,8.645,18.039,25.302,10.08,0
0025,train,bicycle,0002_20230322_083625,001,0020,vru,person,26,5,1.3,8.306,19.057,10.08,1
0025,train,bicycle,0002_20230322_083625,006,0024,vru,person,26,26,2.569,2.727,2.968,10.08,1
0025,train,bicycle,0002_20230322_083625,1009,,vehicle,car,10,0,15.15,21.373,34.017,3.88,0
0025,train,bicycle,0002_20230322_083625,1016,,vehicle,car,13,0,18.004,24.546,39.615,5.0,0
0025,train,bicycle,0002_20230322_083625,1017,,vehicle,car,14,0,9.514,15.253,25.024,5.36,0
0003,train,person,0002_20230322_083625,1043,,vehicle,car,11,0,10.652,13.235,16.691,4.36,0
0034,train,person,0002_20230523_111106,001,0341,vru,person,153,54,1.708,2.966,3.807,61.0,1
0034,train,person,0002_20230523_111106,003,0343,vru,person,121,0,6.264,19.125,24.493,48.0,0
0034,train,person,0002_20230523_111106,004,0344,vru,bicycle,100,9,2.32,11.848,24.775,39.76,1
0034,train,person,0002_20230523_111106,011,0350,vru,person,67,0,31.182,35.257,39.392,26.44,0
0034,train,person,0002_20230523_111106,014,0037,vru,person,53,7,1.784,4.977,8.648,20.92,1
0034,train,person,0002_20230523_111106,021,0358,vru,bicycle,24,2,1.446,16.569,37.02,9.44,1
0034,train,person,0002_20230523_111106,027,0363,vru,motorcycle,6,0,6.036,14.638,25.719,2.04,0
0034,train,person,0002_20230523_111106,1011,,vehicle,car,14,0,12.305,22.86,41.291,5.32,0
0034,train,person,0002_20230523_111106,1036,,vehicle,car,40,0,3.636,10.836,25.252,15.68,0
0341,train,person,0002_20230523_111106,000,0034,vru,person,153,54,1.708,2.966,3.807,61.0,1
0341,train,person,0002_20230523_111106,003,0343,vru,person,121,0,5.089,19.756,23.215,48.0,0
0341,train,person,0002_20230523_111106,004,0344,vru,bicycle,100,11,1.198,12.045,27.125,39.76,1
0341,train,person,0002_20230523_111106,011,0350,vru,person,67,0,33.767,37.42,42.462,26.44,0
0341,train,person,0002_20230523_111106,014,0037,vru,person,53,38,0.95,3.613,11.855,20.92,1
0341,train,person,0002_20230523_111106,021,0358,vru,bicycle,24,2,2.177,17.502,40.247,9.44,1
0341,train,person,0002_20230523_111106,027,0363,vru,motorcycle,6,0,7.1,17.343,29.004,2.04,0
0341,train,person,0002_20230523_111106,1011,,vehicle,car,14,0,13.256,24.444,44.499,5.32,0
0341,train,person,0002_20230523_111106,1036,,vehicle,car,40,0,5.438,11.983,25.548,15.68,0
0342,train,person,0002_20230523_111106,012,0351,vru,person,64,1,2.222,8.991,14.438,25.36,1
0342,train,person,0002_20230523_111106,016,0353,vru,person,43,38,0.819,2.216,3.349,16.8,1
0342,train,person,0002_20230523_111106,1000,,vehicle,car,8,0,4.809,12.721,25.215,2.88,0
0342,train,person,0002_20230523_111106,1010,,vehicle,car,14,0,4.519,8.725,17.834,5.56,0
0343,train,person,0002_20230523_111106,000,0034,vru,person,121,0,6.264,19.125,24.493,48.0,0
0343,train,person,0002_20230523_111106,001,0341,vru,person,121,0,5.089,19.756,23.215,48.0,0
0343,train,person,0002_20230523_111106,004,0344,vru,bicycle,100,0,21.158,23.97,31.702,39.76,0
0343,train,person,0002_20230523_111106,011,0350,vru,person,67,0,15.763,19.541,32.756,26.44,0
0343,train,person,0002_20230523_111106,014,0037,vru,person,53,0,18.821,20.613,22.855,20.92,0
0343,train,person,0002_20230523_111106,021,0358,vru,bicycle,24,0,18.763,25.662,39.509,9.44,0
0343,train,person,0002_20230523_111106,027,0363,vru,motorcycle,6,0,14.641,19.272,27.399,2.04,0
0343,train,person,0002_20230523_111106,1011,,vehicle,car,14,0,6.92,25.653,53.419,5.32,0
0343,train,person,0002_20230523_111106,1036,,vehicle,car,22,3,2.762,4.915,6.515,8.4,1
0344,train,bicycle,0002_20230523_111106,000,0034,vru,person,100,9,2.32,11.848,24.775,39.76,1
0344,train,bicycle,0002_20230523_111106,001,0341,vru,person,100,11,1.198,12.045,27.125,39.76,1
0344,train,bicycle,0002_20230523_111106,003,0343,vru,person,100,0,21.158,23.97,31.702,39.76,0
0344,train,bicycle,0002_20230523_111106,011,0350,vru,person,67,0,30.829,37.28,46.559,26.44,0
0344,train,bicycle,0002_20230523_111106,014,0037,vru,person,53,9,1.961,6.252,14.249,20.92,1
0344,train,bicycle,0002_20230523_111106,021,0358,vru,bicycle,24,0,3.939,14.133,29.781,9.44,0
0344,train,bicycle,0002_20230523_111106,027,0363,vru,motorcycle,6,0,8.314,12.556,19.826,2.04,0
0344,train,bicycle,0002_20230523_111106,1011,,vehicle,car,14,0,14.051,32.27,59.077,5.32,0
0344,train,bicycle,0002_20230523_111106,1036,,vehicle,car,1,0,32.731,32.731,32.731,0.16,0
0035,train,person,0002_20230523_111106,1074,,vehicle,car,9,0,14.454,17.672,21.399,3.32,0
0035,train,person,0002_20230523_111106,1086,,vehicle,car,93,0,24.812,28.915,34.069,37.04,0
0346,train,person,0002_20230523_111106,1019,,vehicle,car,11,0,14.436,21.387,36.003,4.32,0
0346,train,person,0002_20230523_111106,1022,,vehicle,car,10,0,19.018,27.737,38.99,3.76,0
0346,train,person,0002_20230523_111106,1023,,vehicle,car,14,0,15.958,24.469,42.73,5.48,0
0346,train,person,0002_20230523_111106,1025,,vehicle,car,23,1,2.898,10.256,26.101,8.88,1
0346,train,person,0002_20230523_111106,1076,,vehicle,car,70,0,17.532,23.993,34.482,27.76,0
0347,train,person,0002_20230523_111106,015,0352,vru,person,10,0,58.013,59.077,60.676,3.76,0
0347,train,person,0002_20230523_111106,1033,,vehicle,car,7,0,31.457,39.317,47.307,2.4,0
0347,train,person,0002_20230523_111106,1042,,vehicle,car,7,0,39.838,49.201,59.095,2.72,0
0347,train,person,0002_20230523_111106,1053,,vehicle,car,12,0,16.97,22.47,33.982,4.52,0
0347,train,person,0002_20230523_111106,1056,,vehicle,car,9,0,7.846,16.738,31.86,3.52,0
0347,train,person,0002_20230523_111106,1060,,vehicle,car,14,0,18.068,27.315,45.406,5.24,0
0347,train,person,0002_20230523_111106,1067,,vehicle,car,10,0,34.157,36.031,40.327,3.72,0
0347,train,person,0002_20230523_111106,1072,,vehicle,car,17,0,4.037,13.21,17.724,6.72,0
0347,train,person,0002_20230523_111106,1075,,vehicle,car,3,0,54.292,57.982,61.689,1.0,0
0347,train,person,0002_20230523_111106,1078,,vehicle,truck,39,0,21.462,28.643,44.088,15.24,0
0347,train,person,0002_20230523_111106,1085,,vehicle,car,83,0,32.164,39.316,51.566,32.84,0
0348,train,person,0002_20230523_111106,1041,,vehicle,car,4,0,13.924,17.495,21.743,1.44,0
0348,train,person,0002_20230523_111106,1049,,vehicle,car,11,0,12.534,22.406,41.62,4.16,0
0348,train,person,0002_20230523_111106,1070,,vehicle,car,14,0,3.292,17.264,39.68,5.56,0
0348,train,person,0002_20230523_111106,1080,,vehicle,car,40,0,5.676,9.278,24.934,15.92,0
0349,train,person,0002_20230523_111106,1051,,vehicle,car,12,0,10.614,22.798,38.049,4.44,0
0349,train,person,0002_20230523_111106,1054,,vehicle,car,13,0,15.96,25.976,45.108,4.92,0
0349,train,person,0002_20230523_111106,1057,,vehicle,car,17,0,10.047,19.956,35.354,6.64,0
0349,train,person,0002_20230523_111106,1062,,vehicle,car,10,0,4.823,11.251,21.757,3.68,0
0349,train,person,0002_20230523_111106,1083,,vehicle,car,49,0,6.874,12.908,28.751,19.48,0
0350,train,person,0002_20230523_111106,000,0034,vru,person,67,0,31.182,35.257,39.392,26.44,0
0350,train,person,0002_20230523_111106,001,0341,vru,person,67,0,33.767,37.42,42.462,26.44,0
0350,train,person,0002_20230523_111106,003,0343,vru,person,67,0,15.763,19.541,32.756,26.44,0
0350,train,person,0002_20230523_111106,004,0344,vru,bicycle,67,0,30.829,37.28,46.559,26.44,0
0350,train,person,0002_20230523_111106,014,0037,vru,person,24,0,28.041,35.368,44.005,9.32,0
0350,train,person,0002_20230523_111106,021,0358,vru,bicycle,24,0,23.035,33.239,55.06,9.44,0
0350,train,person,0002_20230523_111106,027,0363,vru,motorcycle,6,0,21.332,23.466,27.297,2.04,0
0351,train,person,0002_20230523_111106,002,0342,vru,person,64,1,2.222,8.991,14.438,25.36,1
0351,train,person,0002_20230523_111106,016,0353,vru,person,40,0,4.741,10.199,14.537,15.6,0
0351,train,person,0002_20230523_111106,1000,,vehicle,car,8,0,4.55,18.043,33.836,2.88,0
0351,train,person,0002_20230523_111106,1010,,vehicle,car,11,0,7.041,13.596,20.974,4.36,0
0036,train,person,0002_20230523_111106,1048,,vehicle,car,5,0,6.893,14.998,23.186,1.68,0
0036,train,person,0002_20230523_111106,1055,,vehicle,car,8,0,5.517,20.301,35.408,2.92,0
0036,train,person,0002_20230523_111106,1071,,vehicle,car,22,0,7.163,16.66,43.977,8.6,0
0036,train,person,0002_20230523_111106,1086,,vehicle,car,61,0,33.932,41.014,54.485,24.12,0
0037,train,person,0002_20230523_111106,000,0034,vru,person,53,7,1.784,4.977,8.648,20.92,1
0037,train,person,0002_20230523_111106,001,0341,vru,person,53,38,0.95,3.613,11.855,20.92,1
0037,train,person,0002_20230523_111106,003,0343,vru,person,53,0,18.821,20.613,22.855,20.92,0
0037,train,person,0002_20230523_111106,004,0344,vru,bicycle,53,9,1.961,6.252,14.249,20.92,1
0037,train,person,0002_20230523_111106,011,0350,vru,person,24,0,28.041,35.368,44.005,9.32,0
0037,train,person,0002_20230523_111106,021,0358,vru,bicycle,15,0,3.288,11.165,23.099,5.72,0
0037,train,person,0002_20230523_111106,1011,,vehicle,car,14,0,12.568,25.193,46.656,5.32,0
0352,train,person,0002_20230523_111106,008,0347,vru,person,10,0,58.013,59.077,60.676,3.76,0
0352,train,person,0002_20230523_111106,1033,,vehicle,car,12,0,20.047,29.903,39.216,4.4,0
0352,train,person,0002_20230523_111106,1042,,vehicle,car,18,0,16.195,28.757,43.179,7.12,0
0352,train,person,0002_20230523_111106,1075,,vehicle,car,39,0,15.836,35.306,44.811,15.4,0
0352,train,person,0002_20230523_111106,1085,,vehicle,car,46,0,10.512,19.544,28.735,18.16,0
0353,train,person,0002_20230523_111106,002,0342,vru,person,43,38,0.819,2.216,3.349,16.8,1
0353,train,person,0002_20230523_111106,012,0351,vru,person,40,0,4.741,10.199,14.537,15.6,0
0353,train,person,0002_20230523_111106,1000,,vehicle,car,8,0,6.052,13.785,26.383,2.88,0
0353,train,person,0002_20230523_111106,1010,,vehicle,car,14,0,4.126,7.378,16.912,5.56,0
0354,train,person,0002_20230523_111106,1073,,vehicle,car,12,0,7.705,12.207,16.766,4.6,0
0354,train,person,0002_20230523_111106,1082,,vehicle,car,16,0,26.866,31.819,41.779,6.2,0
0355,train,person,0002_20230523_111106,1020,,vehicle,car,18,0,23.267,29.491,38.537,6.96,0
0355,train,person,0002_20230523_111106,1024,,vehicle,car,21,0,3.263,9.045,23.799,8.28,0
0355,train,person,0002_20230523_111106,1031,,vehicle,car,24,9,2.583,8.587,25.886,9.2,1
0356,train,person,0002_20230523_111106,1054,,vehicle,car,2,0,32.022,32.827,33.631,0.48,0
0357,train,person,0002_20230523_111106,023,0359,vru,person,5,0,14.302,15.976,17.797,1.8,0
0357,train,person,0002_20230523_111106,1030,,vehicle,car,4,0,3.968,5.578,7.06,1.4,0
0357,train,person,0002_20230523_111106,1035,,vehicle,car,14,6,0.857,3.942,8.401,5.4,1
0358,train,bicycle,0002_20230523_111106,000,0034,vru,person,24,2,1.446,16.569,37.02,9.44,1
0358,train,bicycle,0002_20230523_111106,001,0341,vru,person,24,2,2.177,17.502,40.247,9.44,1
0358,train,bicycle,0002_20230523_111106,003,0343,vru,person,24,0,18.763,25.662,39.509,9.44,0
0358,train,bicycle,0002_20230523_111106,004,0344,vru,bicycle,24,0,3.939,14.133,29.781,9.44,0
0358,train,bicycle,0002_20230523_111106,011,0350,vru,person,24,0,23.035,33.239,55.06,9.44,0
0358,train,bicycle,0002_20230523_111106,014,0037,vru,person,15,0,3.288,11.165,23.099,5.72,0
0358,train,bicycle,0002_20230523_111106,027,0363,vru,motorcycle,6,0,10.002,16.127,22.183,2.04,0
0038,train,person,0002_20230523_111106,1027,,vehicle,car,23,0,10.213,22.069,32.31,8.96,0
0038,train,person,0002_20230523_111106,1028,,vehicle,car,17,0,17.749,26.396,43.668,6.68,0
0038,train,person,0002_20230523_111106,1081,,vehicle,car,23,0,25.253,30.082,35.336,8.96,0
0359,train,person,0002_20230523_111106,020,0357,vru,person,5,0,14.302,15.976,17.797,1.8,0
0359,train,person,0002_20230523_111106,1030,,vehicle,car,19,0,11.889,20.908,43.621,7.28,0
0359,train,person,0002_20230523_111106,1032,,vehicle,car,7,0,11.706,13.928,19.105,2.68,0
0359,train,person,0002_20230523_111106,1035,,vehicle,car,20,0,15.236,17.443,24.248,7.72,0
0359,train,person,0002_20230523_111106,1044,,vehicle,car,14,0,7.777,11.191,12.762,5.48,0
0361,train,motorcycle,0002_20230523_111106,1077,,vehicle,car,9,0,33.887,36.076,40.954,3.36,0
0363,train,motorcycle,0002_20230523_111106,000,0034,vru,person,6,0,6.036,14.638,25.719,2.04,0
0363,train,motorcycle,0002_20230523_111106,001,0341,vru,person,6,0,7.1,17.343,29.004,2.04,0
0363,train,motorcycle,0002_20230523_111106,003,0343,vru,person,6,0,14.641,19.272,27.399,2.04,0
0363,train,motorcycle,0002_20230523_111106,004,0344,vru,bicycle,6,0,8.314,12.556,19.826,2.04,0
0363,train,motorcycle,0002_20230523_111106,011,0350,vru,person,6,0,21.332,23.466,27.297,2.04,0
0363,train,motorcycle,0002_20230523_111106,021,0358,vru,bicycle,6,0,10.002,16.127,22.183,2.04,0
,,motorcycle,0002_20230523_111106,1005,,vehicle,car,1,0,12.844,12.844,12.844,0.04,0
0026,train,person,0003_20230322_083935,1002,,vehicle,car,9,0,12.871,17.067,23.637,3.32,0
0026,train,person,0003_20230322_083935,1019,,vehicle,car,15,0,4.021,17.425,38.49,5.72,0
0026,train,person,0003_20230322_083935,1029,,vehicle,car,15,0,10.975,16.335,25.023,5.96,0
0026,train,person,0003_20230322_083935,1037,,vehicle,car,44,0,3.593,10.159,25.77,17.28,0
0026,train,person,0003_20230322_083935,1041,,vehicle,car,58,0,9.49,16.67,27.707,22.92,0
0004,train,person,0003_20230322_083935,003,0028,vru,person,57,57,0.319,0.429,0.631,22.48,1
0004,train,person,0003_20230322_083935,1024,,vehicle,car,12,0,3.369,5.925,10.626,4.44,0
0004,train,person,0003_20230322_083935,1031,,vehicle,car,29,0,21.359,34.172,53.438,11.56,0
0004,train,person,0003_20230322_083935,1033,,vehicle,car,29,0,40.984,41.004,41.143,11.48,0
0004,train,person,0003_20230322_083935,1043,,vehicle,car,80,0,16.765,19.702,20.957,31.88,0
0027,train,person,0003_20230322_083935,1044,,vehicle,car,36,0,12.225,16.589,38.376,14.16,0
0027,train,person,0003_20230322_083935,1045,,vehicle,car,52,0,13.089,28.67,43.86,20.48,0
0028,train,person,0003_20230322_083935,001,0004,vru,person,57,57,0.319,0.429,0.631,22.48,1
0028,train,person,0003_20230322_083935,1024,,vehicle,car,12,0,3.082,5.659,10.263,4.44,0
0028,train,person,0003_20230322_083935,1031,,vehicle,car,5,0,34.707,40.218,45.815,1.96,0
0028,train,person,0003_20230322_083935,1033,,vehicle,car,29,0,40.926,40.967,41.056,11.48,0
0028,train,person,0003_20230322_083935,1043,,vehicle,car,56,0,19.058,20.327,20.464,22.28,0
0005,train,person,0003_20230322_083935,1030,,vehicle,car,20,0,8.708,19.989,40.606,7.72,0
0005,train,person,0003_20230322_083935,1035,,vehicle,car,37,0,5.248,14.793,28.327,14.72,0
0005,train,person,0003_20230322_083935,1038,,vehicle,car,37,0,12.861,19.541,27.736,14.72,0
0006,train,person,0003_20230322_083935,1003,,vehicle,car,5,0,36.978,37.597,39.0,1.96,0
0030,train,person,0003_20230322_083935,1034,,vehicle,car,25,0,22.718,25.389,37.393,9.76,0
0007,train,person,0003_20230322_083935,1027,,vehicle,car,13,0,25.401,31.606,35.922,4.88,0
0364,train,person,0003_20230523_111514,002,0366,vru,person,228,164,0.885,3.575,18.782,90.84,1
0364,train,person,0003_20230523_111514,005,0369,vru,person,195,21,1.25,3.955,12.846,77.72,1
0364,train,person,0003_20230523_111514,010,0374,vru,person,77,11,0.792,10.709,25.05,30.4,1
0364,train,person,0003_20230523_111514,1003,,vehicle,car,13,0,4.656,15.947,34.937,4.92,0
0364,train,person,0003_20230523_111514,1010,,vehicle,car,14,0,13.841,18.248,25.534,5.44,0
0364,train,person,0003_20230523_111514,1019,,vehicle,car,22,0,8.004,17.564,38.766,8.64,0
0364,train,person,0003_20230523_111514,1043,,vehicle,car,20,0,13.432,23.202,42.037,7.68,0
0364,train,person,0003_20230523_111514,1062,,vehicle,truck,15,0,17.868,24.92,37.743,5.76,0
0365,train,person,0003_20230523_111514,006,0370,vru,person,177,0,20.18,21.227,24.368,70.72,0
0365,train,person,0003_20230523_111514,015,0378,vru,person,24,0,15.149,16.161,17.076,9.32,0
0365,train,person,0003_20230523_111514,1007,,vehicle,car,12,0,4.145,15.0,32.165,4.68,0
0365,train,person,0003_20230523_111514,1036,,vehicle,car,21,0,6.886,19.653,45.162,8.2,0
0365,train,person,0003_20230523_111514,1037,,vehicle,car,10,0,17.204,20.515,27.802,3.8,0
0365,train,person,0003_20230523_111514,1045,,vehicle,car,8,0,3.878,17.4,33.255,3.16,0
0365,train,person,0003_20230523_111514,1047,,vehicle,car,11,0,12.479,17.84,28.219,4.32,0
0365,train,person,0003_20230523_111514,1055,,vehicle,car,19,0,15.092,20.915,31.628,7.4,0
0365,train,person,0003_20230523_111514,1065,,vehicle,car,24,0,15.435,26.116,46.666,9.56,0
0366,train,person,0003_20230523_111514,000,0364,vru,person,228,164,0.885,3.575,18.782,90.84,1
0366,train,person,0003_20230523_111514,005,0369,vru,person,195,146,2.159,2.816,7.606,77.72,1
0366,train,person,0003_20230523_111514,010,0374,vru,person,77,9,1.613,11.252,26.334,30.4,1
0366,train,person,0003_20230523_111514,1003,,vehicle,car,13,0,3.343,16.155,35.995,4.92,0
0366,train,person,0003_20230523_111514,1010,,vehicle,car,14,0,12.667,17.45,25.941,5.44,0
0366,train,person,0003_20230523_111514,1019,,vehicle,car,22,0,6.876,17.06,39.71,8.64,0
0366,train,person,0003_20230523_111514,1043,,vehicle,car,20,0,11.949,22.69,42.786,7.68,0
0367,train,person,0003_20230523_111514,1038,,vehicle,car,8,0,6.242,7.231,8.686,3.04,0
0367,train,person,0003_20230523_111514,1054,,vehicle,car,17,0,15.598,20.174,29.016,6.48,0
0367,train,person,0003_20230523_111514,1070,,vehicle,car,90,0,12.946,33.456,48.45,35.6,0
0368,train,person,0003_20230523_111514,1000,,vehicle,car,3,0,16.627,18.181,19.77,1.08,0
0368,train,person,0003_20230523_111514,1002,,vehicle,car,9,0,7.704,12.876,19.86,3.4,0
0368,train,person,0003_20230523_111514,1006,,vehicle,car,13,0,15.625,19.465,27.994,5.0,0
0368,train,person,0003_20230523_111514,1014,,vehicle,car,16,0,7.285,11.177,21.138,6.0,0
0368,train,person,0003_20230523_111514,1016,,vehicle,car,19,0,7.485,12.845,19.201,7.44,0
0368,train,person,0003_20230523_111514,1022,,vehicle,car,19,0,15.826,21.684,37.396,7.48,0
0368,train,person,0003_20230523_111514,1023,,vehicle,car,22,0,12.904,21.729,42.852,8.44,0
0368,train,person,0003_20230523_111514,1026,,vehicle,car,10,0,3.947,12.288,22.574,3.64,0
0368,train,person,0003_20230523_111514,1027,,vehicle,car,22,0,6.973,20.856,42.638,8.44,0
0368,train,person,0003_20230523_111514,1031,,vehicle,car,24,0,7.077,15.969,26.454,9.56,0
0368,train,person,0003_20230523_111514,1040,,vehicle,car,30,0,7.137,21.153,37.609,11.72,0
0368,train,person,0003_20230523_111514,1071,,vehicle,car,178,0,9.73,11.959,25.205,71.0,0
0368,train,person,0003_20230523_111514,1072,,vehicle,car,195,0,25.065,30.579,32.259,77.92,0
0369,train,person,0003_20230523_111514,000,0364,vru,person,195,21,1.25,3.955,12.846,77.72,1
0369,train,person,0003_20230523_111514,002,0366,vru,person,195,146,2.159,2.816,7.606,77.72,1
0369,train,person,0003_20230523_111514,010,0374,vru,person,77,9,1.672,12.061,28.571,30.4,1
0369,train,person,0003_20230523_111514,1003,,vehicle,car,13,0,3.279,17.643,38.285,4.92,0
0369,train,person,0003_20230523_111514,1010,,vehicle,car,14,0,12.277,17.503,27.849,5.44,0
0369,train,person,0003_20230523_111514,1019,,vehicle,car,22,0,6.508,17.439,41.944,8.64,0
0369,train,person,0003_20230523_111514,1043,,vehicle,car,20,0,11.926,23.594,45.155,7.68,0
0370,train,person,0003_20230523_111514,001,0365,vru,person,177,0,20.18,21.227,24.368,70.72,0
0370,train,person,0003_20230523_111514,1037,,vehicle,car,10,0,22.752,24.992,28.058,3.8,0
0370,train,person,0003_20230523_111514,1045,,vehicle,car,8,0,17.428,21.973,31.08,3.16,0
0370,train,person,0003_20230523_111514,1047,,vehicle,car,11,0,8.612,14.037,20.85,4.32,0
0370,train,person,0003_20230523_111514,1055,,vehicle,car,19,0,5.53,13.129,22.151,7.4,0
