sample_id,target_velocity,total_neighbors_within_radius,total_ped_neighbors,total_vehicle_neighbors,nearest_distance_within_radius,nearest_velocity_within_radius,nearest_type_within_radius,nearest_class_within_radius,cell_0_count,cell_0_mean_velocity,cell_0_min_distance,cell_0_ped_count,cell_0_vehicle_count,cell_1_count,cell_1_mean_velocity,cell_1_min_distance,cell_1_ped_count,cell_1_vehicle_count,cell_2_count,cell_2_mean_velocity,cell_2_min_distance,cell_2_ped_count,cell_2_vehicle_count,cell_3_count,cell_3_mean_velocity,cell_3_min_distance,cell_3_ped_count,cell_3_vehicle_count,cell_4_count,cell_4_mean_velocity,cell_4_min_distance,cell_4_ped_count,cell_4_vehicle_count,cell_5_count,cell_5_mean_velocity,cell_5_min_distance,cell_5_ped_count,cell_5_vehicle_count,cell_6_count,cell_6_mean_velocity,cell_6_min_distance,cell_6_ped_count,cell_6_vehicle_count,cell_7_count,cell_7_mean_velocity,cell_7_min_distance,cell_7_ped_count,cell_7_vehicle_count,cell_8_count,cell_8_mean_velocity,cell_8_min_distance,cell_8_ped_count,cell_8_vehicle_count,f1_state,f2_state,f3_state,n_ped_red,n_ped_green,n_ped_off
0086,4.71866,2,2,0,0.783992,5.26211,vrus,person,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,2,4.748518,0.783992,2,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,1,1,1,3,0,0
0087,4.359973,2,2,0,1.299005,4.718425,vrus,person,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,2,4.939089,1.299005,2,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,1,1,1,3,0,0
0089,0.072025,0,0,0,0.0,0.0,,,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,1,1,1,3,0,0
0090,0.130377,0,0,0,0.0,0.0,,,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,1,1,1,3,0,0
0091,3.392997,1,1,0,0.644273,3.033755,vrus,person,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,1,3.033755,0.644273,1,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,2,1,1,2,1,0
0092,0.108416,0,0,0,0.0,0.0,,,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,1,1,1,3,0,0
0093,5.212241,0,0,0,0.0,0.0,,,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,2,1,1,2,1,0
0094,5.498617,1,1,0,0.587977,5.32864,vrus,person,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,1,5.32864,0.587977,1,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,2,1,1,2,1,0
0096,3.029767,3,3,0,0.281822,2.653832,vrus,person,0,0.0,0.0,0,0,0,0.0,0.0,0,0,1,5.043239,4.737997,1,0,0,0.0,0.0,0,0,1,2.653832,0.281822,1,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,1,0.008318,2.578224,1,0,0,0.0,0.0,0,0,2,1,1,2,1,0
0099,5.913244,1,1,0,0.539123,5.869609,vrus,person,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,1,5.869609,0.539123,1,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,2,1,1,2,1,0
0100,0.027984,0,0,0,0.0,0.0,,,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,1,1,1,3,0,0
0101,0.019273,2,2,0,1.614079,0.081327,vrus,person,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,2,0.056137,1.614079,2,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,1,1,1,3,0,0
0102,0.005138,3,3,0,1.179681,2.048001,vrus,person,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,1,0.03031,2.531223,1,0,2,1.110698,1.179681,2,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,1,2,1,2,1,0
0104,5.851636,2,2,0,2.111936,4.706966,vrus,person,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,1,4.706966,2.111936,1,0,1,5.014625,2.117504,1,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,1,2,1,2,1,0
0105,4.931007,1,1,0,0.727024,4.513802,vrus,bicycle,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,1,4.513802,0.727024,1,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,2,1,1,2,1,0
0106,2.818522,3,2,1,0.707994,4.320979,vrus,person,1,3.257331,4.82386,1,0,0,0.0,0.0,0,0,1,10.065151,4.997638,0,1,0,0.0,0.0,0,0,1,4.320979,0.707994,1,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,1,1,1,3,0,0
0107,5.169619,1,1,0,0.217831,5.999602,vrus,person,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,1,5.999602,0.217831,1,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,2,1,2,1,2,0
0109,0.681033,3,2,1,0.371345,1.304033,vrus,person,0,0.0,0.0,0,0,1,13.583521,4.205274,0,1,0,0.0,0.0,0,0,1,0.277784,1.795627,1,0,1,1.304033,0.371345,1,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,1,1,1,3,0,0
0110,5.513699,0,0,0,0.0,0.0,,,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,1,1,1,3,0,0
0111,5.407928,1,1,0,0.578034,5.637424,vrus,person,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,1,5.637424,0.578034,1,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,2,1,2,1,2,0
0112,5.272107,0,0,0,0.0,0.0,,,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,2,1,1,2,1,0
0113,0.372889,0,0,0,0.0,0.0,,,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,2,1,1,2,1,0
0114,5.704161,0,0,0,0.0,0.0,,,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,2,1,1,2,1,0
0115,5.558631,0,0,0,0.0,0.0,,,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,2,1,2,1,2,0
0116,6.525263,0,0,0,0.0,0.0,,,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,2,1,2,1,2,0
0118,2.339683,0,0,0,0.0,0.0,,,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,2,1,1,2,1,0
0119,0.536367,1,1,0,4.456637,4.427773,vrus,person,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,1,4.427773,4.456637,1,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,2,1,1,2,1,0
0120,0.196091,0,0,0,0.0,0.0,,,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,2,1,1,2,1,0
0121,4.202513,0,0,0,0.0,0.0,,,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,1,2,1,2,1,0
0122,0.133929,6,6,0,1.687338,0.155461,vrus,person,1,3.491505,4.189657,1,0,2,0.693246,2.129863,2,0,0,0.0,0.0,0,0,1,0.155461,1.687338,1,0,1,1.101148,1.830964,1,0,0,0.0,0.0,0,0,1,0.015116,3.883048,1,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,2,1,1,2,1,0
0123,0.015116,3,3,0,2.327458,1.101148,vrus,person,0,0.0,0.0,0,0,1,0.155461,2.904289,1,0,1,0.133929,3.883048,1,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,1,1.101148,2.327458,1,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,2,1,1,2,1,0
0124,0.155475,0,0,0,0.0,0.0,,,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,2,1,1,2,1,0
0125,0.374942,5,5,0,0.786652,0.916219,vrus,person,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,1,3.440838,3.017887,1,0,1,0.916219,0.786652,1,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,3,0.456113,2.124845,3,0,0,0.0,0.0,0,0,2,1,1,2,1,0
0126,0.992372,4,4,0,1.670565,0.101094,vrus,person,0,0.0,0.0,0,0,1,0.073121,3.887243,1,0,0,0.0,0.0,0,0,1,0.038447,2.305393,1,0,2,0.602141,1.670565,2,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,2,1,1,2,1,0
0127,0.020092,7,7,0,1.4348,0.326475,vrus,person,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,2,0.519388,1.4348,2,0,1,0.513707,2.402236,1,0,0,0.0,0.0,0,0,2,0.126375,3.426286,2,0,2,0.026964,2.69714,2,0,1,2,1,2,1,0
0128,0.706769,3,3,0,0.812057,0.446721,vrus,person,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,1,0.446721,0.812057,1,0,0,0.0,0.0,0,0,1,4.808755,2.895579,1,0,1,5.859256,4.892071,1,0,0,0.0,0.0,0,0,1,2,1,2,1,0
0129,4.068949,0,0,0,0.0,0.0,,,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,2,1,2,1,2,0
0130,6.014664,4,4,0,1.154182,0.266186,vrus,person,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,1,0.266186,1.154182,1,0,1,0.352836,2.14549,1,0,0,0.0,0.0,0,0,2,0.064837,1.946246,2,0,0,0.0,0.0,0,0,2,1,1,2,1,0
0131,5.602387,4,4,0,1.599609,5.698287,vrus,person,2,5.14376,3.230247,2,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,1,6.730296,3.773294,1,0,1,5.698287,1.599609,1,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,1,2,1,2,1,0
0132,0.016964,3,3,0,0.448214,0.203442,vrus,person,0,0.0,0.0,0,0,0,0.0,0.0,0,0,1,0.246434,4.341053,1,0,0,0.0,0.0,0,0,1,0.203442,0.448214,1,0,1,0.069138,2.506448,1,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,2,1,2,1,2,0
0133,5.09305,3,3,0,3.416975,0.129821,vrus,person,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,2,0.304494,3.416975,2,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,1,4.173221,3.637578,1,0,1,2,1,2,1,0
0134,5.56122,4,4,0,0.044731,5.570792,vrus,person,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,1,5.570792,0.044731,1,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,1,6.465748,2.070384,1,0,2,5.267667,3.218343,2,0,1,1,1,3,0,0
0135,5.055198,0,0,0,0.0,0.0,,,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,1,1,1,3,0,0
0136,0.058794,4,4,0,1.072653,0.196129,vrus,person,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,3,0.220853,1.072653,3,0,0,0.0,0.0,0,0,1,0.035847,3.123249,1,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,2,1,1,2,1,0
0137,0.082009,4,4,0,1.170691,0.027045,vrus,person,0,0.0,0.0,0,0,1,0.121251,2.458256,1,0,2,0.020028,3.116569,2,0,0,0.0,0.0,0,0,1,0.027045,1.170691,1,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,2,1,1,2,1,0
0138,0.03161,4,4,0,1.165975,0.036551,vrus,person,0,0.0,0.0,0,0,1,0.031435,3.303233,1,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,3,0.079011,1.165975,3,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,2,1,1,2,1,0
0139,0.008381,0,0,0,0.0,0.0,,,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,1,1,1,3,0,0
0140,0.020483,6,6,0,1.679178,0.007913,vrus,person,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,4,1.135428,1.679178,4,0,0,0.0,0.0,0,0,1,0.015962,4.646448,1,0,1,0.035213,3.348852,1,0,0,0.0,0.0,0,0,2,1,1,2,1,0
0141,2.445143,4,4,0,0.214705,2.150832,vrus,person,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,1,2.150832,0.214705,1,0,1,4.059059,1.673755,1,0,0,0.0,0.0,0,0,2,5.652215,3.11998,2,0,0,0.0,0.0,0,0,1,2,1,2,1,0
0142,4.748175,5,5,0,1.541154,3.690492,vrus,person,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,1,3.690492,1.541154,1,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,4,4.917355,2.433254,4,0,0,0.0,0.0,0,0,1,2,1,2,1,0
0143,0.116958,4,4,0,1.115949,0.029215,vrus,person,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,3,0.02821,1.115949,3,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,1,0.07022,2.453125,1,0,0,0.0,0.0,0,0,2,1,1,2,1,0
0144,4.729823,2,1,1,1.20249,4.98739,vrus,person,0,0.0,0.0,0,0,0,0.0,0.0,0,0,1,0.143051,4.873764,0,1,0,0.0,0.0,0,0,1,4.98739,1.20249,1,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,1,1,2,2,1,0
0145,3.517216,3,3,0,2.844793,0.105774,vrus,person,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,1,0.105774,2.844793,1,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,2,0.387315,4.120832,2,0,1,1,1,3,0,0
0146,4.39156,0,0,0,0.0,0.0,,,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,2,1,2,1,2,0
0147,2.525004,5,5,0,0.233781,2.714647,vrus,person,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,1,2.714647,0.233781,1,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,4,0.047167,2.285125,4,0,0,0.0,0.0,0,0,2,1,1,2,1,0
0148,4.995781,0,0,0,0.0,0.0,,,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,2,1,2,1,2,0
0149,4.7171,0,0,0,0.0,0.0,,,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,2,1,2,1,2,0
0150,6.852989,8,8,0,1.579731,5.127415,vrus,person,0,0.0,0.0,0,0,1,4.376569,4.02048,1,0,1,5.967616,3.4129,1,0,0,0.0,0.0,0,0,1,5.127415,1.579731,1,0,3,5.894831,2.31983,3,0,0,0.0,0.0,0,0,1,5.460707,2.746397,1,0,1,5.789389,4.226865,1,0,1,2,1,2,1,0
0151,5.124079,10,10,0,1.420608,5.534784,vrus,person,2,5.279318,4.571028,2,0,1,4.41459,2.949298,1,0,0,0.0,0.0,0,0,1,7.161836,1.963673,1,0,4,5.382649,1.420608,4,0,1,5.586688,3.356256,1,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,1,5.878802,2.972212,1,0,1,2,1,2,1,0
0152,5.566912,0,0,0,0.0,0.0,,,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,1,1,2,2,1,0
0153,0.940957,1,1,0,1.667136,4.785945,vrus,person,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,1,4.785945,1.667136,1,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,1,1,2,2,1,0
0154,4.980019,3,2,1,4.02011,7.017049,vrus,person,1,2.265418,4.680018,1,0,0,0.0,0.0,0,0,1,2.518785,4.563887,0,1,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,1,7.017049,4.02011,1,0,1,1,2,2,1,0
0155,6.265144,1,1,0,3.808215,5.120433,vrus,person,1,5.120433,3.808215,1,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,1,1,1,3,0,0
0156,5.446394,10,10,0,0.703305,1.890003,vrus,person,1,5.394626,2.998565,1,0,1,5.48354,3.075788,1,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,4,4.64424,0.703305,4,0,1,6.412193,2.43304,1,0,0,0.0,0.0,0,0,1,5.228608,3.142494,1,0,2,5.736344,4.902279,2,0,1,2,1,2,1,0
3499,0.058794,4,4,0,1.072653,0.196129,vrus,person,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,3,0.220853,1.072653,3,0,0,0.0,0.0,0,0,1,0.035847,3.123249,1,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,2,1,1,2,1,0
3500,0.03161,4,4,0,1.165975,0.036551,vrus,person,0,0.0,0.0,0,0,1,0.031435,3.303233,1,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,3,0.079011,1.165975,3,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,2,1,1,2,1,0
3501,0.008381,0,0,0,0.0,0.0,,,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,1,1,1,3,0,0
3502,0.020483,6,6,0,1.679178,0.007913,vrus,person,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,4,1.135428,1.679178,4,0,0,0.0,0.0,0,0,1,0.015962,4.646448,1,0,1,0.035213,3.348852,1,0,0,0.0,0.0,0,0,2,1,1,2,1,0
3503,2.445143,4,4,0,0.214705,2.150832,vrus,person,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,1,2.150832,0.214705,1,0,1,4.059059,1.673755,1,0,0,0.0,0.0,0,0,2,5.652215,3.11998,2,0,0,0.0,0.0,0,0,1,2,1,2,1,0
3504,3.678552,0,0,0,0.0,0.0,,,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,1,1,2,2,1,0
3505,0.116958,4,4,0,1.115949,0.029215,vrus,person,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,3,0.02821,1.115949,3,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,1,0.07022,2.453125,1,0,0,0.0,0.0,0,0,2,1,1,2,1,0
3506,4.729823,2,1,1,1.20249,4.98739,vrus,person,0,0.0,0.0,0,0,0,0.0,0.0,0,0,1,0.143051,4.873764,0,1,0,0.0,0.0,0,0,1,4.98739,1.20249,1,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,1,1,2,2,1,0
3507,3.517216,3,3,0,2.844793,0.105774,vrus,person,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,1,0.105774,2.844793,1,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,2,0.387315,4.120832,2,0,1,1,1,3,0,0
3508,4.39156,0,0,0,0.0,0.0,,,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,2,1,2,1,2,0
3509,2.525004,5,5,0,0.233781,2.714647,vrus,person,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,1,2.714647,0.233781,1,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,4,0.047167,2.285125,4,0,0,0.0,0.0,0,0,2,1,1,2,1,0
3510,4.995781,0,0,0,0.0,0.0,,,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,2,1,2,1,2,0
3511,4.7171,0,0,0,0.0,0.0,,,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,2,1,2,1,2,0
3512,5.207893,5,5,0,0.40614,4.982913,vrus,person,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,2,4.863927,0.40614,2,0,1,4.902222,2.683592,1,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,2,5.033165,2.87003,2,0,1,1,1,3,0,0
3513,6.852989,8,8,0,1.579731,5.127415,vrus,person,0,0.0,0.0,0,0,1,4.376569,4.02048,1,0,1,5.967616,3.4129,1,0,0,0.0,0.0,0,0,1,5.127415,1.579731,1,0,3,5.894831,2.31983,3,0,0,0.0,0.0,0,0,1,5.460707,2.746397,1,0,1,5.789389,4.226865,1,0,1,2,1,2,1,0
