sample_id,src_info,has_track_json
3375,20230322_084059_0t0v000_00318/002,True
3376,20230322_084059_0t0v000_00318/004,True
3377,20230322_084556_0t0v000_00321/000,True
3378,20230322_112602_0tbv000_00322/000,True
3379,20230322_112602_0tbv000_00322/001,True
3380,20230322_112602_0tbv000_00322/002,True
3381,20230322_113255_0t0v000_00324/000,True
3382,20230322_113255_0t0v000_00324/001,True
3383,20230322_113255_0t0v000_00324/002,True
3384,20230322_113255_0t0v000_00324/004,True
3385,20230322_113255_0t0v000_00324/005,True
3386,20230322_113255_0t0v000_00324/006,True
3387,20230322_113636_0tbv000_00325/000,True
3388,20230322_114952_0tb0000_00328/000,True
3389,20230322_114952_0tb0000_00328/001,True
3390,20230322_114952_0tb0000_00328/002,True
3391,20230322_114952_0tb0000_00328/003,True
3392,20230322_120042_0tbv000_00332/001,True
3393,20230322_120042_0tbv000_00332/002,True
3394,20230322_120134_0tbv000_00333/001,True
3395,20230322_120134_0tbv000_00333/002,True
3396,20230322_120134_0tbv000_00333/003,True
3397,20230322_120134_0tbv000_00333/004,True
3398,20230322_120134_0tbv000_00333/009,True
3399,20230322_120326_0tbv000_00334/001,True
3400,20230322_120326_0tbv000_00334/002,True
3401,20230322_120326_0tbv000_00334/003,True
3402,20230322_120326_0tbv000_00334/004,True
3403,20230322_120326_0tbv000_00334/005,True
3404,20230322_120326_0tbv000_00334/006,True
3405,20230322_120326_0tbv000_00334/007,True
3406,20230322_120326_0tbv000_00334/010,True
3407,20230322_120326_0tbv000_00334/012,True
3408,20230322_120326_0tbv000_00334/013,True
3409,20230322_120326_0tbv000_00334/016,True
3410,20230322_120326_0tbv000_00334/017,True
3411,20230322_120326_0tbv000_00334/018,True
3412,20230322_120326_0tbv000_00334/019,True
3413,20230322_120326_0tbv000_00334/020,True
3414,20230322_120326_0tbv000_00334/022,True
3415,20230322_120326_0tbv000_00334/023,True
3416,20230322_120326_0tbv000_00334/024,True
3417,20230322_120326_0tbv000_00334/026,True
3418,20230322_120326_0tbv000_00334/028,True
3419,20230322_120326_0tbv000_00334/029,True
3420,20230322_120326_0tbv000_00334/030,True
3421,20230322_121139_0t0v000_00337/000,True
3422,20230322_121139_0t0v000_00337/003,True
3423,20230322_121139_0t0v000_00337/004,True
3424,20230322_121139_0t0v000_00337/005,True
3425,20230322_121139_0t0v000_00337/006,True
3426,20230322_121139_0t0v000_00337/007,True
3427,20230322_121139_0t0v000_00337/008,True
3428,20230322_141626_0tb0000_00339/000,True
3429,20230322_141626_0tb0000_00339/001,True
3430,20230322_141626_0tb0000_00339/002,True
3431,20230322_142747_0tbv000_00343/000,True
3432,20230322_142747_0tbv000_00343/001,True
3433,20230322_143528_0tbv000_00345/000,True
3434,20230322_143528_0tbv000_00345/003,True
3435,20230322_143528_0tbv000_00345/004,True
3436,20230322_144157_0t0v000_00347/000,True
3437,20230322_144157_0t0v000_00347/001,True
3438,20230322_144157_0t0v000_00347/002,True
3439,20230322_144706_0tb0000_00349/001,True
3440,20230322_144706_0tb0000_00349/002,True
3441,20230322_144706_0tb0000_00349/003,True
3442,20230322_144706_0tb0000_00349/004,True
3443,20230322_144706_0tb0000_00349/005,True
3444,20230322_145604_0tbv000_00353/000,True
3445,20230322_145604_0tbv000_00353/001,True
3446,20230322_145604_0tbv000_00353/002,True
3447,20230322_145604_0tbv000_00353/003,True
3448,20230322_145604_0tbv000_00353/004,True
3449,20230322_145604_0tbv000_00353/005,True
3450,20230322_145604_0tbv000_00353/007,True
3451,20230322_145604_0tbv000_00353/008,True
3452,20230322_145604_0tbv000_00353/009,True
3453,20230322_145604_0tbv000_00353/010,True
3454,20230322_145730_0tbv000_00354/000,True
3455,20230322_145730_0tbv000_00354/001,True
3456,20230322_145730_0tbv000_00354/002,True
3457,20230322_145730_0tbv000_00354/003,True
3458,20230322_145730_0tbv000_00354/004,True
3459,20230322_145730_0tbv000_00354/005,True
3460,20230322_151136_0tb0000_00358/000,True
3461,20230322_151221_0tbv000_00359/000,True
3462,20230322_151221_0tbv000_00359/001,True
3463,20230322_151221_0tbv000_00359/002,True
3464,20230322_151858_0tbv000_00361/002,True
3465,20230323_081630_0tbv000_00370/000,True
3466,20230323_081630_0tbv000_00370/001,True
3467,20230323_081630_0tbv000_00370/002,True
3468,20230323_081630_0tbv000_00370/003,True
3469,20230323_082059_0tbv000_00371/000,True
3470,20230323_082059_0tbv000_00371/001,True
3471,20230323_082059_0tbv000_00371/002,True
3472,20230323_082527_0t0v000_00372/000,True
3473,20230323_082527_0t0v000_00372/001,True
3474,20230323_083217_0tbv000_00375/000,True
3475,20230323_083217_0tbv000_00375/001,True
3476,20230323_083217_0tbv000_00375/002,True
3477,20230323_083217_0tbv000_00375/004,True
3478,20230323_083253_0tbv000_00376/000,True
3479,20230323_083253_0tbv000_00376/001,True
3480,20230323_083253_0tbv000_00376/002,True
3481,20230323_083253_0tbv000_00376/003,True
3482,20230323_083253_0tbv000_00376/004,True
3483,20230323_083253_0tbv000_00376/005,True
3484,20230323_083253_0tbv000_00376/006,True
3485,20230323_083253_0tbv000_00376/007,True
3486,20230323_083253_0tbv000_00376/008,True
3487,20230323_083253_0tbv000_00376/009,True
3488,20230323_083253_0tbv000_00376/011,True
3489,20230323_083253_0tbv000_00376/012,True
3490,20230323_083253_0tbv000_00376/013,True
3491,20230323_083253_0tbv000_00376/018,True
3492,20230323_083253_0tbv000_00376/020,True
3493,20230323_083253_0tbv000_00376/021,True
3494,20230323_083253_0tbv000_00376/022,True
3495,20230323_083654_0t0v000_00378/003,True
3496,20230323_083654_0t0v000_00378/004,True
3497,20230323_083654_0t0v000_00378/006,True
3498,20230323_083654_0t0v000_00378/007,True
3499,20230323_083733_0tbv000_00379/000,True
3500,20230323_083733_0tbv000_00379/002,True
3501,20230323_083733_0tbv000_00379/003,True
3502,20230323_083733_0tbv000_00379/004,True
3503,20230323_083733_0tbv000_00379/005,True
3504,20230323_083733_0tbv000_00379/006,True
3505,20230323_083733_0tbv000_00379/008,True
3506,20230323_083733_0tbv000_00379/009,True
3507,20230323_083733_0tbv000_00379/010,True
3508,20230323_083733_0tbv000_00379/011,True
3509,20230323_083733_0tbv000_00379/012,True
3510,20230323_083733_0tbv000_00379/013,True
3511,20230323_083733_0tbv000_00379/014,True
3512,20230323_083733_0tbv000_00379/015,True
3513,20230323_083733_0tbv000_00379/016,True
3514,20230323_083733_0tbv000_00379/017,True
3515,20230323_083733_0tbv000_00379/018,True
3516,20230323_083733_0tbv000_00379/019,True
3517,20230323_083733_0tbv000_00379/020,True
3518,20230323_084257_0t0v000_00381/001,True
3519,20230323_084257_0t0v000_00381/002,True
3520,20230323_084257_0t0v000_00381/003,True
3521,20230323_084257_0t0v000_00381/004,True
3522,20230323_084257_0t0v000_00381/005,True
3523,20230323_084257_0t0v000_00381/006,True
3524,20230323_084257_0t0v000_00381/008,True
3525,20230323_084257_0t0v000_00381/009,True
3526,20230323_084257_0t0v000_00381/010,True
3527,20230323_084257_0t0v000_00381/011,True
3528,20230323_084257_0t0v000_00381/012,True
3529,20230323_084257_0t0v000_00381/013,True
3530,20230323_084506_0tb0000_00383/000,True
3531,20230323_084506_0tb0000_00383/001,True
3532,20230323_084506_0tb0000_00383/002,True
3533,20230323_084506_0tb0000_00383/003,True
3534,20230323_084506_0tb0000_00383/004,True
3535,20230323_084656_0t0v000_00384/000,True
3536,20230323_084656_0t0v000_00384/001,True
3537,20230323_084656_0t0v000_00384/002,True
3538,20230323_084753_0t0v000_00385/000,True
3539,20230323_084753_0t0v000_00385/001,True
3540,20230323_084753_0t0v000_00385/002,True
3541,20230323_084753_0t0v000_00385/003,True
3542,20230323_084850_0tb0000_00386/000,True
3543,20230323_085113_0t0v000_00387/001,True
3544,20230323_085113_0t0v000_00387/002,True
3545,20230323_085548_0tbv000_00389/000,True
3546,20230323_103733_0tbv000_00390/000,True
3547,20230323_103733_0tbv000_00390/001,True
3548,20230323_103733_0tbv000_00390/002,True
3549,20230323_103733_0tbv000_00390/003,True
3550,20230323_103733_0tbv000_00390/004,True
3551,20230323_103733_0tbv000_00390/005,True
3552,20230323_103733_0tbv000_00390/006,True
3553,20230323_104250_0tbv000_00392/000,True
3554,20230323_104250_0tbv000_00392/003,True
3555,20230323_104708_0t0v000_00393/000,True
3556,20230323_104708_0t0v000_00393/003,True
3557,20230323_104708_0t0v000_00393/004,True
3558,20230323_104843_0tb0000_00394/000,True
3559,20230323_104843_0tb0000_00394/001,True
3560,20230323_105256_0tb0000_00396/000,True
3561,20230323_105411_0tbv000_00397/000,True
3562,20230323_105411_0tbv000_00397/001,True
3563,20230323_105726_0tbv000_00398/000,True
3564,20230323_105955_0tbv000_00399/000,True
3565,20230323_105955_0tbv000_00399/001,True
3566,20230323_105955_0tbv000_00399/003,True
3567,20230323_105955_0tbv000_00399/004,True
3568,20230323_110506_0tbv000_00400/000,True
3569,20230323_110506_0tbv000_00400/002,True
3570,20230323_110506_0tbv000_00400/003,True
3571,20230323_110616_0tbv000_00401/002,True
3572,20230323_110616_0tbv000_00401/003,True
3573,20230323_110616_0tbv000_00401/004,True
3574,20230323_111517_0tbv000_00404/000,True
3575,20230323_111517_0tbv000_00404/001,True
3576,20230323_111517_0tbv000_00404/002,True
3577,20230323_111517_0tbv000_00404/003,True
3578,20230323_111820_0tbv000_00405/000,True
3579,20230323_112207_0t0v000_00406/000,True
3580,20230323_112207_0t0v000_00406/001,True
3581,20230323_113035_0tbv000_00408/001,True
3582,20230323_113944_0tb0000_00411/000,True
3583,20230323_113944_0tb0000_00411/001,True
3584,20230323_113944_0tb0000_00411/002,True
