sample_id,target_velocity,cell_0_count,cell_0_mean_velocity,cell_0_max_velocity,cell_0_min_distance,cell_1_count,cell_1_mean_velocity,cell_1_max_velocity,cell_1_min_distance,cell_2_count,cell_2_mean_velocity,cell_2_max_velocity,cell_2_min_distance,cell_3_count,cell_3_mean_velocity,cell_3_max_velocity,cell_3_min_distance,cell_4_count,cell_4_mean_velocity,cell_4_max_velocity,cell_4_min_distance,cell_5_count,cell_5_mean_velocity,cell_5_max_velocity,cell_5_min_distance,cell_6_count,cell_6_mean_velocity,cell_6_max_velocity,cell_6_min_distance,cell_7_count,cell_7_mean_velocity,cell_7_max_velocity,cell_7_min_distance,cell_8_count,cell_8_mean_velocity,cell_8_max_velocity,cell_8_min_distance
0112,5.272107,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
0113,0.372889,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
0114,5.704161,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
0115,5.558631,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
0116,6.525263,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
0118,2.339683,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
0119,0.536367,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,1,4.427773,4.427773,4.456637,0,0.0,0.0,0.0,0,0.0,0.0,0.0
0120,0.196091,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
0121,4.202513,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
0122,0.133929,1,3.491505,3.491505,4.189657,2,0.693246,0.879084,2.129863,0,0.0,0.0,0.0,1,0.155461,0.155461,1.687338,1,1.101148,1.101148,1.830964,0,0.0,0.0,0.0,1,0.015116,0.015116,3.883048,0,0.0,0.0,0.0,0,0.0,0.0,0.0
0123,0.015116,0,0.0,0.0,0.0,1,0.155461,0.155461,2.904289,1,0.133929,0.133929,3.883048,0,0.0,0.0,0.0,0,0.0,0.0,0.0,1,1.101148,1.101148,2.327458,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
0124,0.155475,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
0125,0.374942,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,1,3.440838,3.440838,3.017887,1,0.916219,0.916219,0.786652,0,0.0,0.0,0.0,0,0.0,0.0,0.0,3,0.456113,1.115791,2.124845,0,0.0,0.0,0.0
0126,0.992372,0,0.0,0.0,0.0,1,0.073121,0.073121,3.887243,0,0.0,0.0,0.0,1,0.038447,0.038447,2.305393,2,0.602141,1.103187,1.670565,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
0127,0.020092,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,2,0.519388,0.7123,1.4348,1,0.513707,0.513707,2.402236,0,0.0,0.0,0.0,2,0.126375,0.147903,3.426286,2,0.026964,0.039075,2.69714
0128,0.706769,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,1,0.446721,0.446721,0.812057,0,0.0,0.0,0.0,1,4.808755,4.808755,2.895579,1,5.859256,5.859256,4.892071,0,0.0,0.0,0.0
0129,4.068949,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
0130,6.014664,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,1,0.266186,0.266186,1.154182,1,0.352836,0.352836,2.14549,0,0.0,0.0,0.0,2,0.064837,0.072775,1.946246,0,0.0,0.0,0.0
0131,5.602387,2,5.14376,5.285937,3.230247,0,0.0,0.0,0.0,0,0.0,0.0,0.0,1,6.730296,6.730296,3.773294,1,5.698287,5.698287,1.599609,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
0132,0.016964,0,0.0,0.0,0.0,0,0.0,0.0,0.0,1,0.246434,0.246434,4.341053,0,0.0,0.0,0.0,1,0.203442,0.203442,0.448214,1,0.069138,0.069138,2.506448,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
0133,5.09305,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,2,0.304494,0.479167,3.416975,0,0.0,0.0,0.0,0,0.0,0.0,0.0,1,4.173221,4.173221,3.637578
0134,5.56122,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,1,5.570792,5.570792,0.044731,0,0.0,0.0,0.0,0,0.0,0.0,0.0,1,6.465748,6.465748,2.070384,2,5.267667,5.268242,3.218343
0135,5.055198,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
0136,0.058794,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,3,0.220853,0.424034,1.072653,0,0.0,0.0,0.0,1,0.035847,0.035847,3.123249,0,0.0,0.0,0.0,0,0.0,0.0,0.0
0137,0.082009,0,0.0,0.0,0.0,1,0.121251,0.121251,2.458256,2,0.020028,0.027983,3.116569,0,0.0,0.0,0.0,1,0.027045,0.027045,1.170691,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
0138,0.03161,0,0.0,0.0,0.0,1,0.031435,0.031435,3.303233,0,0.0,0.0,0.0,0,0.0,0.0,0.0,3,0.079011,0.187814,1.165975,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
0139,0.008381,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
0140,0.020483,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,4,1.135428,2.26834,1.679178,0,0.0,0.0,0.0,1,0.015962,0.015962,4.646448,1,0.035213,0.035213,3.348852,0,0.0,0.0,0.0
0141,2.445143,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,1,2.150832,2.150832,0.214705,1,4.059059,4.059059,1.673755,0,0.0,0.0,0.0,2,5.652215,7.468475,3.11998,0,0.0,0.0,0.0
0142,4.748175,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,1,3.690492,3.690492,1.541154,0,0.0,0.0,0.0,0,0.0,0.0,0.0,4,4.917355,6.131378,2.433254,0,0.0,0.0,0.0
0143,0.116958,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,3,0.02821,0.039901,1.115949,0,0.0,0.0,0.0,0,0.0,0.0,0.0,1,0.07022,0.07022,2.453125,0,0.0,0.0,0.0
0144,4.729823,0,0.0,0.0,0.0,0,0.0,0.0,0.0,1,0.143051,0.143051,4.873764,0,0.0,0.0,0.0,1,4.98739,4.98739,1.20249,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
0145,3.517216,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,1,0.105774,0.105774,2.844793,0,0.0,0.0,0.0,0,0.0,0.0,0.0,2,0.387315,0.620884,4.120832
0146,4.39156,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
0147,2.525004,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,1,2.714647,2.714647,0.233781,0,0.0,0.0,0.0,0,0.0,0.0,0.0,4,0.047167,0.093029,2.285125,0,0.0,0.0,0.0
0148,4.995781,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
0149,4.7171,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
0150,6.852989,0,0.0,0.0,0.0,1,4.376569,4.376569,4.02048,1,5.967616,5.967616,3.4129,0,0.0,0.0,0.0,1,5.127415,5.127415,1.579731,3,5.894831,6.131288,2.31983,0,0.0,0.0,0.0,1,5.460707,5.460707,2.746397,1,5.789389,5.789389,4.226865
0151,5.124079,2,5.279318,5.371031,4.571028,1,4.41459,4.41459,2.949298,0,0.0,0.0,0.0,1,7.161836,7.161836,1.963673,4,5.382649,6.069859,1.420608,1,5.586688,5.586688,3.356256,0,0.0,0.0,0.0,0,0.0,0.0,0.0,1,5.878802,5.878802,2.972212
0152,5.566912,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
0153,0.940957,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,1,4.785945,4.785945,1.667136,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
0154,4.980019,1,2.265418,2.265418,4.680018,0,0.0,0.0,0.0,1,2.518785,2.518785,4.563887,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,1,7.017049,7.017049,4.02011
0155,6.265144,1,5.120433,5.120433,3.808215,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
0156,5.446394,1,5.394626,5.394626,2.998565,1,5.48354,5.48354,3.075788,0,0.0,0.0,0.0,0,0.0,0.0,0.0,4,4.64424,6.458116,0.703305,1,6.412193,6.412193,2.43304,0,0.0,0.0,0.0,1,5.228608,5.228608,3.142494,2,5.736344,5.825511,4.902279
3499,0.058794,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,3,0.220853,0.424034,1.072653,0,0.0,0.0,0.0,1,0.035847,0.035847,3.123249,0,0.0,0.0,0.0,0,0.0,0.0,0.0
3500,0.03161,0,0.0,0.0,0.0,1,0.031435,0.031435,3.303233,0,0.0,0.0,0.0,0,0.0,0.0,0.0,3,0.079011,0.187814,1.165975,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
3501,0.008381,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
3502,0.020483,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,4,1.135428,2.26834,1.679178,0,0.0,0.0,0.0,1,0.015962,0.015962,4.646448,1,0.035213,0.035213,3.348852,0,0.0,0.0,0.0
3503,2.445143,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,1,2.150832,2.150832,0.214705,1,4.059059,4.059059,1.673755,0,0.0,0.0,0.0,2,5.652215,7.468475,3.11998,0,0.0,0.0,0.0
3504,3.678552,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
3505,0.116958,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,3,0.02821,0.039901,1.115949,0,0.0,0.0,0.0,0,0.0,0.0,0.0,1,0.07022,0.07022,2.453125,0,0.0,0.0,0.0
3506,4.729823,0,0.0,0.0,0.0,0,0.0,0.0,0.0,1,0.143051,0.143051,4.873764,0,0.0,0.0,0.0,1,4.98739,4.98739,1.20249,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
3507,3.517216,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,1,0.105774,0.105774,2.844793,0,0.0,0.0,0.0,0,0.0,0.0,0.0,2,0.387315,0.620884,4.120832
3508,4.39156,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
3509,2.525004,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,1,2.714647,2.714647,0.233781,0,0.0,0.0,0.0,0,0.0,0.0,0.0,4,0.047167,0.093029,2.285125,0,0.0,0.0,0.0
3510,4.995781,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
3511,4.7171,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
3512,5.207893,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,2,4.863927,4.982913,0.40614,1,4.902222,4.902222,2.683592,0,0.0,0.0,0.0,0,0.0,0.0,0.0,2,5.033165,5.299744,2.87003
3513,6.852989,0,0.0,0.0,0.0,1,4.376569,4.376569,4.02048,1,5.967616,5.967616,3.4129,0,0.0,0.0,0.0,1,5.127415,5.127415,1.579731,3,5.894831,6.131288,2.31983,0,0.0,0.0,0.0,1,5.460707,5.460707,2.746397,1,5.789389,5.789389,4.226865
3514,5.124079,2,5.279318,5.371031,4.571028,1,4.41459,4.41459,2.949298,0,0.0,0.0,0.0,1,7.161836,7.161836,1.963673,4,5.382649,6.069859,1.420608,1,5.586688,5.586688,3.356256,0,0.0,0.0,0.0,0,0.0,0.0,0.0,1,5.878802,5.878802,2.972212
3515,5.566912,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
3516,0.940957,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,1,4.785945,4.785945,1.667136,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
3517,4.980019,1,2.265418,2.265418,4.680018,0,0.0,0.0,0.0,1,2.518785,2.518785,4.563887,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,1,7.017049,7.017049,4.02011
0158,0.053305,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
0160,0.087552,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,1,0.004375,0.004375,0.948469,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
0161,0.152663,0,0.0,0.0,0.0,0,0.0,0.0,0.0,1,0.226552,0.226552,2.75156,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
0162,0.064094,0,0.0,0.0,0.0,1,3.7562,3.7562,1.890236,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,1,0.097481,0.097481,2.764648,0,0.0,0.0,0.0,0,0.0,0.0,0.0
0163,0.042427,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,1,3.545202,3.545202,2.515898,1,0.162348,0.162348,1.646248,0,0.0,0.0,0.0,1,0.623583,0.623583,4.403546,0,0.0,0.0,0.0,0,0.0,0.0,0.0
0164,0.679444,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
0165,5.764647,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
0166,6.112101,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
0167,0.081717,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,1,0.055575,0.055575,1.305628,1,0.00946,0.00946,2.565347,0,0.0,0.0,0.0,1,0.062486,0.062486,2.486632,0,0.0,0.0,0.0
0168,0.636784,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
0169,3.590142,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
0170,0.214933,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
0173,0.030675,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
0174,0.055509,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
0175,0.038509,1,0.017495,0.017495,2.528703,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
0176,0.035367,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,1,0.026485,0.026485,2.529551
0177,0.083019,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
0178,0.052257,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
0179,4.13636,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,1,6.968828,6.968828,3.034608,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
0180,4.019124,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
0185,0.064948,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
0186,3.20679,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
0187,0.069261,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
0188,21.290468,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
0189,0.665565,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,1,0.186483,0.186483,0.531396,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
0190,6.906174,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,1,4.289125,4.289125,3.641796,0,0.0,0.0,0.0
0191,6.0594,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,1,5.778349,5.778349,0.785448,1,5.557554,5.557554,2.656667,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
0192,0.126779,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
0193,0.200711,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
0194,0.216601,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
0195,3.717257,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
0197,5.609358,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
0198,0.065993,0,0.0,0.0,0.0,1,0.060784,0.060784,1.970097,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
0199,2.417748,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,1,4.333744,4.333744,2.197054,0,0.0,0.0,0.0
0200,0.032143,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
