sample_id,scene_path,timestamp,target_id,target_class_name,target_x_world,target_y_world,heading_vx,heading_vy,heading_ux,heading_uy,heading_valid,other_type,other_id,other_class_name,other_velocity,dx,dy,dz,distance,forward_proj,lateral_proj,relative_zone,relative_side,grid_row,grid_col,cell_id
0136,0016_20230323_083733,1679560700640023,0,person,-1.077992,-0.040396,0.0,0.0,1.0,0.0,0,vrus,1,person,0.035847,-2.05836,2.349008,-0.114922,3.123249,-2.05836,2.349008,back,left,4,0,20
0137,0016_20230323_083733,1679560699239993,1,person,-3.145072,2.290598,0.0,0.0,1.0,0.0,0,vrus,8,person,0.121251,0.953136,-2.265956,0.069789,2.458256,0.953136,-2.265956,front,right,0,3,3
0137,0016_20230323_083733,1679560699239993,1,person,-3.145072,2.290598,0.0,0.0,1.0,0.0,0,vrus,0,person,0.027983,2.063019,-2.336013,0.11748,3.116569,2.063019,-2.336013,front,right,0,4,4
0137,0016_20230323_083733,1679560699239993,1,person,-3.145072,2.290598,0.0,0.0,1.0,0.0,0,vrus,2,person,0.027045,0.607234,-1.000892,0.076104,1.170691,0.607234,-1.000892,front,right,1,3,8
0138,0016_20230323_083733,1679560698480017,2,person,-2.534166,1.283586,0.0,0.0,1.0,0.0,0,vrus,8,person,0.187814,0.327648,-1.280363,-0.007222,1.321621,0.327648,-1.280363,front,right,1,2,7
0138,0016_20230323_083733,1679560698480017,2,person,-2.534166,1.283586,0.0,0.0,1.0,0.0,0,vrus,0,person,0.012667,1.449558,-1.328364,0.037527,1.966156,1.449558,-1.328364,front,right,1,3,8
0138,0016_20230323_083733,1679560698480017,2,person,-2.534166,1.283586,0.0,0.0,1.0,0.0,0,vrus,1,person,0.036551,-0.604693,0.996917,-0.076728,1.165975,-0.604693,0.996917,back,left,3,1,16
0140,0016_20230323_083733,1679560706239993,4,person,-0.754354,-1.681376,0.0,0.0,1.0,0.0,0,vrus,12,person,2.26834,-1.265549,-1.482633,-0.026044,1.949311,-1.265549,-1.482633,back,right,1,1,6
0140,0016_20230323_083733,1679560706239993,4,person,-0.754354,-1.681376,0.0,0.0,1.0,0.0,0,vrus,5,person,2.130185,-1.418326,-1.364864,-0.131488,1.968376,-1.418326,-1.364864,back,right,1,1,6
0140,0016_20230323_083733,1679560706239993,4,person,-0.754354,-1.681376,0.0,0.0,1.0,0.0,0,vrus,8,person,0.135275,-1.414986,1.631418,-0.02609,2.159562,-1.414986,1.631418,back,left,4,1,21
0140,0016_20230323_083733,1679560706239993,4,person,-0.754354,-1.681376,0.0,0.0,1.0,0.0,0,vrus,0,person,0.007913,-0.321705,1.648073,0.017197,1.679178,-0.321705,1.648073,back,left,4,2,22
0141,0016_20230323_083733,1679560726840008,5,person,-1.529894,-2.738764,0.0,0.0,1.0,0.0,0,vrus,10,person,2.150832,0.185459,-0.108181,0.09834,0.214705,0.185459,-0.108181,front,right,2,2,12
0141,0016_20230323_083733,1679560726840008,5,person,-1.529894,-2.738764,0.0,0.0,1.0,0.0,0,vrus,7,person,4.059059,1.673242,0.041419,0.052622,1.673755,1.673242,0.041419,front,left,2,4,14
0142,0016_20230323_083733,1679560727960035,7,person,0.384472,-1.293642,0.0,0.0,1.0,0.0,0,vrus,5,person,3.690492,-1.436533,-0.558149,-0.046995,1.541154,-1.436533,-0.558149,back,right,1,1,6
0142,0016_20230323_083733,1679560727960035,7,person,0.384472,-1.293642,0.0,0.0,1.0,0.0,0,vrus,6,person,4.603674,-1.464825,2.232467,-0.083181,2.670135,-1.464825,2.232467,back,left,4,1,21
0142,0016_20230323_083733,1679560727960035,7,person,0.384472,-1.293642,0.0,0.0,1.0,0.0,0,vrus,4,person,3.665913,0.452695,2.390772,0.280308,2.433254,0.452695,2.390772,front,left,4,2,22
0143,0016_20230323_083733,1679560699079987,8,person,-2.197043,0.024327,0.0,0.0,1.0,0.0,0,vrus,4,person,0.015516,1.313242,-1.60197,0.050072,2.071452,1.313242,-1.60197,front,right,0,3,3
0143,0016_20230323_083733,1679560699079987,8,person,-2.197043,0.024327,0.0,0.0,1.0,0.0,0,vrus,0,person,0.029215,1.113796,-0.069282,0.047798,1.115949,1.113796,-0.069282,front,right,2,3,13
0143,0016_20230323_083733,1679560699079987,8,person,-2.197043,0.024327,0.0,0.0,1.0,0.0,0,vrus,2,person,0.039901,-0.339545,1.2646,0.006554,1.30939,-0.339545,1.2646,back,left,3,2,17
0143,0016_20230323_083733,1679560699079987,8,person,-2.197043,0.024327,0.0,0.0,1.0,0.0,0,vrus,1,person,0.07022,-0.946944,2.262989,-0.069984,2.453125,-0.946944,2.262989,back,left,4,1,21
0144,0016_20230323_083733,1679560663160005,9,person,18.392532,21.214161,0.0,0.0,1.0,0.0,0,vrus,19,person,4.98739,-0.604775,-1.039341,0.189923,1.20249,-0.604775,-1.039341,back,right,1,1,6
0145,0016_20230323_083733,1679560719000000,10,person,-3.991194,-4.269577,0.0,0.0,1.0,0.0,0,vrus,5,person,0.105774,2.437723,1.466408,0.119049,2.844793,2.437723,1.466408,front,left,3,4,19
0147,0016_20230323_083733,1679560705720011,12,person,-2.221769,-3.431446,0.0,0.0,1.0,0.0,0,vrus,5,person,2.714647,-0.191511,0.134078,-0.107581,0.233781,-0.191511,0.134078,back,left,2,2,12
0147,0016_20230323_083733,1679560705720011,12,person,-2.221769,-3.431446,0.0,0.0,1.0,0.0,0,vrus,4,person,0.025286,1.469603,1.749876,0.02629,2.285125,1.469603,1.749876,front,left,4,3,23
0150,0016_20230323_083733,1679560729800029,16,person,-1.124595,3.964813,0.0,0.0,1.0,0.0,0,vrus,6,person,5.127415,1.421067,-0.690013,-0.042724,1.579731,1.421067,-0.690013,front,right,1,3,8
0150,0016_20230323_083733,1679560729800029,16,person,-1.124595,3.964813,0.0,0.0,1.0,0.0,0,vrus,17,person,5.651301,2.251516,0.558826,0.013347,2.31983,2.251516,0.558826,front,left,3,4,19
0150,0016_20230323_083733,1679560729800029,16,person,-1.124595,3.964813,0.0,0.0,1.0,0.0,0,vrus,1,person,5.460707,1.631537,2.209249,0.055728,2.746397,1.631537,2.209249,front,left,4,4,24
0151,0016_20230323_083733,1679560733680002,17,person,4.516267,9.121083,0.0,0.0,1.0,0.0,0,vrus,16,person,7.161836,-1.819419,-0.738734,-0.000725,1.963673,-1.819419,-0.738734,back,right,1,0,5
0151,0016_20230323_083733,1679560733680002,17,person,4.516267,9.121083,0.0,0.0,1.0,0.0,0,vrus,6,person,4.757374,-1.080445,-1.176127,-0.022917,1.597071,-1.080445,-1.176127,back,right,1,1,6
0151,0016_20230323_083733,1679560733680002,17,person,4.516267,9.121083,0.0,0.0,1.0,0.0,0,vrus,22,person,5.168578,-1.005906,-1.35436,-0.079459,1.687051,-1.005906,-1.35436,back,right,1,1,6
0151,0016_20230323_083733,1679560733680002,17,person,4.516267,9.121083,0.0,0.0,1.0,0.0,0,vrus,4,person,6.069859,1.144046,-1.222026,0.1033,1.673974,1.144046,-1.222026,front,right,1,3,8
0151,0016_20230323_083733,1679560733680002,17,person,4.516267,9.121083,0.0,0.0,1.0,0.0,0,vrus,1,person,5.534784,0.28326,1.392082,-0.014756,1.420608,0.28326,1.392082,front,left,3,2,17
0151,0016_20230323_083733,1679560733680002,17,person,4.516267,9.121083,0.0,0.0,1.0,0.0,0,vrus,2,person,5.878802,1.912,2.275587,0.054545,2.972212,1.912,2.275587,front,left,4,4,24
0153,0016_20230323_083733,1679560659800029,19,person,17.009298,18.721901,0.0,0.0,1.0,0.0,0,vrus,9,person,4.785945,-1.447798,-0.826573,-0.39381,1.667136,-1.447798,-0.826573,back,right,1,1,6
0156,0016_20230323_083733,1679560735760020,22,person,5.7322,9.85555,0.0,0.0,1.0,0.0,0,vrus,5,person,5.394626,-1.811715,-2.389368,0.130749,2.998565,-1.811715,-2.389368,back,right,0,0,0
0156,0016_20230323_083733,1679560735760020,22,person,5.7322,9.85555,0.0,0.0,1.0,0.0,0,vrus,16,person,1.890003,-0.351877,-0.608951,0.098415,0.703305,-0.351877,-0.608951,back,right,1,2,7
0156,0016_20230323_083733,1679560735760020,22,person,5.7322,9.85555,0.0,0.0,1.0,0.0,0,vrus,7,person,6.458116,0.365519,-0.964098,0.070069,1.031062,0.365519,-0.964098,front,right,1,2,7
0156,0016_20230323_083733,1679560735760020,22,person,5.7322,9.85555,0.0,0.0,1.0,0.0,0,vrus,6,person,4.890862,-1.36508,0.137073,0.046633,1.371945,-1.36508,0.137073,back,left,2,1,11
0156,0016_20230323_083733,1679560735760020,22,person,5.7322,9.85555,0.0,0.0,1.0,0.0,0,vrus,4,person,6.412193,2.325542,0.715218,0.186789,2.43304,2.325542,0.715218,front,left,3,4,19
0156,0016_20230323_083733,1679560735760020,22,person,5.7322,9.85555,0.0,0.0,1.0,0.0,0,vrus,17,person,5.337978,0.798484,1.648021,0.075703,1.83127,0.798484,1.648021,front,left,4,3,23
0160,0017_20230323_084041,1679560902440008,2,person,-2.685079,1.442735,0.0,0.0,1.0,0.0,0,vrus,0,person,0.004375,-0.427124,0.846852,0.035259,0.948469,-0.427124,0.846852,back,left,3,2,17
0161,0017_20230323_084041,1679560935680002,3,person,-2.986249,2.356589,0.0,0.0,1.0,0.0,0,vrus,4,person,0.226552,1.804271,-2.077424,0.130183,2.75156,1.804271,-2.077424,front,right,0,4,4
0162,0017_20230323_084041,1679560939480017,4,person,-1.186013,0.257252,0.0,0.0,1.0,0.0,0,vrus,5,person,3.7562,0.250977,-1.8735,-0.155161,1.890236,0.250977,-1.8735,front,right,0,2,2
0162,0017_20230323_084041,1679560939480017,4,person,-1.186013,0.257252,0.0,0.0,1.0,0.0,0,vrus,3,person,0.097481,-1.823668,2.077862,-0.11735,2.764648,-1.823668,2.077862,back,left,4,0,20
0163,0017_20230323_084041,1679560942680002,5,person,0.074784,-0.782177,0.0,0.0,1.0,0.0,0,vrus,9,person,3.545202,-2.435143,-0.632315,0.049534,2.515898,-2.435143,-0.632315,back,right,1,0,5
0163,0017_20230323_084041,1679560942680002,5,person,0.074784,-0.782177,0.0,0.0,1.0,0.0,0,vrus,4,person,0.162348,-1.285727,1.028124,0.141592,1.646248,-1.285727,1.028124,back,left,3,1,16
0167,0017_20230323_084041,1679560948199984,9,person,-2.428999,-0.207546,0.0,0.0,1.0,0.0,0,vrus,5,person,0.00946,2.489534,-0.619056,-0.048299,2.565347,2.489534,-0.619056,front,right,1,4,9
0167,0017_20230323_084041,1679560948199984,9,person,-2.428999,-0.207546,0.0,0.0,1.0,0.0,0,vrus,4,person,0.055575,1.226502,0.447613,0.093255,1.305628,1.226502,0.447613,front,left,2,3,13
0167,0017_20230323_084041,1679560948199984,9,person,-2.428999,-0.207546,0.0,0.0,1.0,0.0,0,vrus,3,person,0.062486,-0.840815,2.340165,-0.040866,2.486632,-0.840815,2.340165,back,left,4,1,21
0175,0018_20230323_085243,1679561623600014,2,person,26.721516,9.035145,0.0,0.0,1.0,0.0,0,vrus,3,person,0.017495,-1.783025,-1.793087,0.12569,2.528703,-1.783025,-1.793087,back,right,0,0,0
0176,0018_20230323_085243,1679561623920026,3,person,24.93804,7.244135,0.0,0.0,1.0,0.0,0,vrus,2,person,0.026485,1.785689,1.791631,-0.1262,2.529551,1.785689,1.791631,front,left,4,4,24
0189,0020_20230323_110950,1679569902800029,4,person,-2.656785,2.470783,0.0,0.0,1.0,0.0,0,vrus,6,person,0.186483,0.527936,0.060539,-0.010637,0.531396,0.527936,0.060539,front,left,2,3,13
0191,0020_20230323_110950,1679569909039978,6,person,2.218106,6.331201,0.0,0.0,1.0,0.0,0,vrus,4,person,5.778349,-0.699903,0.356462,0.010136,0.785448,-0.699903,0.356462,back,left,2,1,11
0191,0020_20230323_110950,1679569909039978,6,person,2.218106,6.331201,0.0,0.0,1.0,0.0,0,vrus,2,person,5.557554,2.479095,0.954971,0.076559,2.656667,2.479095,0.954971,front,left,3,4,19
0198,0022_20230323_112653,1679570868480017,0,person,-1.734895,3.012732,0.0,0.0,1.0,0.0,0,vrus,1,person,0.060784,0.865957,-1.769576,0.016149,1.970097,0.865957,-1.769576,front,right,0,3,3
0199,0022_20230323_112653,1679570879560005,1,person,-0.64368,1.571998,0.0,0.0,1.0,0.0,0,vrus,0,person,4.333744,-0.728406,2.072793,-0.021268,2.197054,-0.728406,2.072793,back,left,4,1,21
0201,0023_20230323_113346,1679571252640023,1,person,-2.52814,1.934689,0.0,0.0,1.0,0.0,0,vrus,2,person,0.102655,-0.251241,0.438297,-0.097715,0.505199,-0.251241,0.438297,back,left,2,2,12
0202,0023_20230323_113346,1679571249760020,2,person,-2.7509,2.392105,0.0,0.0,1.0,0.0,0,vrus,1,person,0.933994,0.067866,-0.604302,0.088717,0.6081,0.067866,-0.604302,front,right,1,2,7
0203,0024_20230323_113536,1679571392760020,0,person,10.600647,15.770235,0.0,0.0,1.0,0.0,0,vrus,1,person,0.020566,-0.02252,-0.057324,-0.017069,0.061589,-0.02252,-0.057324,back,right,2,2,12
0204,0024_20230323_113536,1679571394600014,1,person,10.592867,15.756462,0.0,0.0,1.0,0.0,0,vrus,0,person,0.049071,-0.005869,0.089424,0.013422,0.089617,-0.005869,0.089424,back,left,2,2,12
0210,0025_20230523_092441,1684833907280002,1,person,-1.99864,1.970673,0.0,0.0,1.0,0.0,0,vrus,3,person,0.15327,-0.755905,1.423277,-0.030434,1.611555,-0.755905,1.423277,back,left,3,1,16
0210,0025_20230523_092441,1684833907280002,1,person,-1.99864,1.970673,0.0,0.0,1.0,0.0,0,vrus,13,person,0.686206,-1.288444,1.791904,0.159005,2.207036,-1.288444,1.791904,back,left,4,1,21
0212,0025_20230523_092441,1684833902199984,3,person,-2.755568,3.344387,0.0,0.0,1.0,0.0,0,vrus,1,person,0.088944,0.776117,-1.367283,0.054845,1.572202,0.776117,-1.367283,front,right,1,3,8
0212,0025_20230523_092441,1684833902199984,3,person,-2.755568,3.344387,0.0,0.0,1.0,0.0,0,vrus,13,person,0.042973,-0.53229,0.406208,0.200934,0.66958,-0.53229,0.406208,back,left,2,1,11
0213,0025_20230523_092441,1684833949320011,4,person,-1.451659,0.234418,0.0,0.0,1.0,0.0,0,vrus,5,person,3.82709,-0.555965,0.364352,0.049956,0.664717,-0.555965,0.364352,back,left,2,1,11
0214,0025_20230523_092441,1684833949680002,5,person,-2.175353,0.923369,0.0,0.0,1.0,0.0,0,vrus,4,person,4.361703,0.533111,-0.329231,-0.047714,0.626579,0.533111,-0.329231,front,right,2,3,13
0215,0025_20230523_092441,1684833922320011,6,person,1.732542,8.324587,0.0,0.0,1.0,0.0,0,vrus,9,person,6.187822,0.093229,-1.342128,-0.022309,1.345362,0.093229,-1.342128,front,right,1,2,7
0215,0025_20230523_092441,1684833922320011,6,person,1.732542,8.324587,0.0,0.0,1.0,0.0,0,vrus,7,person,5.242904,2.490702,-0.608182,-0.0641,2.56388,2.490702,-0.608182,front,right,1,4,9
0215,0025_20230523_092441,1684833922320011,6,person,1.732542,8.324587,0.0,0.0,1.0,0.0,0,vrus,8,person,6.028039,1.371449,1.491911,-0.000668,2.026492,1.371449,1.491911,front,left,3,3,18
0215,0025_20230523_092441,1684833922320011,6,person,1.732542,8.324587,0.0,0.0,1.0,0.0,0,vrus,14,person,5.731114,1.887467,1.212974,-0.122358,2.243622,1.887467,1.212974,front,left,3,4,19
0216,0025_20230523_092441,1684833919000000,7,person,1.266583,3.781548,0.0,0.0,1.0,0.0,0,vrus,14,person,7.112643,-2.267262,2.268828,0.015068,3.2075,-2.267262,2.268828,back,left,4,0,20
0216,0025_20230523_092441,1684833919000000,7,person,1.266583,3.781548,0.0,0.0,1.0,0.0,0,vrus,8,person,5.976923,-2.256143,2.304174,0.031934,3.22481,-2.256143,2.304174,back,left,4,0,20
0216,0025_20230523_092441,1684833919000000,7,person,1.266583,3.781548,0.0,0.0,1.0,0.0,0,vrus,3,person,5.386954,-0.778361,1.540418,-0.149164,1.725901,-0.778361,1.540418,back,left,4,1,21
0216,0025_20230523_092441,1684833919000000,7,person,1.266583,3.781548,0.0,0.0,1.0,0.0,0,vrus,1,person,5.806196,0.855431,1.962277,-0.101578,2.140629,0.855431,1.962277,front,left,4,3,23
0217,0025_20230523_092441,1684833918359990,9,person,-3.684188,4.008192,0.0,0.0,1.0,0.0,0,vrus,10,person,3.861781,-2.333955,1.151804,-0.234173,2.602691,-2.333955,1.151804,back,left,3,0,15
0217,0025_20230523_092441,1684833918359990,9,person,-3.684188,4.008192,0.0,0.0,1.0,0.0,0,vrus,6,person,3.244829,0.848375,0.844697,0.099511,1.197185,0.848375,0.844697,front,left,3,3,18
0217,0025_20230523_092441,1684833918359990,9,person,-3.684188,4.008192,0.0,0.0,1.0,0.0,0,vrus,14,person,7.379503,1.748239,1.157911,-0.055107,2.096926,1.748239,1.157911,front,left,3,4,19
0217,0025_20230523_092441,1684833918359990,9,person,-3.684188,4.008192,0.0,0.0,1.0,0.0,0,vrus,8,person,6.034519,1.878581,1.374594,-0.025445,2.327784,1.878581,1.374594,front,left,3,4,19
0219,0025_20230523_092441,1684833890399999,11,person,-3.471753,3.55874,0.0,0.0,1.0,0.0,0,vrus,1,person,0.0862,1.453573,-1.568123,-0.100004,2.138196,1.453573,-1.568123,front,right,0,3,3
0219,0025_20230523_092441,1684833890399999,11,person,-3.471753,3.55874,0.0,0.0,1.0,0.0,0,vrus,3,person,1.270147,0.319492,-0.670672,-0.150028,0.742883,0.319492,-0.670672,front,right,1,2,7
0219,0025_20230523_092441,1684833890399999,11,person,-3.471753,3.55874,0.0,0.0,1.0,0.0,0,vrus,15,person,2.357939,-1.777604,0.425048,0.042123,1.827715,-1.777604,0.425048,back,left,2,0,10
0219,0025_20230523_092441,1684833890399999,11,person,-3.471753,3.55874,0.0,0.0,1.0,0.0,0,vrus,12,person,1.049702,-1.188735,0.955742,0.062063,1.525298,-1.188735,0.955742,back,left,3,1,16
0220,0025_20230523_092441,1684833902880017,13,person,-3.295977,3.747112,0.0,0.0,1.0,0.0,0,vrus,1,person,0.047633,1.314046,-1.760757,-0.141024,2.19704,1.314046,-1.760757,front,right,0,3,3
0220,0025_20230523_092441,1684833902880017,13,person,-3.295977,3.747112,0.0,0.0,1.0,0.0,0,vrus,3,person,0.201179,0.581428,-0.375713,-0.189959,0.692256,0.581428,-0.375713,front,right,2,3,13
0221,0025_20230523_092441,1684833923119996,14,person,4.675978,10.185733,0.0,0.0,1.0,0.0,0,vrus,9,person,6.112803,-1.845263,-2.267954,0.177901,2.923801,-1.845263,-2.267954,back,right,0,0,0
0221,0025_20230523_092441,1684833923119996,14,person,4.675978,10.185733,0.0,0.0,1.0,0.0,0,vrus,7,person,5.166764,0.340567,-1.64702,0.128652,1.681862,0.340567,-1.64702,front,right,0,2,2
0221,0025_20230523_092441,1684833923119996,14,person,4.675978,10.185733,0.0,0.0,1.0,0.0,0,vrus,6,person,7.310726,-1.644265,-0.722317,0.154349,1.795926,-1.644265,-0.722317,back,right,1,0,5
0221,0025_20230523_092441,1684833923119996,14,person,4.675978,10.185733,0.0,0.0,1.0,0.0,0,vrus,1,person,5.556337,2.032407,0.147635,0.053782,2.037762,2.032407,0.147635,front,left,2,4,14
0221,0025_20230523_092441,1684833923119996,14,person,4.675978,10.185733,0.0,0.0,1.0,0.0,0,vrus,8,person,5.937244,-0.609013,0.55291,0.201595,0.822561,-0.609013,0.55291,back,left,3,1,16
0222,0025_20230523_092441,1684833892160005,15,person,-4.783786,3.715203,0.0,0.0,1.0,0.0,0,vrus,11,person,0.093548,1.524538,-0.288751,-0.054691,1.551642,1.524538,-0.288751,front,right,2,4,14
0222,0025_20230523_092441,1684833892160005,15,person,-4.783786,3.715203,0.0,0.0,1.0,0.0,0,vrus,3,person,0.881331,2.02297,-0.407624,-0.221925,2.063629,2.02297,-0.407624,front,right,2,4,14
0222,0025_20230523_092441,1684833892160005,15,person,-4.783786,3.715203,0.0,0.0,1.0,0.0,0,vrus,12,person,0.906964,0.477968,0.579352,-0.011652,0.751068,0.477968,0.579352,front,left,3,2,17
0223,0026_20230523_092622,1684834041199984,0,person,-2.859569,2.117643,0.0,0.0,1.0,0.0,0,vrus,2,person,0.042198,1.991221,-1.339248,-0.058978,2.399697,1.991221,-1.339248,front,right,1,4,9
0224,0026_20230523_092622,1684834011600014,1,person,-1.799203,-2.75652,0.0,0.0,1.0,0.0,0,vrus,5,person,6.60336,-0.013391,0.130738,-0.138718,0.131422,-0.013391,0.130738,back,left,2,2,12
0225,0026_20230523_092622,1684834045119996,2,person,-0.864421,0.766144,0.0,0.0,1.0,0.0,0,vrus,0,person,0.061481,-2.072847,1.529013,0.07179,2.575767,-2.072847,1.529013,back,left,4,0,20
0226,0026_20230523_092622,1684834006039978,3,person,-2.403516,2.758917,0.0,0.0,1.0,0.0,0,vrus,4,person,0.252266,0.515932,-0.592612,-0.050951,0.785732,0.515932,-0.592612,front,right,1,3,8
0227,0026_20230523_092622,1684834013239993,5,person,-0.445515,-0.075004,0.0,0.0,1.0,0.0,0,vrus,1,person,6.162829,0.076282,-0.010952,0.112573,0.077064,0.076282,-0.010952,front,right,2,2,12
0234,0027_20230523_093337,1684834452600014,0,person,-1.372952,2.538909,0.0,0.0,1.0,0.0,0,vrus,1,person,0.189982,-0.184219,0.009446,0.071871,0.184461,-0.184219,0.009446,back,left,2,2,12
0235,0027_20230523_093337,1684834460640023,1,person,2.274949,6.802355,0.0,0.0,1.0,0.0,0,vrus,0,person,3.986566,0.113532,0.025333,-0.028496,0.116324,0.113532,0.025333,front,left,2,2,12
0239,0028_20230523_093636,1684834639960035,0,person,26.457404,8.96914,0.0,0.0,1.0,0.0,0,vrus,1,person,0.144945,-0.088754,-0.312465,0.088501,0.324825,-0.088754,-0.312465,back,right,2,2,12
0240,0028_20230523_093636,1684834644280002,1,person,26.411724,8.670919,0.0,0.0,1.0,0.0,0,vrus,0,person,0.173763,0.045311,0.262286,-0.080319,0.266171,0.045311,0.262286,front,left,2,2,12
0253,0030_20230523_095809,1684835932399999,3,person,-2.696233,-3.762767,0.0,0.0,1.0,0.0,0,vrus,5,bicycle,4.216515,-0.471871,0.552,-0.153003,0.726199,-0.471871,0.552,back,left,3,2,17
0260,0031_20230523_100153,1684836165920026,3,person,-2.529994,0.666511,0.0,0.0,1.0,0.0,0,vrus,1,person,0.012593,-0.057265,1.922299,-0.163947,1.923152,-0.057265,1.922299,back,left,4,2,22
0270,0033_20230523_104001,1684838428359990,1,person,-0.258352,0.805683,0.0,0.0,1.0,0.0,0,vrus,2,person,4.094809,0.453172,-0.211179,0.064509,0.499961,0.453172,-0.211179,front,right,2,2,12
0271,0034_20230523_104138,1684838528800029,0,person,17.412952,16.038235,0.0,0.0,1.0,0.0,0,vrus,1,person,0.100296,-2.428377,0.047016,0.026093,2.428832,-2.428377,0.047016,back,left,2,0,10
0273,0034_20230523_104138,1684838539199984,2,person,9.101922,-11.350946,0.0,0.0,1.0,0.0,0,vrus,3,person,0.136659,0.391592,0.340466,0.112439,0.518904,0.391592,0.340466,front,left,2,2,12
0274,0034_20230523_104138,1684838547160005,3,person,5.462363,-7.596286,0.0,0.0,1.0,0.0,0,vrus,2,person,5.023676,-0.3288,-0.40178,-0.061762,0.519169,-0.3288,-0.40178,back,right,2,2,12
0278,0035_20230523_104304,1684838605640023,1,person,7.678185,13.317452,0.0,0.0,1.0,0.0,0,vrus,3,person,5.388356,0.264875,-0.601748,0.03754,0.657465,0.264875,-0.601748,front,right,1,2,7
0280,0035_20230523_104304,1684838601800029,3,person,3.552107,8.873203,0.0,0.0,1.0,0.0,0,vrus,1,person,5.199037,-0.392747,0.509751,-0.004289,0.643503,-0.392747,0.509751,back,left,3,2,17
0288,0036_20230523_105516,1684839382280002,2,person,11.734118,15.409879,0.0,0.0,1.0,0.0,0,vrus,1,person,0.183789,-0.687821,1.119275,-0.081562,1.313725,-0.687821,1.119275,back,left,3,1,16
0291,0036_20230523_105516,1684839415079987,5,person,5.762222,7.713948,0.0,0.0,1.0,0.0,0,vrus,12,person,5.292267,0.279166,0.187516,-0.132356,0.336297,0.279166,0.187516,front,left,2,2,12
0291,0036_20230523_105516,1684839415079987,5,person,5.762222,7.713948,0.0,0.0,1.0,0.0,0,vrus,7,person,4.944227,0.711918,-0.48953,-0.13277,0.863983,0.711918,-0.48953,front,right,2,3,13
0292,0036_20230523_105516,1684839417519996,6,person,9.311307,12.269526,0.0,0.0,1.0,0.0,0,vrus,9,person,4.879753,0.125906,-0.999983,-0.032237,1.007878,0.125906,-0.999983,front,right,1,2,7
0292,0036_20230523_105516,1684839417519996,6,person,9.311307,12.269526,0.0,0.0,1.0,0.0,0,vrus,11,person,5.326477,-0.540471,0.692373,0.005366,0.878344,-0.540471,0.692373,back,left,3,1,16
0293,0036_20230523_105516,1684839416239993,7,person,5.499279,5.941537,0.0,0.0,1.0,0.0,0,vrus,5,person,5.297933,-0.729077,0.465892,0.135681,0.865222,-0.729077,0.465892,back,left,2,1,11
0293,0036_20230523_105516,1684839416239993,7,person,5.499279,5.941537,0.0,0.0,1.0,0.0,0,vrus,12,person,5.421614,-0.538275,0.626881,-0.011659,0.826269,-0.538275,0.626881,back,left,3,1,16
