sample_id,scene_path,timestamp,target_x,target_y,displacement,avg_speed,f1_state,f2_state,f3_state,n_ped_green,n_ped_red,has_green,red_only,is_moving,nearest_dist,n_neighbors
1413,0182_20231023_104209,1698057794760020,0.0,0.0,7.209335,1.441867,1,2,1,1,2,1,0,1,2.311958,3
1414,0182_20231023_104209,1698057837280002,0.0,0.0,0.02626,0.005252,2,1,2,2,1,1,0,0,0.478253,10
1415,0182_20231023_104209,1698057768079987,0.0,0.0,0.267272,0.053454,2,1,1,1,2,1,0,0,0.897688,6
1416,0182_20231023_104209,1698057835760020,0.0,0.0,6.131642,1.226328,2,1,2,2,1,1,0,1,14.646155,10
1417,0182_20231023_104209,1698057741320011,0.0,0.0,7.730774,1.546155,2,1,2,2,1,1,0,1,10.41563,11
1418,0182_20231023_104209,1698057782600014,0.0,0.0,5.193153,1.038631,2,1,1,1,2,1,0,1,14.944442,5
1419,0182_20231023_104209,1698057799680002,0.0,0.0,9.222276,1.844455,1,2,1,1,2,1,0,1,0.72897,8
1420,0182_20231023_104209,1698057740119996,0.0,0.0,0.319812,0.063962,2,1,2,2,1,1,0,0,0.390003,13
1421,0182_20231023_104209,1698057822199984,0.0,0.0,5.130709,1.026142,1,1,2,1,2,1,0,1,0.548749,12
1422,0182_20231023_104209,1698057761680002,0.0,0.0,0.023159,0.004632,2,1,2,2,1,1,0,0,1.074589,10
1423,0182_20231023_104209,1698057810399999,0.0,0.0,7.203602,1.44072,1,1,1,0,3,0,1,1,0.824454,9
1425,0182_20231023_104209,1698057822600014,0.0,0.0,5.166845,1.033369,1,1,2,1,2,1,0,1,0.728504,13
1426,0182_20231023_104209,1698057812039978,0.0,0.0,4.524085,1.009836,1,1,1,0,3,0,1,1,13.039586,9
1428,0183_20231023_104431,1698057934720011,0.0,0.0,0.057685,0.011537,2,1,2,2,1,1,0,0,4.188117,13
1429,0183_20231023_104431,1698057909440008,0.0,0.0,0.574132,0.114826,1,1,2,1,2,1,0,1,19.579101,8
1430,0183_20231023_104431,1698057961399999,0.0,0.0,0.051893,0.010379,1,1,1,0,3,0,1,0,2.744913,5
1431,0183_20231023_104431,1698057922800029,0.0,0.0,6.209023,1.241805,2,1,2,2,1,1,0,1,5.122439,10
1432,0183_20231023_104431,1698057893280002,0.0,0.0,7.138948,1.42779,1,2,1,1,2,1,0,1,0.08667,11
1433,0183_20231023_104431,1698057966840008,0.0,0.0,9.527134,1.905427,1,1,1,0,3,0,1,1,20.053772,5
1434,0183_20231023_104431,1698057883720011,0.0,0.0,5.188928,1.037786,1,2,1,1,2,1,0,1,0.413897,6
1435,0183_20231023_104431,1698057982720011,0.0,0.0,14.349059,2.869812,1,1,1,0,3,0,1,1,1.44733,9
1437,0183_20231023_104431,1698057902680002,0.0,0.0,5.767618,1.2324,1,1,1,0,3,0,1,1,0.680977,8
1438,0184_20231023_105026,1698058261199984,0.0,0.0,0.384784,0.076957,1,1,1,0,3,0,1,0,8.623815,11
1439,0184_20231023_105026,1698058245079987,0.0,0.0,7.94962,1.589924,1,2,1,1,2,1,0,1,1.050096,11
1441,0184_20231023_105026,1698058243920026,0.0,0.0,7.129356,1.425871,1,2,1,1,2,1,0,1,0.229324,11
1442,0184_20231023_105026,1698058242840008,0.0,0.0,8.940773,1.788155,1,2,1,1,2,1,0,1,10.352697,11
1443,0184_20231023_105026,1698058251480017,0.0,0.0,6.962767,1.392553,1,1,1,0,3,0,1,1,0.243208,12
1444,0184_20231023_105026,1698058237399999,0.0,0.0,2.389733,0.477947,1,2,1,1,2,1,0,1,1.286942,9
1446,0185_20231023_105144,1698058357680002,0.0,0.0,3.903258,0.780652,1,1,2,1,2,1,0,1,1.629125,5
1448,0185_20231023_105144,1698058387359990,0.0,0.0,4.685918,0.937184,2,1,2,2,1,1,0,1,5.590325,9
1449,0185_20231023_105144,1698058390600014,0.0,0.0,6.714392,1.342878,2,1,2,2,1,1,0,1,0.511569,8
1450,0185_20231023_105144,1698058381320011,0.0,0.0,7.381924,1.476385,2,1,2,2,1,1,0,1,16.306726,15
1452,0185_20231023_105144,1698058364920026,0.0,0.0,5.242524,1.048505,1,1,2,1,2,1,0,1,15.839161,9
1454,0186_20231023_105352,1698058490600014,0.0,0.0,0.011289,0.002258,2,1,1,1,2,1,0,0,2.334003,12
1455,0186_20231023_105352,1698058511640023,0.0,0.0,0.016705,0.003341,1,1,1,0,3,0,1,0,2.405578,13
1456,0186_20231023_105352,1698058520720011,0.0,0.0,2.912886,0.582577,1,2,1,1,2,1,0,1,0.480631,10
1457,0186_20231023_105352,1698058484119996,0.0,0.0,7.28781,1.457562,2,1,2,2,1,1,0,1,2.288397,9
1458,0186_20231023_105352,1698058495680002,0.0,0.0,8.420447,1.684089,2,1,1,1,2,1,0,1,4.974396,11
1459,0186_20231023_105352,1698058540160005,0.0,0.0,7.14254,1.428508,1,1,1,0,3,0,1,1,0.434703,14
1460,0186_20231023_105352,1698058536560005,0.0,0.0,5.877004,1.175401,1,1,1,0,3,0,1,1,4.738561,15
1461,0186_20231023_105352,1698058461440008,0.0,0.0,0.394952,0.07899,2,1,2,2,1,1,0,0,13.905435,7
1462,0186_20231023_105352,1698058487239993,0.0,0.0,6.213574,1.242715,2,1,1,1,2,1,0,1,5.794465,9
1463,0186_20231023_105352,1698058509880017,0.0,0.0,0.754241,0.150848,1,1,1,0,3,0,1,1,0.548481,12
1464,0186_20231023_105352,1698058491640023,0.0,0.0,7.315054,1.463011,2,1,1,1,2,1,0,1,5.125721,11
1465,0186_20231023_105352,1698058505399999,0.0,0.0,5.26925,1.05385,2,1,1,1,2,1,0,1,5.127776,15
1466,0186_20231023_105352,1698058527840008,0.0,0.0,7.212241,1.442448,1,2,1,1,2,1,0,1,1.279863,15
1467,0186_20231023_105352,1698058518920026,0.0,0.0,5.25497,1.050994,1,2,1,1,2,1,0,1,20.590381,9
1468,0186_20231023_105352,1698058531199984,0.0,0.0,7.177956,1.470892,1,1,1,0,3,0,1,1,0.678865,15
1469,0186_20231023_105352,1698058547320011,0.0,0.0,6.430812,1.36247,1,1,2,1,2,1,0,1,0.94923,15
1470,0186_20231023_105352,1698058474199984,0.0,0.0,5.228557,1.233143,2,1,2,2,1,1,0,1,20.76467,10
1475,0187_20231023_105950,1698058844800029,0.0,0.0,0.087619,0.017524,2,1,2,2,1,1,0,0,0.189818,4
1477,0187_20231023_105950,1698058880160005,0.0,0.0,0.180467,0.036093,1,1,1,0,3,0,1,0,16.561092,13
1478,0187_20231023_105950,1698058813760020,0.0,0.0,0.10707,0.021414,1,1,2,1,2,1,0,0,16.492104,7
1479,0187_20231023_105950,1698058937640023,0.0,0.0,6.675348,1.33507,2,1,2,2,1,1,0,1,17.289686,7
1480,0187_20231023_105950,1698058875280002,0.0,0.0,8.251033,1.650207,1,2,1,1,2,1,0,1,0.051043,11
1481,0187_20231023_105950,1698058872880017,0.0,0.0,7.124351,1.42487,1,2,1,1,2,1,0,1,12.113619,10
1485,0187_20231023_105950,1698058946519996,0.0,0.0,6.320314,1.264063,2,1,2,2,1,1,0,1,6.308368,7
1486,0187_20231023_105950,1698058911000000,0.0,0.0,8.27902,1.655804,2,1,2,2,1,1,0,1,9.275567,13
1488,0187_20231023_105950,1698058800039978,0.0,0.0,6.158737,1.387091,1,1,1,0,3,0,1,1,6.202126,9
1493,0188_20231023_110247,1698059000119996,0.0,0.0,0.037802,0.00756,2,1,2,2,1,1,0,0,1.137155,11
1494,0188_20231023_110247,1698058990760020,0.0,0.0,6.272733,1.254547,1,1,2,1,2,1,0,1,9.973091,11
1495,0188_20231023_110247,1698059010199984,0.0,0.0,6.463594,1.292719,2,1,2,2,1,1,0,1,6.890491,12
1498,0188_20231023_110247,1698058989480017,0.0,0.0,0.16884,0.033768,1,1,2,1,2,1,0,0,0.427134,11
1499,0188_20231023_110247,1698058975800029,0.0,0.0,9.122745,1.824549,1,2,1,1,2,1,0,1,4.570257,11
1500,0188_20231023_110247,1698058974920026,0.0,0.0,0.084533,0.016907,1,2,1,1,2,1,0,0,2.239027,12
1501,0188_20231023_110247,1698058974880017,0.0,0.0,0.147486,0.029497,1,2,1,1,2,1,0,0,1.82085,12
1502,0188_20231023_110247,1698059029519996,0.0,0.0,4.876786,1.078939,2,1,1,1,2,1,0,1,34.292864,6
1504,0189_20231023_110404,1698059133039978,0.0,0.0,0.074694,0.014939,2,1,1,1,2,1,0,0,1.073938,15
1505,0189_20231023_110404,1698059129519996,0.0,0.0,0.03785,0.00757,2,1,1,1,2,1,0,0,1.205037,15
1506,0189_20231023_110404,1698059134760020,0.0,0.0,0.056728,0.011346,2,1,1,1,2,1,0,0,1.185872,14
1507,0189_20231023_110404,1698059131760020,0.0,0.0,0.064217,0.012843,2,1,1,1,2,1,0,0,1.349386,15
1508,0189_20231023_110404,1698059119039978,0.0,0.0,0.06212,0.012424,2,1,1,1,2,1,0,0,1.030077,15
1509,0189_20231023_110404,1698059069760020,0.0,0.0,0.006817,0.001363,1,1,1,0,3,0,1,0,8.946919,8
1510,0189_20231023_110404,1698059073399999,0.0,0.0,0.366,0.0732,1,1,1,0,3,0,1,0,1.567309,9
1511,0189_20231023_110404,1698059173880017,0.0,0.0,0.23728,0.047456,1,1,2,1,2,1,0,0,8.527868,13
1512,0189_20231023_110404,1698059177119996,0.0,0.0,6.368799,1.27376,1,1,2,1,2,1,0,1,0.563512,15
1513,0189_20231023_110404,1698059110600014,0.0,0.0,1.782975,0.356595,2,1,2,2,1,1,0,1,9.054605,14
1515,0189_20231023_110404,1698059081160005,0.0,0.0,0.060915,0.012183,1,1,2,1,2,1,0,0,1.423898,14
1516,0189_20231023_110404,1698059170119996,0.0,0.0,3.382167,0.676433,1,1,2,1,2,1,0,1,0.706466,12
1517,0189_20231023_110404,1698059095320011,0.0,0.0,5.722935,1.144587,2,1,2,2,1,1,0,1,1.599094,15
1519,0189_20231023_110404,1698059122640023,0.0,0.0,8.334196,1.666839,2,1,1,1,2,1,0,1,8.394571,15
1521,0189_20231023_110404,1698059103160005,0.0,0.0,1.82955,0.36591,2,1,2,2,1,1,0,1,6.625636,15
1522,0189_20231023_110404,1698059116199984,0.0,0.0,5.619364,1.151508,2,1,2,2,1,1,0,1,8.666694,15
1524,0189_20231023_110404,1698059152199984,0.0,0.0,2.769509,0.596874,1,2,1,1,2,1,0,1,13.670391,13
1532,0190_20231023_110920,1698059428519996,0.0,0.0,0.268741,0.053748,1,1,1,0,3,0,1,0,0.680572,12
1533,0190_20231023_110920,1698059430760020,0.0,0.0,0.124376,0.024875,1,1,1,0,3,0,1,0,14.463348,10
1534,0190_20231023_110920,1698059424359990,0.0,0.0,0.224296,0.044859,1,1,1,0,3,0,1,0,0.291585,12
1535,0190_20231023_110920,1698059382039978,0.0,0.0,6.353195,1.270639,2,1,2,2,1,1,0,1,0.301325,15
1536,0190_20231023_110920,1698059368600014,0.0,0.0,7.332284,1.466457,2,1,2,2,1,1,0,1,2.441865,15
1537,0190_20231023_110920,1698059379920026,0.0,0.0,6.721059,1.344212,2,1,2,2,1,1,0,1,0.495203,15
1538,0190_20231023_110920,1698059379480017,0.0,0.0,5.557875,1.111575,2,1,2,2,1,1,0,1,1.591969,15
1539,0190_20231023_110920,1698059371560005,0.0,0.0,7.410467,1.494048,2,1,2,2,1,1,0,1,0.626652,15
1543,0191_20231023_111157,1698059570239993,0.0,0.0,0.037537,0.007507,2,1,1,1,2,1,0,0,2.926677,15
1545,0191_20231023_111157,1698059562519996,0.0,0.0,7.947859,1.589572,2,1,2,2,1,1,0,1,4.377147,12
1546,0191_20231023_111157,1698059538480017,0.0,0.0,6.343553,1.268711,2,1,2,2,1,1,0,1,2.460346,12
1547,0191_20231023_111157,1698059606920026,0.0,0.0,7.789795,1.557959,1,1,1,0,3,0,1,1,0.492024,14
1548,0191_20231023_111157,1698059539640023,0.0,0.0,5.212084,1.042417,2,1,2,2,1,1,0,1,6.534576,13
1549,0191_20231023_111157,1698059600440008,0.0,0.0,7.145151,1.42903,1,2,1,1,2,1,0,1,0.590818,11
1550,0191_20231023_111157,1698059615320011,0.0,0.0,7.528988,1.505798,1,1,1,0,3,0,1,1,0.768427,11
1552,0191_20231023_111157,1698059621640023,0.0,0.0,7.735955,1.547191,1,1,2,1,2,1,0,1,0.68677,9
1553,0191_20231023_111157,1698059601920026,0.0,0.0,7.924774,1.584955,1,2,1,1,2,1,0,1,1.099022,12
1555,0191_20231023_111157,1698059556680002,0.0,0.0,0.387846,0.091473,2,1,2,2,1,1,0,0,10.077759,15
1559,0192_20231023_111453,1698059736560005,0.0,0.0,6.340634,1.268127,2,1,2,2,1,1,0,1,4.074271,8
1561,0192_20231023_111453,1698059706440008,0.0,0.0,6.95009,1.390018,2,1,2,2,1,1,0,1,8.092108,12
1562,0192_20231023_111453,1698059732399999,0.0,0.0,5.794683,1.158937,2,1,2,2,1,1,0,1,7.075242,6
1563,0192_20231023_111453,1698059730760020,0.0,0.0,5.85714,1.171428,2,1,2,2,1,1,0,1,5.147268,6
1564,0192_20231023_111453,1698059700880017,0.0,0.0,6.243739,1.248748,1,1,2,1,2,1,0,1,11.345168,9
1566,0193_20231023_133332,1698068051480035,0.0,0.0,0.043919,0.008784,2,1,2,2,1,1,0,0,0.24749,12
1567,0193_20231023_133332,1698068080760035,0.0,0.0,0.018107,0.003621,1,1,1,0,3,0,1,0,11.527189,12
1568,0193_20231023_133332,1698068043840035,0.0,0.0,0.076979,0.015396,2,1,2,2,1,1,0,0,0.824176,14
1569,0193_20231023_133332,1698068114480035,0.0,0.0,0.166523,0.033305,2,1,2,2,1,1,0,0,3.294048,15
1570,0193_20231023_133332,1698068063480035,0.0,0.0,0.876566,0.175313,1,1,1,0,3,0,1,1,1.18472,10
1571,0193_20231023_133332,1698068067040035,0.0,0.0,7.506138,1.501228,1,2,1,1,2,1,0,1,0.233207,7
1572,0193_20231023_133332,1698068034160035,0.0,0.0,6.496478,1.299296,2,1,2,2,1,1,0,1,2.944284,13
1573,0193_20231023_133332,1698068029560035,0.0,0.0,6.650026,1.330005,2,1,2,2,1,1,0,1,0.44295,15
1575,0193_20231023_133332,1698068082560035,0.0,0.0,7.156622,1.431324,1,1,1,0,3,0,1,1,0.066672,13
1576,0193_20231023_133332,1698068128680035,0.0,0.0,0.086325,0.017265,2,1,2,2,1,1,0,0,1.96885,14
1577,0193_20231023_133332,1698068122760035,0.0,0.0,7.433285,1.486657,2,1,2,2,1,1,0,1,7.225285,15
1578,0193_20231023_133332,1698068053280035,0.0,0.0,0.00815,0.00163,2,1,2,2,1,1,0,0,0.900724,12
1579,0193_20231023_133332,1698068129840035,0.0,0.0,9.450845,1.890169,2,1,2,2,1,1,0,1,6.940168,12
1580,0193_20231023_133332,1698068049840035,0.0,0.0,6.715161,1.343032,2,1,2,2,1,1,0,1,11.437621,12
1581,0193_20231023_133332,1698068101840035,0.0,0.0,8.087096,1.617419,1,1,2,1,2,1,0,1,17.665961,9
1582,0193_20231023_133332,1698068132160035,0.0,0.0,3.737789,0.747558,2,1,2,2,1,1,0,1,0.532585,12
1583,0193_20231023_133332,1698068124240035,0.0,0.0,2.454268,0.490854,2,1,2,2,1,1,0,1,7.614455,15
1584,0193_20231023_133332,1698068026520035,0.0,0.0,6.962819,1.392564,2,1,2,2,1,1,0,1,0.692741,13
1585,0193_20231023_133332,1698068081600035,0.0,0.0,6.691518,1.338304,1,1,1,0,3,0,1,1,0.87656,12
1586,0193_20231023_133332,1698068027960035,0.0,0.0,6.832509,1.366502,2,1,2,2,1,1,0,1,0.548796,12
1588,0193_20231023_133332,1698068135440035,0.0,0.0,1.310833,0.262167,2,1,1,1,2,1,0,1,0.572111,11
1590,0193_20231023_133332,1698068065880035,0.0,0.0,0.091567,0.018919,1,2,1,1,2,1,0,0,22.574643,9
1591,0193_20231023_133332,1698068124440035,0.0,0.0,4.863088,1.125715,2,1,2,2,1,1,0,1,5.373436,15
1592,0193_20231023_133332,1698068138960035,0.0,0.0,5.096655,1.190807,2,1,1,1,2,1,0,1,8.840651,12
1593,0193_20231023_133332,1698068032400035,0.0,0.0,6.803896,1.700974,2,1,2,2,1,1,0,1,12.658335,14
1594,0193_20231023_133332,1698068075760035,0.0,0.0,5.492596,1.373149,1,2,1,1,2,1,0,1,12.925208,13
1596,0194_20231023_133710,1698068302720035,0.0,0.0,0.384357,0.076871,2,1,2,2,1,1,0,0,2.710672,13
1597,0194_20231023_133710,1698068254680035,0.0,0.0,9.261247,1.852249,1,2,1,1,2,1,0,1,4.221422,14
1598,0194_20231023_133710,1698068306200035,0.0,0.0,0.029591,0.005918,2,1,2,2,1,1,0,0,2.343126,11
1599,0194_20231023_133710,1698068251000035,0.0,0.0,8.99442,1.798884,1,2,1,1,2,1,0,1,7.98011,13
1600,0194_20231023_133710,1698068309640035,0.0,0.0,7.95526,1.591052,2,1,2,2,1,1,0,1,3.990388,11
1602,0194_20231023_133710,1698068280840035,0.0,0.0,7.253945,1.450789,1,1,2,1,2,1,0,1,1.742635,15
1603,0194_20231023_133710,1698068314000035,0.0,0.0,0.004863,0.000973,2,1,1,1,2,1,0,0,2.066297,10
1604,0194_20231023_133710,1698068271760035,0.0,0.0,7.862669,1.572534,1,1,2,1,2,1,0,1,7.674798,11
1605,0194_20231023_133710,1698068285520035,0.0,0.0,6.955493,1.391099,2,1,2,2,1,1,0,1,5.79619,12
1606,0194_20231023_133710,1698068242840035,0.0,0.0,6.889572,1.377914,1,1,1,0,3,0,1,1,21.317653,8
1607,0194_20231023_133710,1698068321720035,0.0,0.0,0.027234,0.005447,2,1,1,1,2,1,0,0,3.363877,11
1609,0195_20231023_133916,1698068412480035,0.0,0.0,0.489116,0.097823,2,1,1,1,2,1,0,0,1.948361,13
1610,0195_20231023_133916,1698068430360035,0.0,0.0,0.053085,0.010617,1,2,1,1,2,1,0,0,13.586794,8
1611,0195_20231023_133916,1698068414280035,0.0,0.0,0.136703,0.027341,2,1,1,1,2,1,0,0,1.750301,13
1612,0195_20231023_133916,1698068397240035,0.0,0.0,2.41911,0.483822,2,1,2,2,1,1,0,1,5.198623,15
1613,0195_20231023_133916,1698068380720035,0.0,0.0,6.117498,1.2235,2,1,2,2,1,1,0,1,1.905672,15
1614,0195_20231023_133916,1698068443240035,0.0,0.0,0.121045,0.024209,1,1,1,0,3,0,1,0,3.775638,12
1615,0195_20231023_133916,1698068431400035,0.0,0.0,2.092052,0.41841,1,2,1,1,2,1,0,1,20.818133,8
1617,0195_20231023_133916,1698068373920035,0.0,0.0,4.600208,0.920042,2,1,2,2,1,1,0,1,3.182591,15
1618,0195_20231023_133916,1698068401040035,0.0,0.0,7.294009,1.458802,2,1,2,2,1,1,0,1,6.654062,15
1619,0195_20231023_133916,1698068389680035,0.0,0.0,0.321122,0.064224,2,1,2,2,1,1,0,0,1.822762,15
1620,0195_20231023_133916,1698068379760035,0.0,0.0,0.561889,0.112378,2,1,2,2,1,1,0,1,0.732249,15
1621,0195_20231023_133916,1698068437440035,0.0,0.0,7.255499,1.4511,1,2,1,1,2,1,0,1,6.567146,10
1624,0195_20231023_133916,1698068397720035,0.0,0.0,3.56316,0.712632,2,1,2,2,1,1,0,1,2.803963,15
1625,0195_20231023_133916,1698068364880035,0.0,0.0,3.213825,0.642765,1,1,2,1,2,1,0,1,4.961115,15
1626,0195_20231023_133916,1698068364720035,0.0,0.0,8.009926,1.601985,1,1,2,1,2,1,0,1,10.291692,15
1628,0195_20231023_133916,1698068362840035,0.0,0.0,6.03148,1.206296,1,1,2,1,2,1,0,1,11.564848,15
1632,0196_20231023_134236,1698068610800035,0.0,0.0,0.014426,0.002885,1,2,1,1,2,1,0,0,6.40163,13
1633,0196_20231023_134236,1698068590160035,0.0,0.0,0.009591,0.001918,2,1,1,1,2,1,0,0,2.654828,13
1634,0196_20231023_134236,1698068604360035,0.0,0.0,3.053195,0.610639,1,2,1,1,2,1,0,1,2.150721,11
1635,0196_20231023_134236,1698068595520035,0.0,0.0,7.326072,1.465214,2,1,1,1,2,1,0,1,4.276478,14
1636,0196_20231023_134236,1698068583040035,0.0,0.0,8.123771,1.624754,2,1,2,2,1,1,0,1,5.841121,12
1637,0196_20231023_134236,1698068650640035,0.0,0.0,0.273283,0.054657,2,1,2,2,1,1,0,0,5.586154,15
1638,0196_20231023_134236,1698068620280035,0.0,0.0,5.528284,1.105657,1,1,1,0,3,0,1,1,15.539093,12
1639,0196_20231023_134236,1698068651480035,0.0,0.0,5.648131,1.129626,2,1,2,2,1,1,0,1,0.477772,15
1641,0196_20231023_134236,1698068649640035,0.0,0.0,5.212164,1.240991,2,1,2,2,1,1,0,1,0.396172,15
1642,0197_20231023_134441,1698068714520035,0.0,0.0,0.016341,0.003268,1,1,1,0,3,0,1,0,9.05764,13
1643,0197_20231023_134441,1698068720120035,0.0,0.0,0.073595,0.014719,1,1,1,0,3,0,1,0,1.282931,11
1645,0197_20231023_134441,1698068711920035,0.0,0.0,5.725188,1.145038,1,1,1,0,3,0,1,1,0.963515,13
1646,0197_20231023_134441,1698068703920035,0.0,0.0,0.644792,0.128958,1,2,1,1,2,1,0,1,0.885205,15
1647,0197_20231023_134441,1698068699920035,0.0,0.0,7.237026,1.447405,1,2,1,1,2,1,0,1,8.028088,15
1648,0197_20231023_134441,1698068707680035,0.0,0.0,7.917129,1.583426,1,2,1,1,2,1,0,1,0.852035,14
1650,0197_20231023_134441,1698068731560035,0.0,0.0,7.301706,1.460341,1,1,2,1,2,1,0,1,0.505123,11
1655,0198_20231023_134749,1698068956000035,0.0,0.0,5.042318,1.008464,1,2,1,1,2,1,0,1,3.537544,8
1656,0198_20231023_134749,1698068950240035,0.0,0.0,0.008336,0.001667,1,1,1,0,3,0,1,0,6.477174,11
1657,0198_20231023_134749,1698068898240035,0.0,0.0,0.420504,0.084101,1,1,1,0,3,0,1,0,2.439492,15
1659,0198_20231023_134749,1698068961400035,0.0,0.0,7.716296,1.543259,1,2,1,1,2,1,0,1,2.693937,10
1661,0198_20231023_134749,1698068949640035,0.0,0.0,7.110127,1.422025,1,1,1,0,3,0,1,1,5.44297,10
1662,0198_20231023_134749,1698068935200035,0.0,0.0,5.358509,1.071702,2,1,2,2,1,1,0,1,4.321585,14
1663,0198_20231023_134749,1698068972200035,0.0,0.0,1.001403,0.200281,1,1,1,0,3,0,1,1,4.729403,13
1664,0198_20231023_134749,1698068887080035,0.0,0.0,7.79781,1.559562,1,2,1,1,2,1,0,1,2.651269,15
1666,0198_20231023_134749,1698068988320035,0.0,0.0,1.067064,0.213413,1,1,2,1,2,1,0,1,1.613317,11
1667,0198_20231023_134749,1698068883000035,0.0,0.0,7.09518,1.419036,1,2,1,1,2,1,0,1,0.652617,13
1668,0198_20231023_134749,1698068882240035,0.0,0.0,7.660125,1.532025,1,2,1,1,2,1,0,1,0.229206,13
1669,0198_20231023_134749,1698068883960035,0.0,0.0,7.731457,1.546291,1,2,1,1,2,1,0,1,1.209785,15
1670,0198_20231023_134749,1698068900400035,0.0,0.0,5.850184,1.170037,1,1,2,1,2,1,0,1,6.489421,13
1671,0198_20231023_134749,1698068899120035,0.0,0.0,8.783,1.7566,1,1,1,0,3,0,1,1,7.544584,15
1672,0198_20231023_134749,1698068880160035,0.0,0.0,0.730734,0.146147,1,2,1,1,2,1,0,1,2.218229,10
1674,0198_20231023_134749,1698068888280035,0.0,0.0,9.443197,1.888639,1,1,1,0,3,0,1,1,0.606282,15
1676,0198_20231023_134749,1698068919160035,0.0,0.0,7.912211,1.582442,2,1,2,2,1,1,0,1,10.38412,15
1677,0198_20231023_134749,1698068969960035,0.0,0.0,4.903812,0.980762,1,1,1,0,3,0,1,1,3.985285,13
1678,0198_20231023_134749,1698068911160035,0.0,0.0,4.720856,0.975383,1,1,2,1,2,1,0,1,0.874598,12
1679,0198_20231023_134749,1698068924120035,0.0,0.0,5.929391,1.497321,2,1,2,2,1,1,0,1,2.452114,15
1685,0199_20231023_135220,1698069232520035,0.0,0.0,1.621142,0.324228,1,1,1,0,3,0,1,1,4.911082,11
1686,0199_20231023_135220,1698069205960035,0.0,0.0,6.662923,1.332585,2,1,2,2,1,1,0,1,7.295788,15
1687,0199_20231023_135220,1698069206320035,0.0,0.0,7.051726,1.410345,2,1,2,2,1,1,0,1,7.05476,15
1688,0199_20231023_135220,1698069224520035,0.0,0.0,7.509378,1.501876,2,1,1,1,2,1,0,1,4.458096,15
1689,0199_20231023_135220,1698069166320035,0.0,0.0,0.050374,0.010075,1,1,1,0,3,0,1,0,28.581646,7
1690,0199_20231023_135220,1698069222400035,0.0,0.0,6.961669,1.392334,2,1,1,1,2,1,0,1,1.897657,15
1692,0199_20231023_135220,1698069149080035,0.0,0.0,8.945393,1.789079,1,2,1,1,2,1,0,1,25.139607,4
1693,0199_20231023_135220,1698069270040035,0.0,0.0,2.321788,0.547592,1,1,2,1,2,1,0,1,7.802238,12
1694,0200_20231031_115632,1698753487039978,0.0,0.0,0.032881,0.006576,1,1,1,0,3,0,1,0,2.689464,3
1695,0200_20231031_115632,1698753477280002,0.0,0.0,0.030188,0.006038,2,1,2,2,1,1,0,0,12.777749,4
1696,0200_20231031_115632,1698753488960035,0.0,0.0,1.258126,0.251625,1,1,1,0,3,0,1,1,2.64114,3
1697,0200_20231031_115632,1698753423760020,0.0,0.0,0.014252,0.00285,1,1,2,1,2,1,0,0,6.259803,8
1698,0200_20231031_115632,1698753412000000,0.0,0.0,1.163142,0.232628,1,1,1,0,3,0,1,1,14.555299,5
1699,0200_20231031_115632,1698753532280002,0.0,0.0,7.963327,1.592665,2,1,2,2,1,1,0,1,4.37458,12
1700,0200_20231031_115632,1698753450000000,0.0,0.0,7.828804,1.565761,2,1,2,2,1,1,0,1,6.942599,7
1701,0200_20231031_115632,1698753540840008,0.0,0.0,6.896325,1.379265,2,1,2,2,1,1,0,1,3.903094,15
1702,0200_20231031_115632,1698753545760020,0.0,0.0,0.005487,0.001097,2,1,2,2,1,1,0,0,7.280563,12
1703,0200_20231031_115632,1698753539760020,0.0,0.0,7.760214,1.552043,2,1,2,2,1,1,0,1,3.705534,15
1705,0200_20231031_115632,1698753512800029,0.0,0.0,0.036541,0.007308,1,1,1,0,3,0,1,0,20.281062,10
1708,0201_20231031_115934,1698753603119996,0.0,0.0,4.806005,0.961201,1,1,2,1,2,1,0,1,15.470675,5
1709,0201_20231031_115934,1698753635800029,0.0,0.0,5.717391,1.143478,2,1,2,2,1,1,0,1,10.242642,6
1710,0201_20231031_115934,1698753590760020,0.0,0.0,6.737361,1.347472,1,1,1,0,3,0,1,1,7.310375,7
1711,0201_20231031_115934,1698753617680002,0.0,0.0,5.752386,1.150477,2,1,2,2,1,1,0,1,13.805343,8
1712,0201_20231031_115934,1698753620359990,0.0,0.0,6.882326,1.376465,2,1,2,2,1,1,0,1,6.283847,9
1714,0201_20231031_115934,1698753641399999,0.0,0.0,6.669871,1.401232,2,1,2,2,1,1,0,1,11.009869,8
1715,0201_20231031_115934,1698753653880017,0.0,0.0,5.384753,1.294424,2,1,1,1,2,1,0,1,15.61574,4
1717,0202_20231031_120413,1698753904280002,0.0,0.0,0.005822,0.001164,2,1,2,2,1,1,0,0,2.114412,13
1718,0202_20231031_120413,1698753905039978,0.0,0.0,6.864407,1.372881,2,1,2,2,1,1,0,1,3.380187,13
1719,0202_20231031_120413,1698753877800029,0.0,0.0,7.565624,1.513125,1,1,1,0,3,0,1,1,11.713505,13
1720,0202_20231031_120413,1698753911320011,0.0,0.0,0.107602,0.02152,2,1,2,2,1,1,0,0,2.180722,12
1721,0202_20231031_120413,1698753868480017,0.0,0.0,7.45449,1.490898,1,1,1,0,3,0,1,1,2.095929,15
1722,0202_20231031_120413,1698753869000000,0.0,0.0,6.745849,1.34917,1,1,1,0,3,0,1,1,1.576112,15
