sample_id,scene_path,archive,timestamp,target_id,target_class_name,nearest_type,nearest_class,nearest_dist,n_neighbors_found,displacement,avg_speed_est,light_status,matched_signal_ts,signal_count,signal_states_json,f1_state,f2_state,f3_state,n_ped_red,n_ped_green,n_ped_off,n_ped_yellow,n_ped_redyellow,n_ped_yellow_blinking,status,target_velocity,neighbor_count_within_radius,nbr_1_dx,nbr_1_dy,nbr_1_distance,nbr_1_velocity,nbr_1_type,nbr_1_class,nbr_1_type_enc,nbr_1_class_enc,nbr_2_dx,nbr_2_dy,nbr_2_distance,nbr_2_velocity,nbr_2_type,nbr_2_class,nbr_2_type_enc,nbr_2_class_enc,nbr_3_dx,nbr_3_dy,nbr_3_distance,nbr_3_velocity,nbr_3_type,nbr_3_class,nbr_3_type_enc,nbr_3_class_enc,nbr_4_dx,nbr_4_dy,nbr_4_distance,nbr_4_velocity,nbr_4_type,nbr_4_class,nbr_4_type_enc,nbr_4_class_enc,nbr_5_dx,nbr_5_dy,nbr_5_distance,nbr_5_velocity,nbr_5_type,nbr_5_class,nbr_5_type_enc,nbr_5_class_enc,target_velocity_grid,cell_0_count,cell_0_mean_velocity,cell_0_min_distance,cell_1_count,cell_1_mean_velocity,cell_1_min_distance,cell_2_count,cell_2_mean_velocity,cell_2_min_distance,cell_3_count,cell_3_mean_velocity,cell_3_min_distance,cell_4_count,cell_4_mean_velocity,cell_4_min_distance,cell_5_count,cell_5_mean_velocity,cell_5_min_distance,cell_6_count,cell_6_mean_velocity,cell_6_min_distance,cell_7_count,cell_7_mean_velocity,cell_7_min_distance,cell_8_count,cell_8_mean_velocity,cell_8_min_distance
32,0004_20230322_084251,imptc_set_01.tar.gz,1679474595240035,1,person,vehicles,car,11.475622,11,6.951703,1.390341,ok,1679474595160035,12,"{""b1"": 11, ""b3"": 2, ""b4"": 11, ""f1"": 10, ""f2"": 4, ""f3"": 10, ""k1"": 10, ""k2"": 10, ""k3"": 4, ""k4"": 10, ""k5"": 10, ""k6"": 4}",1,2,1,2,1,0,0,0,0,ok,0.2035635612077016,0,0.0,0.0,0.0,0.0,,,0,0,0.0,0.0,0.0,0.0,,,0,0,0.0,0.0,0.0,0.0,,,0,0,0.0,0.0,0.0,0.0,,,0,0,0.0,0.0,0.0,0.0,,,0,0,0.203564,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
33,0004_20230322_084251,imptc_set_01.tar.gz,1679474594480035,2,person,vrus,person,1.136747,11,8.833608,1.766722,ok,1679474594160035,12,"{""b1"": 11, ""b3"": 2, ""b4"": 11, ""f1"": 10, ""f2"": 4, ""f3"": 10, ""k1"": 10, ""k2"": 10, ""k3"": 4, ""k4"": 10, ""k5"": 10, ""k6"": 4}",1,2,1,2,1,0,0,0,0,ok,3.189463878358325,4,-0.451562,1.043209,1.136747,4.157682,vrus,person,1,1,-2.263477,1.58469,2.763072,0.449742,vrus,person,1,1,-0.477601,-2.72971,2.771176,2.108504,vrus,person,1,1,-3.620967,1.072271,3.776396,0.110597,vrus,person,1,1,0.0,0.0,0.0,0.0,,,0,0,3.189464,0,0.0,0.0,1,2.108504,2.771176,0,0.0,0.0,2,0.28017,2.763072,1,4.157682,1.136747,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
34,0004_20230322_084251,imptc_set_01.tar.gz,1679474593880035,3,person,vrus,person,2.734697,11,6.126305,1.225261,ok,1679474594160035,12,"{""b1"": 11, ""b3"": 2, ""b4"": 11, ""f1"": 10, ""f2"": 4, ""f3"": 10, ""k1"": 10, ""k2"": 10, ""k3"": 4, ""k4"": 10, ""k5"": 10, ""k6"": 4}",1,2,1,2,1,0,0,0,0,ok,0.6852438329357592,3,0.338028,2.713726,2.734697,0.637269,vrus,person,1,1,-0.126115,3.507616,3.509882,2.125652,vrus,person,1,1,-1.735281,4.541388,4.861626,0.162462,vrus,person,1,1,0.0,0.0,0.0,0.0,,,0,0,0.0,0.0,0.0,0.0,,,0,0,0.685244,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1,0.162462,4.861626,2,1.38146,2.734697,0,0.0,0.0
35,0004_20230322_084251,imptc_set_01.tar.gz,1679474593040035,4,person,vrus,person,1.397987,11,4.637678,0.927536,ok,1679474593160035,12,"{""b1"": 11, ""b3"": 2, ""b4"": 11, ""f1"": 10, ""f2"": 4, ""f3"": 10, ""k1"": 10, ""k2"": 10, ""k3"": 4, ""k4"": 10, ""k5"": 10, ""k6"": 4}",1,2,1,2,1,0,0,0,0,ok,0.1210674259191842,4,-1.308662,-0.4917,1.397987,0.142338,vrus,person,1,1,1.528458,-1.283053,1.995598,0.163788,vrus,person,1,1,2.066722,-1.842475,2.768764,0.231695,vrus,person,1,1,1.728563,-4.594819,4.909204,0.130067,vrus,person,1,1,0.0,0.0,0.0,0.0,,,0,0,0.121067,0,0.0,0.0,0,0.0,0.0,2,0.180881,2.768764,0,0.0,0.0,2,0.153063,1.397987,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
36,0004_20230322_084251,imptc_set_01.tar.gz,1679474590840035,5,person,vrus,person,0.792991,12,2.777408,0.555482,ok,1679474591160035,12,"{""b1"": 2, ""b3"": 11, ""b4"": 11, ""f1"": 10, ""f2"": 10, ""f3"": 10, ""k1"": 10, ""k2"": 10, ""k3"": 10, ""k4"": 10, ""k5"": 10, ""k6"": 10}",1,1,1,3,0,0,0,0,0,ok,0.0137376162037409,4,0.52151,-0.597379,0.792991,0.147268,vrus,person,1,1,-1.530685,1.261617,1.983601,0.106722,vrus,person,1,1,-2.875114,0.820909,2.990012,0.249306,vrus,person,1,1,0.145779,-3.28775,3.29098,0.157499,vrus,person,1,1,0.0,0.0,0.0,0.0,,,0,0,0.013738,0,0.0,0.0,1,0.157499,3.29098,0,0.0,0.0,1,0.249306,2.990012,2,0.126995,0.792991,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
37,0004_20230322_084251,imptc_set_01.tar.gz,1679474617280035,6,person,vehicles,car,4.382251,9,7.099184,1.628253,ok,1679474617160035,12,"{""b1"": 11, ""b3"": 2, ""b4"": 11, ""f1"": 10, ""f2"": 10, ""f3"": 10, ""k1"": 10, ""k2"": 4, ""k3"": 10, ""k4"": 10, ""k5"": 10, ""k6"": 10}",1,1,1,3,0,0,0,0,0,ok,5.945394764803274,1,0.025984,4.382174,4.382251,0.27126,vehicles,car,2,2,0.0,0.0,0.0,0.0,,,0,0,0.0,0.0,0.0,0.0,,,0,0,0.0,0.0,0.0,0.0,,,0,0,0.0,0.0,0.0,0.0,,,0,0,5.945395,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1,0.27126,4.382251,0,0.0,0.0
39,0005_20230322_084431,imptc_set_01.tar.gz,1679474689720035,0,person,vrus,person,0.696487,9,7.262997,1.452599,ok,1679474690200035,12,"{""b1"": 11, ""b3"": 2, ""b4"": 11, ""f1"": 10, ""f2"": 4, ""f3"": 10, ""k1"": 10, ""k2"": 10, ""k3"": 4, ""k4"": 10, ""k5"": 10, ""k6"": 4}",1,2,1,2,1,0,0,0,0,ok,5.321471928101548,3,0.636874,-0.281931,0.696487,4.973112,vrus,person,1,1,1.98903,-1.394783,2.429334,5.725691,vrus,person,1,1,-0.91176,-2.281107,2.456574,4.798929,vrus,person,1,1,0.0,0.0,0.0,0.0,,,0,0,0.0,0.0,0.0,0.0,,,0,0,5.321472,0,0.0,0.0,1,4.798929,2.456574,0,0.0,0.0,0,0.0,0.0,1,4.973112,0.696487,1,5.725691,2.429334,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
40,0005_20230322_084431,imptc_set_01.tar.gz,1679474688880035,1,person,vrus,person,2.2912,9,7.099098,1.41982,ok,1679474689160035,12,"{""b1"": 11, ""b3"": 2, ""b4"": 11, ""f1"": 10, ""f2"": 4, ""f3"": 10, ""k1"": 10, ""k2"": 10, ""k3"": 4, ""k4"": 10, ""k5"": 10, ""k6"": 4}",1,2,1,2,1,0,0,0,0,ok,4.781096371524914,3,0.971749,2.074921,2.2912,4.970261,vrus,person,1,1,1.656808,1.850092,2.483516,4.838899,vrus,person,1,1,2.968133,0.539924,3.016842,5.559569,vrus,person,1,1,0.0,0.0,0.0,0.0,,,0,0,0.0,0.0,0.0,0.0,,,0,0,4.781096,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1,5.559569,3.016842,0,0.0,0.0,2,4.90458,2.2912,0,0.0,0.0
41,0005_20230322_084431,imptc_set_01.tar.gz,1679474687000035,2,person,vrus,person,1.927408,9,7.801292,1.560258,ok,1679474687160035,12,"{""b1"": 11, ""b3"": 2, ""b4"": 11, ""f1"": 10, ""f2"": 4, ""f3"": 10, ""k1"": 10, ""k2"": 10, ""k3"": 4, ""k4"": 10, ""k5"": 10, ""k6"": 4}",1,2,1,2,1,0,0,0,0,ok,6.189318674555239,3,-0.959425,1.671648,1.927408,5.052809,vrus,person,1,1,-2.016024,1.715933,2.64741,6.087042,vrus,person,1,1,-2.877572,-0.208342,2.885104,5.338121,vrus,person,1,1,0.0,0.0,0.0,0.0,,,0,0,0.0,0.0,0.0,0.0,,,0,0,6.189319,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1,5.338121,2.885104,0,0.0,0.0,0,0.0,0.0,1,6.087042,2.64741,1,5.052809,1.927408,0,0.0,0.0
42,0005_20230322_084431,imptc_set_01.tar.gz,1679474694680035,4,person,vehicles,car,7.512016,9,0.044233,0.008847,ok,1679474694200035,12,"{""b1"": 11, ""b3"": 2, ""b4"": 11, ""f1"": 10, ""f2"": 4, ""f3"": 10, ""k1"": 10, ""k2"": 10, ""k3"": 4, ""k4"": 10, ""k5"": 10, ""k6"": 4}",1,2,1,2,1,0,0,0,0,ok,0.1166274375199435,0,0.0,0.0,0.0,0.0,,,0,0,0.0,0.0,0.0,0.0,,,0,0,0.0,0.0,0.0,0.0,,,0,0,0.0,0.0,0.0,0.0,,,0,0,0.0,0.0,0.0,0.0,,,0,0,0.116627,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
43,0005_20230322_084431,imptc_set_01.tar.gz,1679474683160035,5,person,vehicles,car,17.948258,9,8.161236,1.632247,ok,1679474683160035,12,"{""b1"": 11, ""b3"": 2, ""b4"": 11, ""f1"": 10, ""f2"": 4, ""f3"": 10, ""k1"": 10, ""k2"": 10, ""k3"": 4, ""k4"": 10, ""k5"": 10, ""k6"": 4}",1,2,1,2,1,0,0,0,0,ok,5.652858284741571,0,0.0,0.0,0.0,0.0,,,0,0,0.0,0.0,0.0,0.0,,,0,0,0.0,0.0,0.0,0.0,,,0,0,0.0,0.0,0.0,0.0,,,0,0,0.0,0.0,0.0,0.0,,,0,0,5.652858,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
44,0005_20230322_084431,imptc_set_01.tar.gz,1679474693320035,6,person,vrus,person,0.872985,9,6.731641,1.346328,ok,1679474693160035,12,"{""b1"": 11, ""b3"": 2, ""b4"": 11, ""f1"": 10, ""f2"": 4, ""f3"": 10, ""k1"": 10, ""k2"": 10, ""k3"": 4, ""k4"": 10, ""k5"": 10, ""k6"": 4}",1,2,1,2,1,0,0,0,0,ok,4.989494650739048,3,-0.634906,0.599165,0.872985,5.357362,vrus,person,1,1,1.23962,-0.250706,1.264718,5.54225,vrus,person,1,1,-1.483315,-1.93354,2.436966,5.846574,vrus,person,1,1,0.0,0.0,0.0,0.0,,,0,0,0.0,0.0,0.0,0.0,,,0,0,4.989495,0,0.0,0.0,1,5.846574,2.436966,0,0.0,0.0,0,0.0,0.0,2,5.449806,0.872985,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
45,0006_20230322_113007,imptc_set_01.tar.gz,1679484644000035,0,person,vrus,person,0.370858,8,0.071908,0.014382,ok,1679484644240035,12,"{""b1"": 2, ""b3"": 11, ""b4"": 2, ""f1"": 4, ""f2"": 10, ""f3"": 4, ""k1"": 4, ""k2"": 10, ""k3"": 10, ""k4"": 4, ""k5"": 10, ""k6"": 10}",2,1,2,1,2,0,0,0,0,ok,0.2967989295550519,2,-0.360336,0.08771,0.370858,0.101703,vrus,person,1,1,1.611074,-0.67139,1.745372,0.29,vrus,person,1,1,0.0,0.0,0.0,0.0,,,0,0,0.0,0.0,0.0,0.0,,,0,0,0.0,0.0,0.0,0.0,,,0,0,0.296799,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,2,0.195852,0.370858,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
46,0006_20230322_113007,imptc_set_01.tar.gz,1679484652680035,1,person,vrus,person,0.217141,8,0.039184,0.007837,ok,1679484652240035,12,"{""b1"": 2, ""b3"": 11, ""b4"": 2, ""f1"": 10, ""f2"": 10, ""f3"": 10, ""k1"": 20, ""k2"": 10, ""k3"": 10, ""k4"": 20, ""k5"": 10, ""k6"": 10}",1,1,1,3,0,0,0,0,0,ok,0.1389484020838442,2,0.212126,0.046396,0.217141,0.534966,vrus,person,1,1,1.534733,-1.405712,2.08121,0.688881,vrus,person,1,1,0.0,0.0,0.0,0.0,,,0,0,0.0,0.0,0.0,0.0,,,0,0,0.0,0.0,0.0,0.0,,,0,0,0.138948,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,2,0.611923,0.217141,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
47,0006_20230322_113007,imptc_set_01.tar.gz,1679484649080035,2,person,vrus,person,1.168327,7,0.019998,0.004,ok,1679484649240035,12,"{""b1"": 2, ""b3"": 11, ""b4"": 2, ""f1"": 10, ""f2"": 10, ""f3"": 10, ""k1"": 4, ""k2"": 10, ""k3"": 10, ""k4"": 4, ""k5"": 10, ""k6"": 10}",1,1,1,3,0,0,0,0,0,ok,0.1651089753387319,1,0.772712,-0.876301,1.168327,0.031971,vrus,person,1,1,0.0,0.0,0.0,0.0,,,0,0,0.0,0.0,0.0,0.0,,,0,0,0.0,0.0,0.0,0.0,,,0,0,0.0,0.0,0.0,0.0,,,0,0,0.165109,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1,0.031971,1.168327,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
48,0006_20230322_113007,imptc_set_01.tar.gz,1679484655440035,3,person,vrus,person,1.146583,8,0.157595,0.031519,ok,1679484655240035,12,"{""b1"": 2, ""b3"": 11, ""b4"": 2, ""f1"": 10, ""f2"": 10, ""f3"": 10, ""k1"": 10, ""k2"": 10, ""k3"": 10, ""k4"": 10, ""k5"": 10, ""k6"": 10}",1,1,1,3,0,0,0,0,0,ok,0.1183765830875189,1,-0.774521,0.84544,1.146583,0.058515,vrus,person,1,1,0.0,0.0,0.0,0.0,,,0,0,0.0,0.0,0.0,0.0,,,0,0,0.0,0.0,0.0,0.0,,,0,0,0.0,0.0,0.0,0.0,,,0,0,0.118377,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1,0.058515,1.146583,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
49,0006_20230322_113007,imptc_set_01.tar.gz,1679484656920035,4,person,vrus,person,1.768858,8,4.984035,0.996807,ok,1679484657240035,12,"{""b1"": 11, ""b3"": 2, ""b4"": 2, ""f1"": 10, ""f2"": 4, ""f3"": 10, ""k1"": 10, ""k2"": 10, ""k3"": 30, ""k4"": 10, ""k5"": 10, ""k6"": 30}",1,2,1,2,1,0,0,0,0,ok,1.4359728809338768,3,-0.659281,1.641404,1.768858,0.258377,vrus,person,1,1,-1.036962,1.832792,2.105806,0.05938,vrus,person,1,1,1.836077,1.372174,2.292169,2.76968,vrus,person,1,1,0.0,0.0,0.0,0.0,,,0,0,0.0,0.0,0.0,0.0,,,0,0,1.435973,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1,0.258377,1.768858,1,2.76968,2.292169,0,0.0,0.0,1,0.05938,2.105806,0,0.0,0.0
50,0006_20230322_113007,imptc_set_01.tar.gz,1679484665360035,5,person,vrus,person,1.082321,14,7.472401,1.49448,ok,1679484665240035,12,"{""b1"": 11, ""b3"": 2, ""b4"": 11, ""f1"": 10, ""f2"": 4, ""f3"": 10, ""k1"": 10, ""k2"": 10, ""k3"": 4, ""k4"": 10, ""k5"": 10, ""k6"": 4}",1,2,1,2,1,0,0,0,0,ok,5.718863389582802,4,-1.07493,-0.126268,1.082321,8.846249,vrus,person,1,1,-1.308986,-0.301009,1.343149,5.277511,vrus,person,1,1,-1.309923,-0.859769,1.566876,8.978524,vrus,person,1,1,-1.837058,0.088943,1.83921,5.724803,vrus,person,1,1,0.0,0.0,0.0,0.0,,,0,0,5.718863,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1,5.724803,1.83921,3,7.700761,1.082321,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
51,0006_20230322_113007,imptc_set_01.tar.gz,1679484620200035,6,person,vehicles,car,6.305907,12,7.58376,1.516752,ok,1679484620240035,12,"{""b1"": 2, ""b3"": 11, ""b4"": 2, ""f1"": 4, ""f2"": 10, ""f3"": 4, ""k1"": 4, ""k2"": 10, ""k3"": 10, ""k4"": 4, ""k5"": 10, ""k6"": 10}",2,1,2,1,2,0,0,0,0,ok,5.2413226086546025,0,0.0,0.0,0.0,0.0,,,0,0,0.0,0.0,0.0,0.0,,,0,0,0.0,0.0,0.0,0.0,,,0,0,0.0,0.0,0.0,0.0,,,0,0,0.0,0.0,0.0,0.0,,,0,0,5.241323,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
52,0006_20230322_113007,imptc_set_01.tar.gz,1679484670560035,7,person,vrus,person,4.765566,15,7.367272,1.473454,ok,1679484670280035,12,"{""b1"": 11, ""b3"": 2, ""b4"": 11, ""f1"": 10, ""f2"": 4, ""f3"": 10, ""k1"": 10, ""k2"": 10, ""k3"": 4, ""k4"": 10, ""k5"": 10, ""k6"": 4}",1,2,1,2,1,0,0,0,0,ok,5.694635472635243,2,2.574027,4.010612,4.765566,6.664732,vrus,person,1,1,2.154362,4.411199,4.90917,6.580036,vrus,person,1,1,0.0,0.0,0.0,0.0,,,0,0,0.0,0.0,0.0,0.0,,,0,0,0.0,0.0,0.0,0.0,,,0,0,5.694635,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,2,6.622384,4.765566
53,0006_20230322_113007,imptc_set_01.tar.gz,1679484614680035,9,person,vrus,person,0.539958,11,0.431541,0.086308,ok,1679484614240035,12,"{""b1"": 2, ""b3"": 11, ""b4"": 2, ""f1"": 4, ""f2"": 10, ""f3"": 4, ""k1"": 4, ""k2"": 10, ""k3"": 10, ""k4"": 4, ""k5"": 10, ""k6"": 10}",2,1,2,1,2,0,0,0,0,ok,0.5988221130865736,2,0.37256,-0.390837,0.539958,0.978747,vrus,person,1,1,-0.273556,-3.974759,3.984161,31.079773,vehicles,truck,2,3,0.0,0.0,0.0,0.0,,,0,0,0.0,0.0,0.0,0.0,,,0,0,0.0,0.0,0.0,0.0,,,0,0,0.598822,0,0.0,0.0,1,31.079773,3.984161,0,0.0,0.0,0,0.0,0.0,1,0.978747,0.539958,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
54,0006_20230322_113007,imptc_set_01.tar.gz,1679484641720035,10,person,vehicles,car,18.557969,9,7.550964,1.510193,ok,1679484641240035,12,"{""b1"": 2, ""b3"": 11, ""b4"": 2, ""f1"": 4, ""f2"": 10, ""f3"": 4, ""k1"": 4, ""k2"": 10, ""k3"": 10, ""k4"": 4, ""k5"": 10, ""k6"": 10}",2,1,2,1,2,0,0,0,0,ok,4.746923477072322,0,0.0,0.0,0.0,0.0,,,0,0,0.0,0.0,0.0,0.0,,,0,0,0.0,0.0,0.0,0.0,,,0,0,0.0,0.0,0.0,0.0,,,0,0,0.0,0.0,0.0,0.0,,,0,0,4.746923,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
55,0006_20230322_113007,imptc_set_01.tar.gz,1679484669720035,11,person,vrus,person,0.62484,15,7.750787,1.550157,ok,1679484669240035,12,"{""b1"": 11, ""b3"": 2, ""b4"": 11, ""f1"": 10, ""f2"": 4, ""f3"": 10, ""k1"": 10, ""k2"": 10, ""k3"": 4, ""k4"": 10, ""k5"": 10, ""k6"": 4}",1,2,1,2,1,0,0,0,0,ok,8.347824700985267,2,-0.035854,-0.623811,0.62484,8.233392,vrus,person,1,1,0.771905,-1.06539,1.315634,6.921712,vrus,person,1,1,0.0,0.0,0.0,0.0,,,0,0,0.0,0.0,0.0,0.0,,,0,0,0.0,0.0,0.0,0.0,,,0,0,8.347825,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,2,7.577552,0.62484,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
57,0007_20230322_114343,imptc_set_01.tar.gz,1679485465520035,0,person,vrus,person,2.030014,7,0.287962,0.057592,ok,1679485465240035,12,"{""b1"": 2, ""b3"": 11, ""b4"": 11, ""f1"": 4, ""f2"": 10, ""f3"": 10, ""k1"": 10, ""k2"": 10, ""k3"": 10, ""k4"": 4, ""k5"": 4, ""k6"": 10}",2,1,1,2,1,0,0,0,0,ok,0.0492825636781234,2,1.273687,-1.580721,2.030014,0.00848,vrus,person,1,1,1.724926,-2.75126,3.247275,1.561583,vrus,person,1,1,0.0,0.0,0.0,0.0,,,0,0,0.0,0.0,0.0,0.0,,,0,0,0.0,0.0,0.0,0.0,,,0,0,0.049283,0,0.0,0.0,0,0.0,0.0,1,1.561583,3.247275,0,0.0,0.0,1,0.00848,2.030014,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
58,0007_20230322_114343,imptc_set_01.tar.gz,1679485471280035,1,person,vrus,person,1.293105,7,0.406424,0.081285,ok,1679485471240035,12,"{""b1"": 2, ""b3"": 11, ""b4"": 11, ""f1"": 10, ""f2"": 10, ""f3"": 10, ""k1"": 10, ""k2"": 10, ""k3"": 10, ""k4"": 20, ""k5"": 20, ""k6"": 10}",1,1,1,3,0,0,0,0,0,ok,0.1172306608207941,2,0.665551,-1.108676,1.293105,0.278185,vrus,person,1,1,-1.063817,1.691236,1.997996,0.115921,vrus,person,1,1,0.0,0.0,0.0,0.0,,,0,0,0.0,0.0,0.0,0.0,,,0,0,0.0,0.0,0.0,0.0,,,0,0,0.117231,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1,0.278185,1.293105,0,0.0,0.0,0,0.0,0.0,1,0.115921,1.997996,0,0.0,0.0
59,0007_20230322_114343,imptc_set_01.tar.gz,1679485475480035,3,person,vrus,person,1.682359,11,5.518256,1.103651,ok,1679485475240035,12,"{""b1"": 2, ""b3"": 2, ""b4"": 11, ""f1"": 10, ""f2"": 4, ""f3"": 10, ""k1"": 10, ""k2"": 10, ""k3"": 30, ""k4"": 10, ""k5"": 10, ""k6"": 30}",1,2,1,2,1,0,0,0,0,ok,0.0506830487170719,2,-1.10248,1.270776,1.682359,0.050824,vrus,person,1,1,-2.272862,2.563421,3.425935,0.028891,vrus,person,1,1,0.0,0.0,0.0,0.0,,,0,0,0.0,0.0,0.0,0.0,,,0,0,0.0,0.0,0.0,0.0,,,0,0,0.050683,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1,0.050824,1.682359,0,0.0,0.0,1,0.028891,3.425935,0,0.0,0.0,0,0.0,0.0
60,0007_20230322_114343,imptc_set_01.tar.gz,1679485436480035,4,person,vehicles,car,18.326661,9,6.855468,1.371094,ok,1679485436280035,12,"{""b1"": 2, ""b3"": 11, ""b4"": 2, ""f1"": 4, ""f2"": 10, ""f3"": 4, ""k1"": 4, ""k2"": 10, ""k3"": 10, ""k4"": 4, ""k5"": 10, ""k6"": 10}",2,1,2,1,2,0,0,0,0,ok,4.670464886901406,0,0.0,0.0,0.0,0.0,,,0,0,0.0,0.0,0.0,0.0,,,0,0,0.0,0.0,0.0,0.0,,,0,0,0.0,0.0,0.0,0.0,,,0,0,0.0,0.0,0.0,0.0,,,0,0,4.670465,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
61,0007_20230322_114343,imptc_set_01.tar.gz,1679485485680035,5,person,vrus,person,0.558298,12,7.841265,1.568253,ok,1679485485240035,12,"{""b1"": 11, ""b3"": 2, ""b4"": 11, ""f1"": 10, ""f2"": 4, ""f3"": 10, ""k1"": 10, ""k2"": 10, ""k3"": 4, ""k4"": 10, ""k5"": 10, ""k6"": 4}",1,2,1,2,1,0,0,0,0,ok,2.986355625993838,3,0.029355,0.557525,0.558298,1.986295,vrus,person,1,1,-2.095375,-3.049822,3.700271,6.88397,vrus,person,1,1,3.031602,-3.512269,4.639681,0.772797,vehicles,car,2,2,0.0,0.0,0.0,0.0,,,0,0,0.0,0.0,0.0,0.0,,,0,0,2.986356,1,6.88397,3.700271,0,0.0,0.0,1,0.772797,4.639681,0,0.0,0.0,1,1.986295,0.558298,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
62,0007_20230322_114343,imptc_set_01.tar.gz,1679485485680035,6,person,vrus,person,0.558298,12,5.803738,1.160748,ok,1679485485240035,12,"{""b1"": 11, ""b3"": 2, ""b4"": 11, ""f1"": 10, ""f2"": 4, ""f3"": 10, ""k1"": 10, ""k2"": 10, ""k3"": 4, ""k4"": 10, ""k5"": 10, ""k6"": 4}",1,2,1,2,1,0,0,0,0,ok,1.9862947196582728,2,-0.029355,-0.557525,0.558298,2.986356,vrus,person,1,1,-2.12473,-3.607347,4.186578,6.88397,vrus,person,1,1,0.0,0.0,0.0,0.0,,,0,0,0.0,0.0,0.0,0.0,,,0,0,0.0,0.0,0.0,0.0,,,0,0,1.986295,1,6.88397,4.186578,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1,2.986356,0.558298,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
