sample_id,split,track_id,n_obs_frames,n_future_frames,nonzero_vru_cells,nonzero_vehicle_cells,dominant_ground_type,f1_last,f2_last,f3_last,future_start_x,future_start_y,future_end_x,future_end_y
939,unknown,0000_20230322_081506/003,38,48,4,0,sidewalk,green,red,green,-5.1379,-5.9215,-10.7842,-12.3254
940,unknown,0000_20230322_081506/003,38,48,3,0,sidewalk,green,red,green,-5.2756,-6.0621,-10.9029,-12.4532
941,unknown,0000_20230322_081506/003,38,48,2,0,sidewalk,green,red,green,-5.4145,-6.2024,-11.0208,-12.5811
942,unknown,0000_20230322_081506/003,38,48,1,0,sidewalk,green,red,green,-5.5525,-6.3411,-11.138,-12.7095
943,unknown,0000_20230322_081506/003,38,48,0,0,sidewalk,green,red,green,-5.6911,-6.4781,-11.255,-12.8389
944,unknown,0000_20230322_081506/003,38,48,0,0,sidewalk,green,red,green,-5.8299,-6.6139,-11.3718,-12.9695
945,unknown,0000_20230322_081506/003,38,48,0,0,sidewalk,green,red,green,-5.9686,-6.7488,-11.4884,-13.1012
946,unknown,0000_20230322_081506/003,38,48,0,0,sidewalk,green,red,green,-6.1067,-6.8823,-11.6047,-13.234
947,unknown,0000_20230322_081506/003,38,48,0,0,sidewalk,green,red,green,-6.2453,-7.0142,-11.7204,-13.3679
948,unknown,0000_20230322_081506/003,38,48,0,0,sidewalk,green,red,green,-6.3868,-7.1451,-11.8357,-13.5027
949,unknown,0000_20230322_081506/003,38,48,0,0,sidewalk,green,red,green,-6.5323,-7.276,-11.9512,-13.6381
950,unknown,0000_20230322_081506/003,38,48,0,0,sidewalk,green,red,green,-6.6819,-7.4082,-12.0672,-13.7745
951,unknown,0000_20230322_081506/003,38,48,0,0,sidewalk,green,red,green,-6.8353,-7.5423,-12.1833,-13.9121
952,unknown,0000_20230322_081506/003,38,48,0,0,sidewalk,green,red,green,-6.9947,-7.6775,-12.2998,-14.051
953,unknown,0000_20230322_081506/003,38,48,0,0,sidewalk,green,red,green,-7.1589,-7.8147,-12.4173,-14.1908
954,unknown,0000_20230322_081506/003,38,48,0,0,sidewalk,green,red,green,-7.3248,-7.9546,-12.5361,-14.331
955,unknown,0000_20230322_081506/003,38,48,0,0,sidewalk,green,red,green,-7.4902,-8.0968,-12.6563,-14.4695
956,unknown,0000_20230322_081506/003,38,48,0,0,sidewalk,green,red,green,-7.6533,-8.2414,-12.7772,-14.6054
957,unknown,0000_20230322_081506/003,38,48,0,0,sidewalk,green,red,green,-7.8118,-8.3886,-12.8983,-14.7408
958,unknown,0000_20230322_081506/003,38,48,0,0,sidewalk,green,red,green,-7.963,-8.538,-13.0193,-14.876
959,unknown,0000_20230322_081506/003,38,48,0,0,sidewalk,green,red,green,-8.104,-8.6892,-13.1401,-15.0109
960,unknown,0000_20230322_081506/003,38,48,0,0,sidewalk,green,red,green,-8.233,-8.8416,-13.2606,-15.1455
961,unknown,0000_20230322_081506/003,38,48,0,0,sidewalk,green,red,green,-8.3492,-8.9942,-13.3806,-15.28
962,unknown,0000_20230322_081506/003,38,48,0,0,sidewalk,green,red,green,-8.4523,-9.1451,-13.4999,-15.4144
963,unknown,0000_20230322_081506/003,38,48,0,0,sidewalk,green,red,green,-8.5446,-9.2933,-13.6185,-15.5486
964,unknown,0000_20230322_081506/003,38,48,0,0,sidewalk,green,red,green,-8.6278,-9.4391,-13.7361,-15.6828
965,unknown,0000_20230322_081506/003,38,48,0,0,sidewalk,green,red,green,-8.7033,-9.5823,-13.8527,-15.8171
966,unknown,0000_20230322_081506/003,38,48,0,0,sidewalk,green,red,green,-8.7723,-9.7228,-13.968,-15.9514
967,unknown,0000_20230322_081506/003,38,48,0,0,sidewalk,green,red,green,-8.8365,-9.8607,-14.0819,-16.0858
968,unknown,0001_20230322_083454/000,38,48,38,0,sidewalk,green,red,green,-1.8109,0.9962,-1.7804,1.0376
969,unknown,0001_20230322_083454/000,38,48,38,0,sidewalk,green,red,green,-1.8067,0.9951,-1.7889,1.0359
970,unknown,0001_20230322_083454/000,38,48,38,0,sidewalk,green,red,green,-1.8024,0.9948,-1.7938,1.0359
971,unknown,0001_20230322_083454/000,38,48,38,0,sidewalk,green,red,green,-1.7982,0.9955,-1.7949,1.0374
972,unknown,0001_20230322_083454/000,38,48,38,0,sidewalk,green,red,green,-1.7941,0.9971,-1.7924,1.0401
973,unknown,0001_20230322_083454/000,38,48,38,0,sidewalk,green,red,green,-1.7901,0.9995,-1.7876,1.0425
974,unknown,0001_20230322_083454/000,38,48,38,0,sidewalk,green,red,green,-1.7864,1.0025,-1.7825,1.043
975,unknown,0001_20230322_083454/000,38,48,38,0,sidewalk,green,red,green,-1.7828,1.0057,-1.7785,1.0409
976,unknown,0001_20230322_083454/000,38,48,38,0,sidewalk,green,red,green,-1.7795,1.009,-1.7764,1.0367
977,unknown,0001_20230322_083454/000,38,48,38,0,sidewalk,green,red,green,-1.7765,1.012,-1.7762,1.0317
978,unknown,0001_20230322_083454/000,38,48,38,0,sidewalk,green,red,green,-1.7741,1.0146,-1.7778,1.0268
979,unknown,0001_20230322_083454/000,38,48,38,0,sidewalk,green,red,green,-1.7722,1.0166,-1.7808,1.0221
980,unknown,0001_20230322_083454/000,38,48,38,0,sidewalk,green,red,green,-1.7707,1.0177,-1.7848,1.0175
981,unknown,0001_20230322_083454/000,38,48,38,0,sidewalk,green,red,green,-1.7698,1.0179,-1.7894,1.0135
982,unknown,0001_20230322_083454/000,38,48,38,0,sidewalk,green,red,green,-1.7696,1.0168,-1.7941,1.0105
983,unknown,0001_20230322_083454/000,38,48,38,0,sidewalk,green,red,green,-1.7701,1.0146,-1.7982,1.0091
984,unknown,0001_20230322_083454/000,38,48,38,0,sidewalk,green,red,green,-1.7712,1.0117,-1.8017,1.0089
985,unknown,0001_20230322_083454/000,38,48,38,0,sidewalk,green,red,green,-1.7727,1.0083,-1.8048,1.0091
986,unknown,0001_20230322_083454/000,38,48,38,0,sidewalk,green,red,green,-1.7745,1.0049,-1.8072,1.0095
987,unknown,0001_20230322_083454/000,38,48,38,0,sidewalk,green,red,green,-1.7767,1.0019,-1.8089,1.0101
988,unknown,0001_20230322_083454/000,38,48,38,0,sidewalk,green,red,green,-1.7779,0.9988,-1.8099,1.0107
989,unknown,0001_20230322_083454/000,38,48,38,0,sidewalk,green,red,green,-1.7773,0.9962,-1.8101,1.011
990,unknown,0001_20230322_083454/000,38,48,38,0,sidewalk,green,red,green,-1.7749,0.9945,-1.8095,1.011
991,unknown,0001_20230322_083454/000,38,48,38,0,sidewalk,green,red,green,-1.7705,0.9948,-1.808,1.0105
992,unknown,0001_20230322_083454/000,38,48,38,0,sidewalk,green,red,green,-1.7639,0.9972,-1.8059,1.0096
993,unknown,0001_20230322_083454/000,38,48,38,0,sidewalk,green,red,green,-1.755,1.002,-1.8035,1.008
994,unknown,0001_20230322_083454/000,38,48,38,0,sidewalk,green,red,green,-1.7439,1.0095,-1.8012,1.0059
995,unknown,0001_20230322_083454/000,38,48,38,0,sidewalk,green,red,green,-1.7296,1.0204,-1.7989,1.0033
996,unknown,0001_20230322_083454/000,38,48,38,0,sidewalk,green,red,green,-1.712,1.0346,-1.7966,1.0004
997,unknown,0001_20230322_083454/000,38,48,38,0,sidewalk,green,red,green,-1.6919,1.0504,-1.7946,0.9974
998,unknown,0001_20230322_083454/000,38,48,38,0,sidewalk,green,red,green,-1.6713,1.0656,-1.7929,0.9945
999,unknown,0001_20230322_083454/000,38,48,38,0,sidewalk,green,red,green,-1.6518,1.0783,-1.7917,0.9918
