sample_id,target_id,other_id,other_class_name,distance,dx,dy,other_velocity,relative_velocity
1939,1,1017,car,3.323449,3.295938,0.426737,8.238368096952705,7.733538
1939,1,3,person,3.643712,-3.626839,0.350255,2.890679704621786,2.385849
1940,2,6,person,1.620894,-0.383645,-1.574838,4.767270039338463,4.741365
1941,3,1085,car,3.564745,3.188397,-1.594218,0.2360101797890996,-4.863637
1941,3,5,person,3.955374,2.877278,2.714085,4.343144554623867,-0.756502
1942,4,1,person,1.925639,-0.873382,1.716185,3.492404258730033,3.416249
1946,9,1037,car,4.864909,4.635137,1.477446,11.40833083602137,6.257861
1953,0,1,person,0.84117,-0.813936,-0.212308,5.210461624603035,-0.293859
1953,0,6,person,3.041635,1.927268,2.353121,5.490023514893917,-0.014297
1953,0,4,person,3.136352,1.589008,2.704026,4.802486635871539,-0.701834
1953,0,5,person,3.511271,3.181897,1.484774,5.069802991071311,-0.434518
1953,0,3,person,4.228124,1.991808,3.729575,5.377673357665206,-0.126647
1953,0,1013,car,4.378565,3.025986,3.164687,4.630015998055294,-0.874305
1953,0,8,person,4.903229,3.657213,3.265953,5.420948401684675,-0.083372
1954,1,0,person,0.7681,0.750649,0.162798,5.570439661000683,0.632226
1954,1,6,person,3.752545,2.713873,2.591618,4.316776588330875,-0.621437
1954,1,4,person,3.79917,2.526525,2.837316,5.330103679706087,0.39189
1954,1,5,person,4.300502,3.914402,1.780947,5.007123991931177,0.06891
1954,1,1013,car,4.816071,3.531778,3.274306,6.35999952692544,1.421786
1954,1,3,person,4.82424,2.628812,4.045076,5.37738199222549,0.439168
1955,2,8,person,1.070951,-1.065011,0.112648,5.634666340335457,-0.065566
1955,2,1013,car,1.71867,-1.718557,-0.019691,4.178710745853151,-1.521522
1955,2,5,person,2.327947,-1.646655,-1.645559,5.2338153043778375,-0.466417
1955,2,3,person,2.77531,-2.725902,0.521346,5.435474453617563,-0.264758
1955,2,6,person,2.937933,-2.839685,-0.753421,5.409962575024893,-0.29027
1955,2,4,person,3.380305,-3.355751,-0.406689,4.796458272821437,-0.903774
1955,2,1010,car,4.405275,3.355393,-2.854432,0.1464229019565698,-5.55381
1956,5,6,person,1.362053,0.072818,1.360105,3.0574550062977512,-2.237997
1956,5,1013,car,1.393556,-0.509966,1.296894,3.705750354346476,-1.589701
1956,5,4,person,1.468811,-1.301304,0.681185,5.364506940952654,0.069055
1956,5,8,person,1.909876,0.107472,1.90685,5.443328948000947,0.147877
1956,5,2,person,2.039427,0.919961,1.820147,5.403957955680265,0.108506
1956,5,3,person,2.633384,-1.382495,2.241299,5.347052077964905,0.0516
1956,5,0,person,3.447997,-2.961849,-1.765257,4.726987605972983,-0.568464
1956,5,1,person,4.078103,-3.564783,-1.980718,4.983023873473485,-0.312428
1957,6,1013,car,0.197484,-0.101898,0.169165,4.564022473770616,2.672749
1957,6,4,person,0.910551,-0.81802,-0.399934,5.7069717415880765,3.815698
1957,6,8,person,1.00195,0.625952,0.78236,5.521911834054702,3.630638
1957,6,5,person,1.191637,0.439352,-1.107686,5.189823958012989,3.298551
1957,6,3,person,1.473735,-0.93574,1.138545,5.301764227096816,3.410491
1957,6,2,person,1.58213,1.4289,0.679249,5.496622197205821,3.605349
1957,6,0,person,3.903115,-2.635232,-2.879211,4.762955621157641,2.871682
1957,6,1,person,4.450305,-3.271838,-3.016669,5.0700292325382605,3.178756
1958,8,1013,car,0.695277,-0.667528,-0.194464,4.145451906819632,-1.543542
1958,8,2,person,1.123585,1.106664,-0.194265,5.495764863143797,-0.193229
1958,8,3,person,1.683459,-1.646759,0.349595,5.484627578723103,-0.204366
1958,8,5,person,1.860194,-0.644689,-1.744906,5.27310794408045,-0.415886
1958,8,6,person,2.011389,-1.807615,-0.882164,5.214718828847517,-0.474275
1958,8,4,person,2.42066,-2.354686,-0.56129,4.996646527167735,-0.692347
1958,8,0,person,4.945388,-3.841821,-3.114045,4.913267017159151,-0.775727
1959,0,4,person,0.521614,-0.479007,0.206478,0.0329760077468341,0.010358
1959,0,1,person,2.28101,1.516705,-1.703706,0.0693559131800728,0.046738
1960,1,6,person,1.103606,0.04914,-1.102511,5.797518174995647,5.734446
1960,1,0,person,2.40351,-1.286514,2.030208,0.1152306740736764,0.052159
1960,1,4,person,2.853929,-1.707011,2.287144,0.1630686495341516,0.099997
1961,2,5,person,0.742262,-0.264929,-0.693372,0.0114947756311348,-0.091171
1963,4,0,person,0.481626,0.42538,-0.225867,0.0303577118012284,0.012377
1963,4,1,person,2.816209,1.689874,-2.252856,0.1356352942085577,0.117655
1964,6,1,person,1.5601,1.508974,-0.396121,0.1979233378981932,-4.513779
1964,6,0,person,1.605758,0.209763,1.591999,0.0493681494051232,-4.662334
1964,6,4,person,1.885108,-0.222462,1.871935,0.0183765014060581,-4.693326
1965,7,2,person,1.349705,-1.128675,0.740132,5.9210236700540095,1.560885
1967,9,0,person,0.598966,0.576656,-0.161953,0.3249722729317266,0.287454
1970,12,0,person,1.593883,0.204513,-1.580708,0.1147230168114177,-0.074524
1975,0,4,person,2.216873,-1.459998,1.668212,5.905445131469564,1.461677
1976,1,7,person,1.076716,-0.211436,1.055752,4.104472313682504,-0.189545
1976,1,5,person,1.136181,-0.300932,-1.095604,4.078395309839756,-0.215622
1977,2,6,person,3.052841,-3.050741,-0.113214,2.324275529001726,-3.441567
1977,2,5,person,3.55645,-3.347637,-1.200693,4.2578179434776375,-1.508025
1977,2,1,person,4.016886,-3.892696,-0.991106,3.762202629965097,-2.00364
1979,4,0,person,2.129598,1.631299,-1.36896,4.316293522784487,-0.283999
1980,5,1,person,0.725045,-0.230996,0.687264,1.895845927030296,-2.586684
1980,5,6,person,0.913202,-0.154485,0.90004,6.843607684555251,2.361078
1981,6,1,person,0.113522,0.06813,-0.090805,0.0190785878197572,-0.050097
1981,6,5,person,1.447343,0.82487,-1.189281,0.0140980503315243,-0.055078
1982,7,1,person,1.360788,-0.846091,-1.065774,4.859149371487389,0.047986
1982,7,5,person,1.661814,-0.534067,-1.573657,4.093164346999306,-0.717999
1984,0,1018,car,3.930481,1.355389,3.689391,14.202502645095857,13.55619
1985,2,0,person,1.89209,0.365086,1.856533,0.0807717235296924,-4.870188
1986,3,1,person,0.447303,0.305033,0.327161,4.5689193946815605,0.039587
1989,6,3,person,1.586975,-1.526098,-0.435335,4.4358820756295705,1.401344
1989,6,1,person,1.985778,1.473425,1.33129,4.48228832973154,1.44775
2004,5,0,person,0.816653,-0.476474,0.663246,0.9616194554416336,0.065137
2009,0,2,person,1.806356,1.599054,0.840207,1.2801326679316063,-1.014039
2010,1,4,person,0.80378,-0.390786,0.702387,0.2103530330621435,0.049753
2011,2,0,person,2.156576,-1.626193,-1.416445,5.62904797067973,-0.195279
2011,2,3,person,3.034449,-2.8767,-0.96565,5.586341113515004,-0.237986
2012,3,0,person,1.324131,0.802278,-1.05341,5.683433129623368,0.025935
2012,3,2,person,2.443329,2.417624,0.353486,5.9159804142869055,0.258483
2013,4,1,person,0.842008,0.450575,-0.711308,0.1239674199101245,0.009781
2016,7,1032,car,4.863148,-2.811902,-3.967797,0.0132661161510172,-0.028862
2020,11,1,person,0.798791,0.633966,0.485957,5.901712538730577,0.487898
2026,5,2,person,0.543646,-0.092324,-0.535749,3.955530025356045,0.656965
2029,0,1043,car,4.793527,-0.234669,4.78778,33.16094310143512,33.084228
2031,2,1058,car,3.032888,-2.185441,2.102917,0.1884072949526556,-6.634219
2031,2,1060,car,3.145004,2.657013,-1.682657,0.0618429164064061,-6.760783
2032,3,0,person,1.428855,-1.406919,-0.249413,6.536510721695459,0.044992
2033,4,3,person,3.424426,2.463975,2.378134,6.172242317793733,1.61506
2037,8,11,person,0.440694,-0.015934,-0.440405,7.83202030325843,0.05671
2037,8,10,person,1.815916,-0.129651,-1.811282,5.48476580251497,-2.290545
2039,10,11,person,0.122654,0.009667,0.122272,3.891038651375394,0.159893
2039,10,8,person,1.664088,1.143329,1.209126,4.357900700102745,0.626755
2040,11,8,person,0.482697,0.343823,0.338795,3.7348135582324566,-0.478163
2040,11,10,person,0.672996,-0.33404,-0.584245,4.368539160068377,0.155562
2044,0,9,person,0.745642,-0.106055,-0.738061,5.088715020387416,-0.470503
2044,0,4,person,2.20065,-0.258917,-2.185366,6.361933174137837,0.802715
2044,0,1,person,2.319772,2.301169,0.293198,5.894054099898825,0.334836
2047,3,1,person,2.022599,-1.649397,1.170639,4.852934259852559,-0.813555
2047,3,12,bicycle,3.805321,-3.726517,0.770417,15.063410253586795,9.396921
2049,6,11,person,0.452507,-0.243022,0.38171,4.132555344148519,-0.132198
2052,9,0,person,0.780097,-0.307955,-0.716739,0.2512358189836906,-0.460248
2052,9,1,person,1.933144,1.814705,0.666251,0.1279433894487506,-0.58354
2054,11,6,person,0.441534,0.438113,0.054858,4.864619605115546,1.531384
2060,3,5,person,2.417904,2.112429,-1.176395,5.120346082166398,-0.353496
2061,4,0,person,1.223895,-0.859548,0.871262,4.135680580064877,-1.284745
2062,5,3,person,2.428738,-2.346001,0.628527,0.2310057252864725,-1.92694
2066,1,3,person,3.265271,2.578697,-2.003076,0.1764679504678726,0.060952
2066,1,2,person,4.89966,4.297936,-2.352533,0.0065517861431478,-0.108964
2067,2,3,person,2.032186,-2.018396,0.236345,0.1078067741570873,0.089181
2067,2,1,person,4.949333,-4.307458,2.437561,0.0448000450456272,0.026174
2068,3,2,person,2.172648,2.115039,-0.497,0.0086876973903241,-0.08313
2068,3,1,person,2.890193,-2.166817,1.912621,0.066358737705854,-0.025459
2076,2,3,person,0.089007,0.085743,0.023883,3.889402125588626,-0.099631
2076,2,6,person,3.522645,3.486557,-0.502935,4.795307972079823,0.806275
2077,3,2,person,0.336607,0.321364,-0.100147,4.218011600187864,3.246271
2077,3,6,person,0.595474,0.576522,0.149039,1.6080594173712306,0.636319
2079,5,0,person,2.91142,-2.519329,-1.459229,6.21724775995028,0.753337
2083,10,11,person,0.612941,0.414597,-0.451448,4.760428396920882,0.402447
2086,2,5,person,0.534188,-0.017763,-0.533892,5.540558189492629,0.472668
2086,2,11,bicycle,3.630044,3.551025,-0.753285,19.053807693764416,13.985918
2086,2,0,person,4.3354,-0.517544,4.304398,7.172688137735062,2.104798
2088,4,1029,car,4.972111,-0.447893,-4.951896,18.68595111383208,18.571285
2089,5,2,person,0.35105,-0.068724,0.344257,3.7306999667122622,0.56432
2089,5,0,person,3.55625,-1.372342,3.280792,6.149703955252846,2.983324
2090,6,7,bicycle,3.080557,1.660758,-2.594555,0.3582378109661112,0.337271
2093,9,0,person,1.846985,1.790508,0.453252,0.6468228379526205,-4.794021
2093,9,2,person,3.851534,1.770694,-3.420374,3.5785120995435915,-1.862332
2093,9,5,person,4.009416,1.081771,-3.860724,3.771346166498332,-1.669498
2095,12,13,person,0.421207,0.350766,0.233193,5.327197218586614,-0.12815
2096,13,12,person,0.417466,-0.348907,-0.22922,5.431925137065673,0.10745
2099,16,2,person,4.595902,2.980562,3.498367,5.5369880167194605,0.807895
2105,2,7,person,4.078297,-2.773074,-2.990412,3.730332319922328,-0.272652
2106,3,1012,car,3.692737,-0.902654,-3.580716,27.223327014967243,21.329092
2107,4,8,person,0.827282,-0.241974,0.791103,4.357669368708886,0.716104
2109,6,1,person,3.329786,-3.162332,1.042656,5.624425638819759,0.78111
2109,6,7,person,4.430061,-3.013089,3.247574,5.620660050007342,0.777344
2110,7,1,person,2.477876,1.406007,-2.040346,5.701536152571199,1.186737
2111,8,4,person,1.040202,0.902881,0.516553,4.9603396713814485,0.007435
2111,8,0,person,1.678498,1.428628,0.881123,0.0613292197442672,-4.891575
2112,9,8,person,0.919698,-0.8165,-0.423288,3.2357618832093182,-2.245383
2112,9,1,person,3.927186,-3.141111,2.357162,6.282280404308333,0.801136
2114,11,2,person,1.01419,1.011953,-0.067329,4.559852507546471,-0.065311
2118,0,4,bicycle,2.922777,2.848981,0.652638,19.01640793452827,12.586621
2123,5,1003,car,4.165774,-0.430981,-4.14342,24.14658671612365,21.13406
2127,1,2,person,2.449489,2.005305,-1.40668,0.1199788823253128,0.018716
2128,2,1,person,2.511529,-1.992708,1.52869,0.1226276634878926,0.027661
2128,2,1022,car,4.050603,2.327994,3.31479,24.654623266532685,24.559657
2130,4,2,person,1.326108,1.269235,0.384197,0.185667674044849,-5.490361
2130,4,1,person,2.008702,-0.721555,1.874631,0.3539479381886338,-5.322081
2131,5,1031,car,4.337307,-3.700627,-2.262209,4.142428152704521,-1.108163
2132,6,0,person,3.810194,3.412658,-1.694503,4.9331384971724885,-2.046085
2133,0,1049,car,4.995476,-0.276152,4.987837,7.827872078008967,7.510206
2135,2,8,person,1.153682,1.151364,-0.073085,1.4360759672101815,1.406912
2135,2,6,person,2.098507,0.635141,-2.000082,0.0279354608006693,-0.001229
2135,2,7,person,3.279069,-3.05386,1.19425,0.0702289015672379,0.041065
2136,3,4,person,0.337211,0.165586,-0.293756,7.594190497248779,0.365533
2137,4,3,person,0.389639,-0.237016,0.30926,0.4572917721448516,-0.04508
2139,6,8,person,1.303044,0.248753,1.27908,0.0228095028095577,-0.009846
2139,6,2,person,1.951135,-0.736861,1.806644,0.0206868683258072,-0.011969
2139,6,7,person,4.867704,-3.69987,3.163148,0.1185647729567038,0.085909
2140,7,2,person,3.244662,2.963571,-1.321015,0.0178913684269096,-0.419705
2140,7,1031,car,4.30567,0.11905,-4.304024,30.27682300133989,29.839227
2140,7,8,person,4.359003,3.943261,-1.857849,0.0202039116865773,-0.417392
2140,7,6,person,4.852614,3.706942,-3.131523,0.0281339768088258,-0.409462
2141,8,2,person,1.112538,-0.977897,0.530527,0.0148973653237956,-0.01551
2141,8,6,person,1.29533,-0.233591,-1.274094,0.0426347376479161,0.012228
2141,8,7,person,4.345422,-3.935806,1.841772,0.1758696801257992,0.145463
2142,9,2,person,1.594356,1.544592,-0.395229,0.5656557955941866,0.532449
2145,0,4,person,3.875742,-0.665356,3.818204,6.049897372714194,5.865825
2145,0,1031,car,4.298387,0.344679,4.284545,5.022147174457971,4.838074
2146,1,2,person,1.858444,-1.852928,0.143081,5.696771688196037,-0.190887
2146,1,6,person,2.749169,0.02797,2.749027,5.427088321389701,-0.46057
2146,1,5,person,3.140928,0.477123,3.104478,5.46104807817346,-0.42661
2146,1,1031,car,3.501093,-2.0117,-2.865435,5.23783619362868,-0.649822
2146,1,8,person,3.572555,2.059888,2.918905,5.695521502225869,-0.192137
2146,1,4,person,4.415374,-2.940039,-3.294191,5.796901637478404,-0.090757
2147,2,6,person,2.974829,2.762319,1.104174,5.483803838419695,-0.453188
2147,2,1031,car,3.020913,1.424873,-2.663766,4.976601787224427,-0.96039
2147,2,4,person,3.232112,0.499642,-3.193259,6.481294471779755,0.544303
2147,2,5,person,3.759961,3.405909,1.592825,3.0662227271267963,-2.870769
2147,2,1,person,4.189927,4.062117,-1.026979,6.382498128856262,0.445506
2148,3,5,person,3.773962,-2.110575,-3.12862,5.489905478847185,0.756271
2148,3,6,person,4.972132,-3.3241,-3.697628,5.369416045064386,0.635781
2149,4,1031,car,1.014091,0.921634,0.423052,5.248774162164809,-0.53521
2149,4,0,person,3.153878,1.495749,-2.776631,0.2024202426616119,-5.581564
2149,4,2,person,3.602522,1.103224,3.429441,5.682468673310575,-0.101515
2149,4,1,person,4.416213,2.949144,3.287171,5.877112534244851,0.093129
2150,5,6,person,0.59033,-0.475756,-0.349493,5.455487143895352,0.071031
2150,5,8,person,1.544424,1.533215,-0.185729,5.430897671188509,0.046441
2150,5,1,person,3.243449,-0.418302,-3.216362,5.548528949348475,0.164073
2150,5,2,person,3.791227,-2.174661,-3.10552,5.682530896700906,0.298075
2150,5,3,person,4.225863,3.127071,2.842419,5.626957377922801,0.242501
2152,8,5,person,1.826908,-1.810657,0.243137,5.6614815273620325,-0.335239
2152,8,6,person,2.349663,-2.334332,-0.267976,5.351330689881274,-0.64539
2152,8,3,person,3.089234,1.627139,2.625982,5.285325389528297,-0.711395
2152,8,1,person,3.329486,-1.907223,-2.729098,6.259302798288538,0.262582
2155,0,10,person,1.280726,-1.15569,0.551942,0.0556732278888872,0.023065
2155,0,1,person,1.911193,-0.154375,1.904948,0.0430190529500825,0.010411
2155,0,2,person,2.593703,1.693188,1.964792,0.0303548260533216,-0.002254
2155,0,7,person,3.543384,-1.365912,3.269534,0.0490533958858186,0.016445
2155,0,6,person,3.544025,-1.365754,3.270294,0.0422215159525828,0.009613
2156,1,10,person,1.634943,-0.969672,-1.316349,0.0652070181283867,-0.055182
2156,1,7,person,1.849615,-1.210022,1.3989,0.0469659035031298,-0.073423
2156,1,6,person,1.849628,-1.207683,1.400937,0.0330164590874701,-0.087373
2156,1,2,person,1.897868,1.896933,0.059581,0.1435342468747632,0.023145
2156,1,0,person,1.902973,0.179077,-1.894529,0.1311233278006336,0.010734
2156,1,4,person,4.944515,-3.602479,3.386794,0.3521414192967547,0.231752
2157,3,4,person,0.471296,0.210689,-0.421581,0.1810419534199273,0.052538
2157,3,6,person,3.50034,2.579253,-2.366397,0.1414813341727493,0.012977
2157,3,7,person,3.539033,2.623853,-2.374899,0.0874344584279662,-0.04107
2158,4,3,person,0.411982,-0.18378,0.368719,0.1014235307273124,0.02097
2158,4,6,person,3.124632,2.443039,-1.948046,0.0440329138294299,-0.036421
2158,4,1,person,4.833836,3.726259,-3.079118,0.084633310422706,0.004179
2160,6,1,person,1.6954,1.194037,-1.203603,0.1648210881691782,0.151086
2160,6,10,person,2.577424,-0.010486,-2.577402,0.064452518666615,0.050717
2160,6,4,person,3.097785,-2.419573,1.93441,0.1414318062262003,0.127697
2160,6,2,person,3.357629,3.074659,-1.349126,0.0586665568378138,0.044931
2160,6,3,person,3.519381,-2.641723,2.325368,0.0554124690938212,0.041677
2160,6,0,person,3.590797,1.403217,-3.305269,0.0541778970424372,0.040443
2161,7,1,person,1.845756,1.541555,-1.015098,1.7656581965896665,1.151913
2161,7,10,person,2.598061,0.254276,-2.585588,0.920337177189328,0.306592
2161,7,4,person,2.693916,-1.822581,1.98378,3.839511969959101,3.225767
2161,7,3,person,3.143744,-2.293145,2.150492,2.2320864578079216,1.618341
2161,7,2,person,3.387546,3.057638,-1.45819,0.1051388613959905,-0.508606
2161,7,8,person,3.535866,-2.527704,2.472461,2.0853014839010235,1.471556
2161,7,0,person,3.655149,1.581698,-3.295201,0.7696896878410454,0.155945
2162,8,3,person,1.131049,1.123752,-0.128276,4.932953909555976,-0.079419
2162,8,1046,car,1.839558,1.694484,0.716028,5.636533536347524,0.624161
2162,8,7,person,3.231057,3.052078,1.060447,6.886981698704847,1.874609
2162,8,1,person,4.085823,3.995984,-0.852091,5.75883878459465,0.746466
2162,8,0,person,4.115307,2.177449,-3.492057,5.7507245604582735,0.738352
2164,10,0,person,1.286697,1.154724,-0.567627,0.08910458973899,0.059315
2164,10,1,person,1.649033,0.980829,1.325626,0.1232622542850192,0.093473
2164,10,7,person,2.721918,-0.231807,2.712029,0.0799029153213549,0.050114
2164,10,6,person,2.722231,-0.232161,2.712313,0.0835341898152363,0.053745
2164,10,2,person,3.178883,2.860155,1.387376,0.1464674057682019,0.116678
2167,0,3,person,0.241048,0.235737,-0.050321,5.1674252883998895,-0.277344
2167,0,2,person,1.287702,-0.983097,-0.831684,5.585688428612124,0.140919
2169,2,0,person,1.276724,1.061375,0.709582,5.587365439015939,0.574189
2169,2,3,person,1.457314,1.210748,0.811081,4.8668313138816375,-0.146345
2170,3,0,person,0.173821,-0.172055,0.024717,5.945994768991342,0.512401
2170,3,2,person,1.540702,-1.2538,-0.895404,5.862598760370776,0.429005
2182,2,3,person,0.454324,0.318328,0.324157,5.503088265717067,-0.231729
2183,3,2,person,0.391068,-0.381529,-0.085852,5.551350244801378,0.137488
2184,4,5,person,0.392116,0.300237,-0.252215,4.70839614187511,0.56538
2185,5,4,person,0.135974,0.066183,0.11878,4.655297476513747,0.098426
2190,0,1026,car,0.285401,-0.211311,-0.191837,4.360506056834491,0.591212
2191,1,1026,car,1.175213,0.042201,1.174455,5.049378930699181,-1.664478
2191,1,0,person,2.406742,-0.359766,2.379701,5.503801508491677,-1.210056
2192,0,1,person,0.453184,0.447285,0.072884,0.0557129653477746,-0.01207
2192,0,3,person,0.65977,0.11617,0.649462,0.0356640243121133,-0.032119
2193,1,0,person,0.462865,-0.456359,-0.077336,0.0646027290045406,-0.006295
2193,1,3,person,0.658572,-0.327609,0.571304,0.0849921373891342,0.014094
2195,3,0,person,0.662412,-0.129987,-0.649533,0.1150327490041572,0.029435
2195,3,1,person,0.712949,0.372845,-0.607687,1.1241669905241625,1.03857
2195,3,1046,truck,3.42705,0.907324,3.304759,12.596551735986964,12.510954
2196,4,9,person,0.636759,-0.579117,0.264737,5.577856835264121,-0.495476
2196,4,7,person,1.021371,0.947524,0.381308,6.295587189480337,0.222254
2198,7,4,person,0.552335,-0.544315,0.093784,5.248555904872655,0.192709
2198,7,9,person,1.223714,-1.218343,-0.114531,5.607435702448326,0.551589
2199,8,1043,car,0.858708,0.840685,-0.175009,4.770758174975732,0.278636
2199,8,13,person,1.045963,0.824979,-0.642999,6.884314481213621,2.392193
2200,9,4,person,0.727643,0.708696,0.164967,5.496438430382229,0.368728
2200,9,7,person,1.278127,1.261433,0.205899,5.405662948529778,0.277952
2201,10,1039,car,1.519775,-1.513713,-0.135609,4.967147969244321,-1.038417
2201,10,16,person,1.692185,-1.318026,-1.061273,5.604898635111556,-0.400667
2201,10,5,person,2.551217,-2.445937,-0.725326,6.97008787701581,0.964523
2204,13,1043,car,0.680802,-0.679488,0.042278,3.7449928023587926,0.193202
2204,13,8,person,0.917476,-0.689118,0.605704,4.274021775990479,0.722231
2204,13,10,person,4.295343,-0.876246,-4.205017,5.689593164886336,2.137802
2205,14,17,person,0.861073,-0.809321,-0.294016,2.1134711361810186,-3.459621
2205,14,5,person,1.727911,1.71544,0.207225,5.142442967877537,-0.430649
2205,14,18,person,2.017749,1.592653,1.238858,4.386819255471532,-1.186273
2206,15,1043,car,0.833428,0.816385,-0.167686,3.078390198319477,-1.193026
2206,15,13,person,2.214897,2.1924,-0.314882,4.911457051551271,0.640041
2206,15,8,person,2.290107,2.115244,0.877686,3.813421728924602,-0.457995
2207,16,1039,car,0.944931,-0.213203,0.920565,4.454613095411138,-1.480918
2207,16,5,person,1.144106,-1.040832,0.475025,6.507075138808823,0.571544
2207,16,10,person,1.721095,1.327246,1.095713,5.909251938358533,-0.02628
2208,17,5,person,0.399863,0.395216,-0.060784,5.182862002216995,2.133582
2208,17,14,person,1.330383,-1.282721,-0.352911,5.058452751467221,2.009173
2208,17,18,person,1.352883,0.620745,1.202068,3.9445405309474553,0.895261
2209,18,5,person,1.034477,0.138982,-1.025098,5.1986310314756015,0.727822
2209,18,14,person,1.993411,-1.577065,-1.219243,5.5718593871956905,1.101051
2209,18,17,person,2.923779,-2.47633,-1.554436,2.219035637181215,-2.251773
2211,1,2,person,0.508861,0.210981,-0.463062,6.131037823464844,0.472789
2211,1,1005,car,4.812139,3.827617,-2.916509,6.5150513709982105,0.856802
2212,2,1,person,0.571346,-0.297204,0.487961,6.016433057856819,0.052875
2213,3,4,person,0.650249,0.599998,-0.250651,5.106584429377469,-0.489228
2213,3,5,person,1.058196,-1.054703,-0.085905,6.245944126264919,0.650132
2213,3,2,person,3.577257,0.822002,3.481534,5.78093579131918,0.185124
2213,3,1,person,3.955603,0.537948,3.918853,6.247726697329806,0.651915
2214,4,3,person,0.896263,-0.894675,0.05332,4.963463662030836,-0.139533
2214,4,5,person,1.730167,-1.72652,0.112276,5.508066827113719,0.40507
2215,6,3,person,1.561054,0.7804,1.351986,8.88114516043822,3.170134
2216,0,1,person,2.865001,-1.566797,-2.39862,0.0279141457263449,-0.171102
2217,1,0,person,2.871685,1.562232,2.409565,0.1037236826326967,0.07693
2221,0,4,person,0.523588,-0.511393,-0.112342,3.8921036624540815,0.142971
2225,4,0,person,0.709031,0.707505,-0.046498,3.872696756549564,0.552034
2230,1,0,person,0.517795,0.510711,-0.085357,0.5450225872801737,0.004438
2236,2,1099,car,2.56675,2.372781,-0.978834,2.3079806677073287,-1.51594
2236,2,13,person,4.972811,4.218395,-2.633247,4.526939559836792,0.703019
2237,3,1099,car,0.431265,0.319384,-0.289799,0.0403670020616845,-0.353275
2237,3,7,person,0.779123,0.396021,-0.670969,0.0145309343323665,-0.379111
2238,5,1096,car,1.339275,-1.269651,-0.426198,0.1277272603520922,-0.751596
2238,5,4,person,2.389236,-1.805342,1.564989,0.7285457156552257,-0.150778
2240,7,1099,car,0.387205,-0.086816,0.377347,0.0821978222528057,0.073321
2240,7,3,person,0.622482,-0.306989,0.541518,0.0233556111623837,0.014479
2241,8,1090,car,0.513175,0.281277,-0.429222,4.439337588816955,-0.889564
2241,8,11,person,1.037169,-1.031969,0.103733,5.630154330748019,0.301253
2241,8,18,person,1.450551,1.243104,-0.747524,4.829181195514549,-0.49972
2243,11,8,person,0.95637,0.902477,0.316511,0.77830641480926,0.548514
2243,11,1090,car,3.420458,3.419516,0.080266,3.7764254818272422,3.546633
2243,11,19,person,3.456523,3.45431,0.12365,4.460061114815213,4.230269
2245,13,2,person,2.141244,1.145647,1.808983,0.292544169875108,-0.10888
2245,13,1099,car,2.321109,-2.271102,0.479208,1.2652664907291464,0.863842
2247,15,8,person,1.23813,-1.220762,-0.206652,4.661789387850892,0.044437
2247,15,1090,car,1.239099,-1.238787,-0.027762,3.1110051543431325,-1.506347
2247,15,17,person,2.705867,-2.67824,0.385675,4.550845975461156,-0.066507
2248,16,13,person,0.473207,0.383379,0.277391,2.3089200868244943,0.410261
2248,16,1099,car,0.551805,0.239653,0.497046,5.092300533283554,3.193641
2248,16,2,person,2.967649,1.95896,2.22922,0.9404094585547405,-0.95825
2249,17,1090,car,1.416685,1.411873,-0.116669,3.704771971169042,-1.217823
2249,17,8,person,1.46553,1.406501,-0.411745,4.886732050835693,-0.035863
2249,17,18,person,2.125362,2.116792,0.190661,4.701838755159262,-0.220756
2249,17,15,person,2.57711,2.539136,-0.440776,4.55094778711288,-0.371647
2250,18,8,person,0.768891,-0.739942,-0.208994,5.038266036745883,-0.197001
2250,18,1090,car,0.811382,-0.790197,0.1842,4.120581025686499,-1.114686
2250,18,15,person,0.846902,0.371371,-0.761135,4.932923672692044,-0.302343
2250,18,17,person,2.328998,-2.253488,0.588239,5.270597022671948,0.03533
2251,19,1090,car,0.062911,-0.049585,0.038719,2.459912820654385,-1.370473
2251,19,8,person,2.247151,-1.863189,1.25627,0.3474095838406159,-3.482976
2251,19,11,person,2.858142,-2.705531,0.921457,0.6172652330660642,-3.213121
2255,2,1037,car,3.680066,3.042619,2.07011,19.27316970029372,18.745872
2256,3,2,person,4.272074,-0.196285,4.267563,0.060816964284794,-6.199176
2262,1,8,person,0.606754,-0.410995,-0.446356,0.0727322449904662,-0.027423
2265,5,1,person,1.853533,1.680487,-0.782013,0.0058120990795375,-5.579333
2266,6,0,person,0.757178,0.134762,0.745089,3.026347188018101,-1.749457
2266,6,11,person,2.927171,1.434088,-2.551807,1.1585653889454457,-3.617239
2271,11,6,person,2.461492,-1.639425,1.83609,4.558082794334204,1.182339
2271,11,4,person,3.307228,1.501047,-2.946967,6.506055376696297,3.130311
2276,0,3,person,3.172234,-3.046429,0.884496,0.7785286076852691,-3.669771
2276,0,2,person,3.703254,2.827399,-2.391632,6.025440868150935,1.577141
2276,0,4,person,4.659464,3.495973,3.080385,5.377768504963091,0.929469
2278,2,0,person,0.770018,0.685375,0.350981,5.791089773890118,0.333906
2278,2,4,person,4.214848,3.354786,2.551539,6.016734537755582,0.55955
2278,2,3,person,4.313096,-3.64723,2.302285,1.550891646771664,-3.906292
2278,2,1040,car,4.566045,-3.615969,-2.788106,23.03821663066824,17.581032
