sample_id,scene_path,timestamp,target_id,target_class_name,target_x_world,target_y_world,target_velocity,map_label_name,is_crosswalk,is_sidewalk,is_road,nearest_map_dist,f1_state,f2_state,f3_state,n_ped_green,n_ped_red,has_green,red_only,is_moving,displacement,avg_speed,neighbor_count_within_5m,person_neighbors,scooter_neighbors,vehicle_neighbors,avg_neighbor_velocity,nearest_neighbor_dist,nearest_neighbor_type,nearest_neighbor_class
1432,0183_20231023_104431,1698057893280002,004,person,4.852683,11.854559,5.494987,crosswalk,1,0,0,0.034425,1,2,1,1,2,1,0,1,7.138948,1.42779,1,1,0,0,5.433003,0.08667,vrus,person
1434,0183_20231023_104431,1698057883720011,006,person,-2.701418,2.746666,0.144598,sidewalk,0,1,0,0.027914,1,2,1,1,2,1,0,1,5.188928,1.037786,1,1,0,0,0.170258,0.413897,vrus,person
1435,0183_20231023_104431,1698057982720011,007,person,3.105339,5.328222,10.930744,crosswalk,1,0,0,0.013772,1,1,1,0,3,0,1,1,14.349059,2.869812,2,2,0,0,5.566221,1.44733,vrus,person
1437,0183_20231023_104431,1698057902680002,010,person,15.741087,17.618533,4.339164,sidewalk,0,1,0,0.049179,1,1,1,0,3,0,1,1,5.767618,1.2324,1,1,0,0,4.437686,0.680977,vrus,person
1439,0184_20231023_105026,1698058245079987,001,person,7.901647,9.802891,5.50267,crosswalk,1,0,0,0.044522,1,2,1,1,2,1,0,1,7.94962,1.589924,4,3,0,1,4.801281,1.050096,vehicles,car
1441,0184_20231023_105026,1698058243920026,003,person,7.717802,12.027731,5.692194,crosswalk,1,0,0,0.006635,1,2,1,1,2,1,0,1,7.129356,1.425871,4,3,0,1,5.109614,0.229324,vehicles,car
1443,0184_20231023_105026,1698058251480017,005,person,1.256219,3.203844,5.436812,crosswalk,1,0,0,0.033271,1,1,1,0,3,0,1,1,6.962767,1.392553,3,2,0,1,5.194857,0.243208,vehicles,car
1444,0184_20231023_105026,1698058237399999,006,person,11.350812,16.339935,0.573263,sidewalk,0,1,0,0.014899,1,2,1,1,2,1,0,1,2.389733,0.477947,3,2,0,1,0.436849,1.286942,vrus,person
1446,0185_20231023_105144,1698058357680002,000,person,16.493805,15.47105,0.608749,sidewalk,0,1,0,0.022004,1,1,2,1,2,1,0,1,3.903258,0.780652,1,0,0,0,0.226673,1.629125,vrus,bicycle
1449,0185_20231023_105144,1698058390600014,004,person,-0.374365,-0.820773,4.820929,sidewalk,0,1,0,0.013281,2,1,2,2,1,1,0,1,6.714392,1.342878,1,1,0,0,4.72915,0.511569,vrus,person
1454,0186_20231023_105352,1698058490600014,000,person,10.163886,15.579759,0.003541,sidewalk,0,1,0,0.034756,2,1,1,1,2,1,0,0,0.011289,0.002258,1,1,0,0,0.014117,2.334003,vrus,person
1455,0186_20231023_105352,1698058511640023,001,person,12.393702,15.58738,0.064294,sidewalk,0,1,0,0.009664,1,1,1,0,3,0,1,0,0.016705,0.003341,1,1,0,0,0.03514,2.405578,vrus,person
1456,0186_20231023_105352,1698058520720011,002,person,24.528851,8.150042,1.523075,curb,0,0,0,0.014707,1,2,1,1,2,1,0,1,2.912886,0.582577,1,1,0,0,2.200559,0.480631,vrus,person
1457,0186_20231023_105352,1698058484119996,003,person,14.135097,14.030313,5.471841,sidewalk,0,1,0,0.010406,2,1,2,2,1,1,0,1,7.28781,1.457562,2,2,0,0,0.144448,2.288397,vrus,person
1458,0186_20231023_105352,1698058495680002,004,person,1.765004,-2.867083,6.038664,crosswalk,1,0,0,0.064262,2,1,1,1,2,1,0,1,8.420447,1.684089,1,0,0,1,4.88079,4.974396,vehicles,car
1459,0186_20231023_105352,1698058540160005,005,person,0.670234,1.687878,5.258829,crosswalk,1,0,0,0.01239,1,1,1,0,3,0,1,1,7.14254,1.428508,1,1,0,0,5.274356,0.434703,vrus,person
1460,0186_20231023_105352,1698058536560005,006,person,9.656431,15.927222,4.977065,sidewalk,0,1,0,0.002273,1,1,1,0,3,0,1,1,5.877004,1.175401,1,0,0,1,17.223815,4.738561,vehicles,car
1463,0186_20231023_105352,1698058509880017,010,person,25.301174,8.049581,0.907689,sidewalk,0,1,0,0.017097,1,1,1,0,3,0,1,1,0.754241,0.150848,2,2,0,0,1.555528,0.548481,vrus,person
1466,0186_20231023_105352,1698058527840008,013,person,18.286928,13.362251,5.798443,crosswalk,1,0,0,0.008375,1,2,1,1,2,1,0,1,7.212241,1.442448,2,2,0,0,7.812438,1.279863,vrus,person
1468,0186_20231023_105352,1698058531199984,015,person,14.255347,14.359955,5.436569,sidewalk,0,1,0,0.045598,1,1,1,0,3,0,1,1,7.177956,1.470892,3,2,0,1,4.813446,0.678865,vrus,person
1469,0186_20231023_105352,1698058547320011,016,person,-3.507923,28.301493,4.939757,sidewalk,0,1,0,0.050395,1,1,2,1,2,1,0,1,6.430812,1.36247,1,1,0,0,4.895814,0.94923,vrus,person
1475,0187_20231023_105950,1698058844800029,001,person,10.852674,16.267801,0.034801,sidewalk,0,1,0,0.013405,2,1,2,2,1,1,0,0,0.087619,0.017524,1,1,0,0,0.044687,0.189818,vrus,person
1480,0187_20231023_105950,1698058875280002,009,person,1.046003,2.04698,6.312918,crosswalk,1,0,0,0.017066,1,2,1,1,2,1,0,1,8.251033,1.650207,2,2,0,0,5.780632,0.051043,vrus,person
1493,0188_20231023_110247,1698059000119996,000,person,-3.705202,29.185369,0.466668,sidewalk,0,1,0,0.035382,2,1,2,2,1,1,0,0,0.037802,0.00756,2,1,0,0,3.398084,1.137155,vrus,stroller
1498,0188_20231023_110247,1698058989480017,006,person,-3.649824,29.284373,0.446493,sidewalk,0,1,0,0.057262,1,1,2,1,2,1,0,0,0.16884,0.033768,1,1,0,0,0.124404,0.427134,vrus,person
1499,0188_20231023_110247,1698058975800029,007,person,8.396331,11.846884,6.594534,crosswalk,1,0,0,0.011286,1,2,1,1,2,1,0,1,9.122745,1.824549,1,0,0,0,4.309171,4.570257,vrus,stroller
1500,0188_20231023_110247,1698058974920026,009,person,-5.029065,30.942364,0.734519,sidewalk,0,1,0,0.010653,1,2,1,1,2,1,0,0,0.084533,0.016907,2,2,0,0,0.379685,2.239027,vrus,person
1501,0188_20231023_110247,1698058974880017,010,person,-2.869506,27.51957,0.592002,sidewalk,0,1,0,0.038471,1,2,1,1,2,1,0,0,0.147486,0.029497,2,2,0,0,0.454185,1.82085,vrus,person
1504,0189_20231023_110404,1698059133039978,000,person,13.388842,16.398801,0.081135,sidewalk,0,1,0,0.020033,2,1,1,1,2,1,0,0,0.074694,0.014939,5,5,0,0,0.129657,1.073938,vrus,person
1505,0189_20231023_110404,1698059129519996,001,person,14.462184,17.43854,0.037824,sidewalk,0,1,0,0.010986,2,1,1,1,2,1,0,0,0.03785,0.00757,5,5,0,0,0.123323,1.205037,vrus,person
1506,0189_20231023_110404,1698059134760020,002,person,15.660041,17.242066,0.043596,sidewalk,0,1,0,0.00752,2,1,1,1,2,1,0,0,0.056728,0.011346,4,4,0,0,0.062275,1.185872,vrus,person
1507,0189_20231023_110404,1698059131760020,003,person,12.075498,16.130664,0.086731,sidewalk,0,1,0,0.00724,2,1,1,1,2,1,0,0,0.064217,0.012843,5,5,0,0,0.102706,1.349386,vrus,person
1508,0189_20231023_110404,1698059119039978,005,person,14.149949,15.676823,0.037201,sidewalk,0,1,0,0.020471,2,1,1,1,2,1,0,0,0.06212,0.012424,5,5,0,0,0.088896,1.030077,vrus,person
1510,0189_20231023_110404,1698059073399999,008,person,10.483469,15.791779,0.022678,sidewalk,0,1,0,0.031931,1,1,1,0,3,0,1,0,0.366,0.0732,1,1,0,0,0.871046,1.567309,vrus,person
1512,0189_20231023_110404,1698059177119996,010,person,21.288204,12.550323,5.175056,crosswalk,1,0,0,0.009815,1,1,2,1,2,1,0,1,6.368799,1.27376,1,1,0,0,4.624854,0.563512,vrus,person
1515,0189_20231023_110404,1698059081160005,013,person,12.136069,15.88705,0.105965,sidewalk,0,1,0,0.021518,1,1,2,1,2,1,0,0,0.060915,0.012183,3,3,0,0,1.028296,1.423898,vrus,person
1516,0189_20231023_110404,1698059170119996,014,person,25.68173,8.847246,0.136395,sidewalk,0,1,0,0.004547,1,1,2,1,2,1,0,1,3.382167,0.676433,1,1,0,0,0.158403,0.706466,vrus,person
1517,0189_20231023_110404,1698059095320011,015,person,15.892142,18.662327,0.119029,sidewalk,0,1,0,0.051149,2,1,2,2,1,1,0,1,5.722935,1.144587,6,6,0,0,1.730638,1.599094,vrus,person
1532,0190_20231023_110920,1698059428519996,001,person,16.222688,15.367239,0.362637,sidewalk,0,1,0,0.02388,1,1,1,0,3,0,1,0,0.268741,0.053748,2,1,0,1,2.799884,0.680572,vrus,person
1534,0190_20231023_110920,1698059424359990,003,person,16.273907,15.787162,1.123679,sidewalk,0,1,0,0.01847,1,1,1,0,3,0,1,0,0.224296,0.044859,2,1,0,1,6.535814,0.291585,vrus,person
1535,0190_20231023_110920,1698059382039978,004,person,21.261259,12.123031,4.927545,crosswalk,1,0,0,0.044503,2,1,2,2,1,1,0,1,6.353195,1.270639,2,2,0,0,5.420761,0.301325,vrus,person
1536,0190_20231023_110920,1698059368600014,005,person,18.978435,14.876281,4.951615,crosswalk,1,0,0,0.013942,2,1,2,2,1,1,0,1,7.332284,1.466457,2,2,0,0,7.416344,2.441865,vrus,person
1537,0190_20231023_110920,1698059379920026,006,person,18.851469,14.081566,4.692999,crosswalk,1,0,0,0.012553,2,1,2,2,1,1,0,1,6.721059,1.344212,2,2,0,0,4.478132,0.495203,vrus,person
1538,0190_20231023_110920,1698059379480017,008,person,18.656473,13.170928,4.668978,crosswalk,1,0,0,0.020973,2,1,2,2,1,1,0,1,5.557875,1.111575,2,2,0,0,5.803921,1.591969,vrus,person
1539,0190_20231023_110920,1698059371560005,009,person,21.563452,12.574464,5.244989,crosswalk,1,0,0,0.011012,2,1,2,2,1,1,0,1,7.410467,1.494048,2,2,0,0,5.45451,0.626652,vrus,person
1543,0191_20231023_111157,1698059570239993,001,person,10.806979,15.624865,0.047115,sidewalk,0,1,0,0.005859,2,1,1,1,2,1,0,0,0.037537,0.007507,1,0,0,0,0.082513,2.926677,vrus,bicycle
1545,0191_20231023_111157,1698059562519996,004,person,0.767192,-1.793521,5.912813,sidewalk,0,1,0,0.047221,2,1,2,2,1,1,0,1,7.947859,1.589572,1,0,0,0,0.036188,4.377147,vrus,bicycle
1546,0191_20231023_111157,1698059538480017,005,person,-1.939149,-0.5283,4.158014,sidewalk,0,1,0,0.027409,2,1,2,2,1,1,0,1,6.343553,1.268711,1,0,0,0,0.118511,2.460346,vrus,bicycle
1547,0191_20231023_111157,1698059606920026,006,person,1.641344,3.118503,5.468177,crosswalk,1,0,0,0.03846,1,1,1,0,3,0,1,1,7.789795,1.557959,4,4,0,0,5.749025,0.492024,vrus,person
1549,0191_20231023_111157,1698059600440008,008,person,-3.986968,-4.66217,5.458187,sidewalk,0,1,0,0.017433,1,2,1,1,2,1,0,1,7.145151,1.42903,2,2,0,0,4.777271,0.590818,vrus,person
1550,0191_20231023_111157,1698059615320011,009,person,11.098954,12.911816,5.959705,road,0,0,1,0.009806,1,1,1,0,3,0,1,1,7.528988,1.505798,3,2,0,1,5.351847,0.768427,vrus,person
1552,0191_20231023_111157,1698059621640023,012,person,17.718922,20.135599,5.275031,sidewalk,0,1,0,0.029103,1,1,2,1,2,1,0,1,7.735955,1.547191,1,1,0,0,5.517505,0.68677,vrus,person
1553,0191_20231023_111157,1698059601920026,013,person,-3.307686,-3.816042,4.508103,sidewalk,0,1,0,0.04523,1,2,1,1,2,1,0,1,7.924774,1.584955,3,2,0,0,9.879965,1.099022,vrus,person
1559,0192_20231023_111453,1698059736560005,001,person,16.005681,13.562692,4.82684,curb,0,0,0,0.027752,2,1,2,2,1,1,0,1,6.340634,1.268127,1,0,0,0,6.100444,4.074271,vrus,bicycle
1566,0193_20231023_133332,1698068051480035,000,person,11.173849,16.137698,0.081547,sidewalk,0,1,0,0.022303,2,1,2,2,1,1,0,0,0.043919,0.008784,4,4,0,0,0.127435,0.24749,vrus,person
1568,0193_20231023_133332,1698068043840035,002,person,11.794319,15.760018,0.124906,sidewalk,0,1,0,0.001863,2,1,2,2,1,1,0,0,0.076979,0.015396,4,4,0,0,0.184083,0.824176,vrus,person
1569,0193_20231023_133332,1698068114480035,003,person,10.761774,16.346591,0.454218,sidewalk,0,1,0,0.022283,2,1,2,2,1,1,0,0,0.166523,0.033305,1,0,0,1,21.76892,3.294048,vehicles,car
1570,0193_20231023_133332,1698068063480035,004,person,13.700851,15.438615,0.021233,sidewalk,0,1,0,0.024258,1,1,1,0,3,0,1,1,0.876566,0.175313,4,4,0,0,0.181918,1.18472,vrus,person
1571,0193_20231023_133332,1698068067040035,005,person,11.174787,16.44069,0.592359,sidewalk,0,1,0,0.022076,1,2,1,1,2,1,0,1,7.506138,1.501228,4,4,0,0,0.722522,0.233207,vrus,person
1572,0193_20231023_133332,1698068034160035,006,person,14.33851,14.322925,4.872873,sidewalk,0,1,0,0.017543,2,1,2,2,1,1,0,1,6.496478,1.299296,2,2,0,0,0.084715,2.944284,vrus,person
1573,0193_20231023_133332,1698068029560035,007,person,23.639622,9.820009,4.781576,crosswalk,1,0,0,0.020351,2,1,2,2,1,1,0,1,6.650026,1.330005,3,3,0,0,5.03284,0.44295,vrus,person
1575,0193_20231023_133332,1698068082560035,009,person,-0.913793,-0.204313,5.480712,sidewalk,0,1,0,0.017984,1,1,1,0,3,0,1,1,7.156622,1.431324,4,4,0,0,5.214059,0.066672,vrus,person
1576,0193_20231023_133332,1698068128680035,010,person,11.956819,15.612001,0.007594,sidewalk,0,1,0,0.01729,2,1,2,2,1,1,0,0,0.086325,0.017265,1,1,0,0,0.010763,1.96885,vrus,person
1578,0193_20231023_133332,1698068053280035,012,person,12.523996,15.36314,0.01337,sidewalk,0,1,0,0.023461,2,1,2,2,1,1,0,0,0.00815,0.00163,4,4,0,0,0.023858,0.900724,vrus,person
1582,0193_20231023_133332,1698068132160035,016,person,15.797089,18.575239,3.582745,sidewalk,0,1,0,0.0176,2,1,2,2,1,1,0,1,3.737789,0.747558,3,3,0,0,3.43588,0.532585,vrus,person
1584,0193_20231023_133332,1698068026520035,019,person,19.903305,11.574762,5.082869,crosswalk,1,0,0,0.026111,2,1,2,2,1,1,0,1,6.962819,1.392564,3,3,0,0,5.238531,0.692741,vrus,person
1585,0193_20231023_133332,1698068081600035,020,person,-1.656554,-0.998932,5.360792,sidewalk,0,1,0,0.029917,1,1,1,0,3,0,1,1,6.691518,1.338304,4,4,0,0,5.152608,0.87656,vrus,person
1586,0193_20231023_133332,1698068027960035,021,person,21.304414,11.159901,5.074171,crosswalk,1,0,0,0.03906,2,1,2,2,1,1,0,1,6.832509,1.366502,3,3,0,0,4.949093,0.548796,vrus,person
1588,0193_20231023_133332,1698068135440035,023,person,14.373809,16.009351,3.019069,sidewalk,0,1,0,0.017638,2,1,1,1,2,1,0,1,1.310833,0.262167,3,3,0,0,1.419751,0.572111,vrus,person
1596,0194_20231023_133710,1698068302720035,001,person,10.662541,16.158753,0.007473,sidewalk,0,1,0,0.049072,2,1,2,2,1,1,0,0,0.384357,0.076871,2,1,0,1,2.015732,2.710672,vrus,person
1597,0194_20231023_133710,1698068254680035,002,person,8.641398,12.182449,7.592781,crosswalk,1,0,0,0.051335,1,2,1,1,2,1,0,1,9.261247,1.852249,1,0,0,1,0.314928,4.221422,vehicles,car
1598,0194_20231023_133710,1698068306200035,003,person,-1.558921,0.559405,0.086487,sidewalk,0,1,0,0.051132,2,1,2,2,1,1,0,0,0.029591,0.005918,2,0,0,1,13.860604,2.343126,vrus,bicycle
1600,0194_20231023_133710,1698068309640035,005,person,15.444458,14.004827,5.970204,sidewalk,0,1,0,0.000383,2,1,2,2,1,1,0,1,7.95526,1.591052,1,1,0,0,0.07918,3.990388,vrus,person
1602,0194_20231023_133710,1698068280840035,007,person,23.026674,10.63694,5.480036,crosswalk,1,0,0,0.024096,1,1,2,1,2,1,0,1,7.253945,1.450789,1,1,0,0,5.094146,1.742635,vrus,person
1603,0194_20231023_133710,1698068314000035,008,person,11.575442,15.610459,0.162717,sidewalk,0,1,0,0.039613,2,1,1,1,2,1,0,0,0.004863,0.000973,2,2,0,0,3.17756,2.066297,vrus,person
1607,0194_20231023_133710,1698068321720035,012,person,14.867417,16.419001,0.390795,sidewalk,0,1,0,0.010675,2,1,1,1,2,1,0,0,0.027234,0.005447,1,1,0,0,0.013733,3.363877,vrus,person
1609,0195_20231023_133916,1698068412480035,000,person,12.703155,16.084376,1.131937,sidewalk,0,1,0,0.036229,2,1,1,1,2,1,0,0,0.489116,0.097823,1,1,0,0,0.017637,1.948361,vrus,person
1611,0195_20231023_133916,1698068414280035,002,person,10.769345,16.302862,0.0255,sidewalk,0,1,0,0.018469,2,1,1,1,2,1,0,0,0.136703,0.027341,1,1,0,0,0.468276,1.750301,vrus,person
1613,0195_20231023_133916,1698068380720035,004,person,3.939451,-3.300022,4.648378,road,0,0,1,0.039511,2,1,2,2,1,1,0,1,6.117498,1.2235,1,0,0,0,5.067084,1.905672,vrus,bicycle
1614,0195_20231023_133916,1698068443240035,005,person,16.736055,16.436141,0.599659,sidewalk,0,1,0,0.007856,1,1,1,0,3,0,1,0,0.121045,0.024209,1,1,0,0,4.700615,3.775638,vrus,person
1617,0195_20231023_133916,1698068373920035,008,person,-0.604649,-4.476679,0.365582,sidewalk,0,1,0,0.018615,2,1,2,2,1,1,0,1,4.600208,0.920042,2,1,0,0,0.060047,3.182591,vrus,bicycle
1619,0195_20231023_133916,1698068389680035,010,person,35.910785,15.39751,0.057356,sidewalk,0,1,0,0.073254,2,1,2,2,1,1,0,0,0.321122,0.064224,2,0,0,1,0.148653,1.822762,vrus,bicycle
1620,0195_20231023_133916,1698068379760035,011,person,15.814912,17.865524,2.380192,sidewalk,0,1,0,0.001632,2,1,2,2,1,1,0,1,0.561889,0.112378,3,2,0,0,2.964796,0.732249,vrus,person
1624,0195_20231023_133916,1698068397720035,015,person,26.090165,10.136383,1.401165,curb,0,0,0,0.028664,2,1,2,2,1,1,0,1,3.56316,0.712632,1,1,0,0,6.005308,2.803963,vrus,person
1625,0195_20231023_133916,1698068364880035,017,person,26.348398,8.503183,0.295257,sidewalk,0,1,0,0.03267,1,1,2,1,2,1,0,1,3.213825,0.642765,1,0,0,1,0.323874,4.961115,vehicles,car
1633,0196_20231023_134236,1698068590160035,001,person,-1.698702,1.744845,0.016626,sidewalk,0,1,0,0.019905,2,1,1,1,2,1,0,0,0.009591,0.001918,1,1,0,0,5.366294,2.654828,vrus,person
1634,0196_20231023_134236,1698068604360035,002,person,-1.597672,-0.386644,0.019529,sidewalk,0,1,0,0.019836,1,2,1,1,2,1,0,1,3.053195,0.610639,1,1,0,0,0.093295,2.150721,vrus,person
1635,0196_20231023_134236,1698068595520035,003,person,1.559259,-3.372928,5.527506,crosswalk,1,0,0,0.05176,2,1,1,1,2,1,0,1,7.326072,1.465214,1,1,0,0,0.500968,4.276478,vrus,person
1639,0196_20231023_134236,1698068651480035,007,person,25.766275,6.455367,4.084447,sidewalk,0,1,0,0.008971,2,1,2,2,1,1,0,1,5.648131,1.129626,2,2,0,0,2.406807,0.477772,vrus,person
1641,0196_20231023_134236,1698068649640035,011,person,24.038976,7.970523,5.233873,crosswalk,1,0,0,0.05421,2,1,2,2,1,1,0,1,5.212164,1.240991,2,2,0,0,8.154777,0.396172,vrus,person
1643,0197_20231023_134441,1698068720120035,001,person,17.161754,16.458989,0.173633,sidewalk,0,1,0,0.012211,1,1,1,0,3,0,1,0,0.073595,0.014719,3,1,0,1,4.039662,1.282931,vrus,person
1645,0197_20231023_134441,1698068711920035,003,person,9.269663,13.324419,5.34516,crosswalk,1,0,0,0.030722,1,1,1,0,3,0,1,1,5.725188,1.145038,2,2,0,0,5.919645,0.963515,vrus,person
1646,0197_20231023_134441,1698068703920035,004,person,1.367753,3.471915,6.343575,crosswalk,1,0,0,0.020244,1,2,1,1,2,1,0,1,0.644792,0.128958,3,3,0,0,6.080274,0.885205,vrus,person
1648,0197_20231023_134441,1698068707680035,007,person,5.293663,8.605913,6.658158,crosswalk,1,0,0,0.016874,1,2,1,1,2,1,0,1,7.917129,1.583426,2,2,0,0,4.615559,0.852035,vrus,person
1650,0197_20231023_134441,1698068731560035,009,person,22.872195,9.649563,4.556833,crosswalk,1,0,0,0.054794,1,1,2,1,2,1,0,1,7.301706,1.460341,2,2,0,0,5.083963,0.505123,vrus,person
1655,0198_20231023_134749,1698068956000035,001,person,10.164855,17.02681,0.087301,sidewalk,0,1,0,0.003178,1,2,1,1,2,1,0,1,5.042318,1.008464,2,1,0,0,0.473935,3.537544,vrus,bicycle
1657,0198_20231023_134749,1698068898240035,003,person,17.687331,16.928312,0.585802,sidewalk,0,1,0,0.003632,1,1,1,0,3,0,1,0,0.420504,0.084101,3,0,0,1,1.849095,2.439492,vrus,bicycle
1659,0198_20231023_134749,1698068961400035,005,person,9.115056,9.215858,5.423903,road,0,0,1,0.040853,1,2,1,1,2,1,0,1,7.716296,1.543259,2,1,0,0,6.107011,2.693937,vrus,bicycle
1662,0198_20231023_134749,1698068935200035,009,person,-2.259722,-1.606514,4.125205,sidewalk,0,1,0,0.02784,2,1,2,2,1,1,0,1,5.358509,1.071702,1,1,0,0,0.291314,4.321585,vrus,person
1663,0198_20231023_134749,1698068972200035,010,person,37.202121,16.291531,2.353686,sidewalk,0,1,0,0.014548,1,1,1,0,3,0,1,1,1.001403,0.200281,1,1,0,0,3.110749,4.729403,vrus,person
1664,0198_20231023_134749,1698068887080035,011,person,2.597062,6.553455,5.420622,crosswalk,1,0,0,0.015337,1,2,1,1,2,1,0,1,7.79781,1.559562,4,4,0,0,5.57217,2.651269,vrus,person
1666,0198_20231023_134749,1698068988320035,013,person,34.927671,12.037408,1.076861,ground,0,0,0,0.012075,1,1,2,1,2,1,0,1,1.067064,0.213413,1,1,0,0,0.457697,1.613317,vrus,person
1667,0198_20231023_134749,1698068883000035,014,person,3.021143,7.10291,5.386754,crosswalk,1,0,0,0.032375,1,2,1,1,2,1,0,1,7.09518,1.419036,2,2,0,0,5.58796,0.652617,vrus,person
1668,0198_20231023_134749,1698068882240035,015,person,5.288934,12.559259,5.685333,crosswalk,1,0,0,0.026246,1,2,1,1,2,1,0,1,7.660125,1.532025,2,2,0,0,5.187889,0.229206,vrus,person
1669,0198_20231023_134749,1698068883960035,016,person,-6.248124,6.564042,5.817562,sidewalk,0,1,0,0.027381,1,2,1,1,2,1,0,1,7.731457,1.546291,1,1,0,0,4.334642,1.209785,vrus,person
1672,0198_20231023_134749,1698068880160035,019,person,30.566193,8.20993,0.717233,sidewalk,0,1,0,0.024034,1,2,1,1,2,1,0,1,0.730734,0.146147,1,0,0,0,0.034491,2.218229,vrus,bicycle
1674,0198_20231023_134749,1698068888280035,021,person,1.003973,6.805177,6.802289,crosswalk,1,0,0,0.053527,1,1,1,0,3,0,1,1,9.443197,1.888639,4,4,0,0,5.906041,0.606282,vrus,person
1677,0198_20231023_134749,1698068969960035,025,person,34.330557,14.52985,4.628889,sidewalk,0,1,0,0.051847,1,1,1,0,3,0,1,1,4.903812,0.980762,1,1,0,0,0.226148,3.985285,vrus,person
1678,0198_20231023_134749,1698068911160035,026,person,22.423701,9.484901,3.975594,crosswalk,1,0,0,0.00163,1,1,2,1,2,1,0,1,4.720856,0.975383,2,2,0,0,3.948355,0.874598,vrus,person
1679,0198_20231023_134749,1698068924120035,027,person,37.517635,18.098217,5.349049,sidewalk,0,1,0,0.048193,2,1,2,2,1,1,0,1,5.929391,1.497321,1,1,0,0,4.062741,2.452114,vrus,person
1685,0199_20231023_135220,1698069232520035,001,person,11.369727,16.379136,2.118179,sidewalk,0,1,0,0.038442,1,1,1,0,3,0,1,1,1.621142,0.324228,1,1,0,0,6.110518,4.911082,vrus,person
1688,0199_20231023_135220,1698069224520035,004,person,-1.903838,0.716655,4.915611,sidewalk,0,1,0,0.023272,2,1,1,1,2,1,0,1,7.509378,1.501876,1,0,0,1,9.550537,4.458096,vehicles,car
1690,0199_20231023_135220,1698069222400035,006,person,20.94039,11.972958,6.404555,crosswalk,1,0,0,0.030081,2,1,1,1,2,1,0,1,6.961669,1.392334,1,1,0,0,5.066644,1.897657,vrus,person
1694,0200_20231031_115632,1698753487039978,000,person,-2.236265,2.233553,0.171238,sidewalk,0,1,0,0.01055,1,1,1,0,3,0,1,0,0.032881,0.006576,1,1,0,0,0.075457,2.689464,vrus,person
1696,0200_20231031_115632,1698753488960035,002,person,-1.222459,-0.203793,0.094819,sidewalk,0,1,0,0.022853,1,1,1,0,3,0,1,1,1.258126,0.251625,1,1,0,0,0.042946,2.64114,vrus,person
1699,0200_20231031_115632,1698753532280002,005,person,3.758276,-4.162504,5.539726,crosswalk,1,0,0,0.051656,2,1,2,2,1,1,0,1,7.963327,1.592665,1,1,0,0,5.62336,4.37458,vrus,person
1701,0200_20231031_115632,1698753540840008,007,person,-0.794865,-0.642351,4.866241,sidewalk,0,1,0,0.017595,2,1,2,2,1,1,0,1,6.896325,1.379265,1,1,0,0,5.290351,3.903094,vrus,person
1703,0200_20231031_115632,1698753539760020,009,person,-2.301488,1.069817,5.674696,sidewalk,0,1,0,0.023823,2,1,2,2,1,1,0,1,7.760214,1.552043,2,1,0,1,7.541069,3.705534,vrus,person
1717,0202_20231031_120413,1698753904280002,001,person,9.889426,17.993196,0.127755,sidewalk,0,1,0,0.003525,2,1,2,2,1,1,0,0,0.005822,0.001164,2,2,0,0,3.233873,2.114412,vrus,person
1718,0202_20231031_120413,1698753905039978,002,person,14.09121,14.516871,5.685069,sidewalk,0,1,0,0.028873,2,1,2,2,1,1,0,1,6.864407,1.372881,1,1,0,0,0.472725,3.380187,vrus,person
1720,0202_20231031_120413,1698753911320011,004,person,11.228322,16.188059,0.150255,sidewalk,0,1,0,0.013363,2,1,2,2,1,1,0,0,0.107602,0.02152,1,1,0,0,0.524736,2.180722,vrus,person
1721,0202_20231031_120413,1698753868480017,005,person,0.437727,-0.478523,5.862844,sidewalk,0,1,0,0.027027,1,1,1,0,3,0,1,1,7.45449,1.490898,3,2,0,0,5.152436,2.095929,vrus,person
1722,0202_20231031_120413,1698753869000000,006,person,0.074633,0.999242,4.757187,sidewalk,0,1,0,0.009378,1,1,1,0,3,0,1,1,6.745849,1.34917,3,2,0,0,5.453585,1.576112,vrus,person
1723,0202_20231031_120413,1698753916880017,008,person,16.618381,19.130436,5.215698,sidewalk,0,1,0,0.048868,2,1,2,2,1,1,0,1,5.009155,1.001831,1,1,0,0,5.487641,0.579891,vrus,person
1724,0202_20231031_120413,1698753862880017,009,person,3.0267,8.359236,5.301869,crosswalk,1,0,0,0.028509,1,2,1,1,2,1,0,1,7.299265,1.459853,3,2,0,0,5.321962,1.657679,vrus,person
1726,0202_20231031_120413,1698753921480017,011,person,13.648848,15.187826,1.810048,sidewalk,0,1,0,0.045263,2,1,1,1,2,1,0,0,0.041268,0.008254,3,3,0,0,0.586277,0.794052,vrus,person
1728,0202_20231031_120413,1698753876320011,013,person,-7.332736,-6.706028,4.683184,sidewalk,0,1,0,0.059148,1,1,1,0,3,0,1,1,6.498773,1.476994,2,2,0,0,5.551864,1.891354,vrus,person
1729,0202_20231031_120413,1698753858160005,014,person,36.442755,14.335727,5.144462,sidewalk,0,1,0,0.049915,1,2,1,1,2,1,0,1,4.402791,1.058362,1,1,0,0,5.494716,1.712754,vrus,person
1734,0203_20231031_120539,1698753982519996,002,person,-0.252459,-3.940244,2.896128,sidewalk,0,1,0,0.028164,2,1,2,2,1,1,0,1,6.457885,1.291577,2,2,0,0,4.656549,0.80437,vrus,person
