sample_id,target_velocity,neighbor_count_within_radius,nbr_1_dx,nbr_1_dy,nbr_1_distance,nbr_1_velocity,nbr_1_type,nbr_1_class,nbr_1_type_enc,nbr_1_class_enc,nbr_2_dx,nbr_2_dy,nbr_2_distance,nbr_2_velocity,nbr_2_type,nbr_2_class,nbr_2_type_enc,nbr_2_class_enc,nbr_3_dx,nbr_3_dy,nbr_3_distance,nbr_3_velocity,nbr_3_type,nbr_3_class,nbr_3_type_enc,nbr_3_class_enc,nbr_4_dx,nbr_4_dy,nbr_4_distance,nbr_4_velocity,nbr_4_type,nbr_4_class,nbr_4_type_enc,nbr_4_class_enc,nbr_5_dx,nbr_5_dy,nbr_5_distance,nbr_5_velocity,nbr_5_type,nbr_5_class,nbr_5_type_enc,nbr_5_class_enc
0112,5.272106668540161,0,0.0,0.0,0.0,0.0,,,0,0,0.0,0.0,0.0,0.0,,,0,0,0.0,0.0,0.0,0.0,,,0,0,0.0,0.0,0.0,0.0,,,0,0,0.0,0.0,0.0,0.0,,,0,0
0113,0.37288913195246376,0,0.0,0.0,0.0,0.0,,,0,0,0.0,0.0,0.0,0.0,,,0,0,0.0,0.0,0.0,0.0,,,0,0,0.0,0.0,0.0,0.0,,,0,0,0.0,0.0,0.0,0.0,,,0,0
0114,5.7041608962185935,0,0.0,0.0,0.0,0.0,,,0,0,0.0,0.0,0.0,0.0,,,0,0,0.0,0.0,0.0,0.0,,,0,0,0.0,0.0,0.0,0.0,,,0,0,0.0,0.0,0.0,0.0,,,0,0
0115,5.55863058191362,0,0.0,0.0,0.0,0.0,,,0,0,0.0,0.0,0.0,0.0,,,0,0,0.0,0.0,0.0,0.0,,,0,0,0.0,0.0,0.0,0.0,,,0,0,0.0,0.0,0.0,0.0,,,0,0
0116,6.525262729521387,0,0.0,0.0,0.0,0.0,,,0,0,0.0,0.0,0.0,0.0,,,0,0,0.0,0.0,0.0,0.0,,,0,0,0.0,0.0,0.0,0.0,,,0,0,0.0,0.0,0.0,0.0,,,0,0
0118,2.3396829464072604,0,0.0,0.0,0.0,0.0,,,0,0,0.0,0.0,0.0,0.0,,,0,0,0.0,0.0,0.0,0.0,,,0,0,0.0,0.0,0.0,0.0,,,0,0,0.0,0.0,0.0,0.0,,,0,0
0119,0.5363665659053086,1,-3.843813,2.255374,4.456637,4.427773,vrus,person,1,1,0.0,0.0,0.0,0.0,,,0,0,0.0,0.0,0.0,0.0,,,0,0,0.0,0.0,0.0,0.0,,,0,0,0.0,0.0,0.0,0.0,,,0,0
0120,0.19609058868312923,0,0.0,0.0,0.0,0.0,,,0,0,0.0,0.0,0.0,0.0,,,0,0,0.0,0.0,0.0,0.0,,,0,0,0.0,0.0,0.0,0.0,,,0,0,0.0,0.0,0.0,0.0,,,0,0
0121,4.202512557764814,0,0.0,0.0,0.0,0.0,,,0,0,0.0,0.0,0.0,0.0,,,0,0,0.0,0.0,0.0,0.0,,,0,0,0.0,0.0,0.0,0.0,,,0,0,0.0,0.0,0.0,0.0,,,0,0
0122,0.13392860729545364,5,-1.683295,-0.116728,1.687338,0.155461,vrus,person,1,1,-0.819928,1.637116,1.830964,1.101148,vrus,person,1,1,-0.017204,-2.129794,2.129863,0.507408,vrus,person,1,1,0.770077,-2.3275,2.451586,0.879084,vrus,person,1,1,-2.9907,2.476646,3.883048,0.015116,vrus,person,1,1
0123,0.015115578135080066,3,2.170772,-0.83953,2.327458,1.101148,vrus,person,1,1,1.307405,-2.593374,2.904289,0.155461,vrus,person,1,1,2.9907,-2.476646,3.883048,0.133929,vrus,person,1,1,0.0,0.0,0.0,0.0,,,0,0,0.0,0.0,0.0,0.0,,,0,0
0124,0.1554750968224004,0,0.0,0.0,0.0,0.0,,,0,0,0.0,0.0,0.0,0.0,,,0,0,0.0,0.0,0.0,0.0,,,0,0,0.0,0.0,0.0,0.0,,,0,0,0.0,0.0,0.0,0.0,,,0,0
0125,0.37494152762836924,5,0.761796,-0.196184,0.786652,0.916219,vrus,person,1,1,0.03654,2.12453,2.124845,0.108184,vrus,person,1,1,-1.63977,2.004867,2.590046,0.144364,vrus,person,1,1,-2.977561,-0.491706,3.017887,3.440838,vrus,person,1,1,-0.77828,3.704235,3.785112,1.115791,vrus,person,1,1
0126,0.9923716747342409,4,0.906125,-1.40347,1.670565,0.101094,vrus,person,1,1,-0.704115,-1.567245,1.718149,1.103187,vrus,person,1,1,-2.030749,1.091282,2.305393,0.038447,vrus,person,1,1,1.036976,-3.746377,3.887243,0.073121,vrus,person,1,1,0.0,0.0,0.0,0.0,,,0,0
0127,0.020092091803354344,5,0.129365,1.428957,1.4348,0.326475,vrus,person,1,1,1.513453,-0.622319,1.636405,0.7123,vrus,person,1,1,2.300663,-0.691149,2.402236,0.513707,vrus,person,1,1,2.018821,1.788554,2.69714,0.039075,vrus,person,1,1,2.108464,1.86706,2.816298,0.014854,vrus,person,1,1
0128,0.706768723436618,3,-0.793774,0.171347,0.812057,0.446721,vrus,person,1,1,-2.23659,1.839033,2.895579,4.808755,vrus,person,1,1,-0.479365,4.868528,4.892071,5.859256,vrus,person,1,1,0.0,0.0,0.0,0.0,,,0,0,0.0,0.0,0.0,0.0,,,0,0
0129,4.068948780896809,0,0.0,0.0,0.0,0.0,,,0,0,0.0,0.0,0.0,0.0,,,0,0,0.0,0.0,0.0,0.0,,,0,0,0.0,0.0,0.0,0.0,,,0,0,0.0,0.0,0.0,0.0,,,0,0
0130,6.014664080057653,4,0.891565,0.732971,1.154182,0.266186,vrus,person,1,1,-0.890802,1.730417,1.946246,0.0569,vrus,person,1,1,2.00205,-0.771311,2.14549,0.352836,vrus,person,1,1,-1.381032,1.811809,2.278136,0.072775,vrus,person,1,1,0.0,0.0,0.0,0.0,,,0,0
0131,5.602386586530586,4,0.228636,1.583185,1.599609,5.698287,vrus,person,1,1,-2.037105,-2.50693,3.230247,5.001582,vrus,person,1,1,-2.089323,-2.477197,3.240644,5.285937,vrus,person,1,1,-3.517464,-1.365721,3.773294,6.730296,vrus,person,1,1,0.0,0.0,0.0,0.0,,,0,0
0132,0.016964036065086247,3,0.443187,-0.06694,0.448214,0.203442,vrus,person,1,1,2.29037,-1.01808,2.506448,0.069138,vrus,person,1,1,2.969954,-3.166088,4.341053,0.246434,vrus,person,1,1,0.0,0.0,0.0,0.0,,,0,0,0.0,0.0,0.0,0.0,,,0,0
0133,5.093049779820759,3,3.20583,1.182528,3.416975,0.129821,vrus,person,1,1,2.19544,2.900348,3.637578,4.173221,vrus,person,1,1,3.996032,0.934138,4.103765,0.479167,vrus,person,1,1,0.0,0.0,0.0,0.0,,,0,0,0.0,0.0,0.0,0.0,,,0,0
0134,5.561220112872789,4,-0.013989,0.042487,0.044731,5.570792,vrus,person,1,1,-0.963227,1.832671,2.070384,6.465748,vrus,person,1,1,2.379999,2.16641,3.218343,5.268242,vrus,person,1,1,2.990409,3.381915,4.51441,5.267092,vrus,person,1,1,0.0,0.0,0.0,0.0,,,0,0
0135,5.055198152208385,0,0.0,0.0,0.0,0.0,,,0,0,0.0,0.0,0.0,0.0,,,0,0,0.0,0.0,0.0,0.0,,,0,0,0.0,0.0,0.0,0.0,,,0,0,0.0,0.0,0.0,0.0,,,0,0
0136,0.05879398697610112,4,-1.072596,0.011017,1.072653,0.196129,vrus,person,1,1,0.197981,-1.526988,1.539769,0.042397,vrus,person,1,1,-1.396577,1.290383,1.901451,0.424034,vrus,person,1,1,-2.05836,2.349008,3.123249,0.035847,vrus,person,1,1,0.0,0.0,0.0,0.0,,,0,0
0137,0.08200877973582807,4,0.607234,-1.000892,1.170691,0.027045,vrus,person,1,1,0.953136,-2.265956,2.458256,0.121251,vrus,person,1,1,2.063019,-2.336013,3.116569,0.027983,vrus,person,1,1,2.260701,-3.868456,4.480594,0.012073,vrus,person,1,1,0.0,0.0,0.0,0.0,,,0,0
0138,0.03160975960028064,4,-0.604693,0.996917,1.165975,0.036551,vrus,person,1,1,0.327648,-1.280363,1.321621,0.187814,vrus,person,1,1,1.449558,-1.328364,1.966156,0.012667,vrus,person,1,1,1.650195,-2.861504,3.303233,0.031435,vrus,person,1,1,0.0,0.0,0.0,0.0,,,0,0
0139,0.008380844789669535,0,0.0,0.0,0.0,0.0,,,0,0,0.0,0.0,0.0,0.0,,,0,0,0.0,0.0,0.0,0.0,,,0,0,0.0,0.0,0.0,0.0,,,0,0,0.0,0.0,0.0,0.0,,,0,0
0140,0.020482941266453773,5,-0.321705,1.648073,1.679178,0.007913,vrus,person,1,1,-1.265549,-1.482633,1.949311,2.26834,vrus,person,1,1,-1.418326,-1.364864,1.968376,2.130185,vrus,person,1,1,-1.414986,1.631418,2.159562,0.135275,vrus,person,1,1,-1.651302,2.913419,3.348852,0.035213,vrus,person,1,1
0141,2.445142966535695,4,0.185459,-0.108181,0.214705,2.150832,vrus,person,1,1,1.673242,0.041419,1.673755,4.059059,vrus,person,1,1,1.61553,2.669146,3.11998,3.835955,vrus,person,1,1,1.327516,4.275322,4.476682,7.468475,vrus,person,1,1,0.0,0.0,0.0,0.0,,,0,0
0142,4.748174785243004,5,-1.436533,-0.558149,1.541154,3.690492,vrus,person,1,1,0.452695,2.390772,2.433254,3.665913,vrus,person,1,1,-1.464825,2.232467,2.670135,4.603674,vrus,person,1,1,-1.023387,3.642406,3.783444,5.268458,vrus,person,1,1,1.030035,4.270226,4.392698,6.131378,vrus,person,1,1
0143,0.1169576921384658,4,1.113796,-0.069282,1.115949,0.029215,vrus,person,1,1,-0.339545,1.2646,1.30939,0.039901,vrus,person,1,1,1.313242,-1.60197,2.071452,0.015516,vrus,person,1,1,-0.946944,2.262989,2.453125,0.07022,vrus,person,1,1,0.0,0.0,0.0,0.0,,,0,0
0144,4.729823155891195,2,-0.604775,-1.039341,1.20249,4.98739,vrus,person,1,1,3.879427,-2.95019,4.873764,0.143051,vehicles,car,2,2,0.0,0.0,0.0,0.0,,,0,0,0.0,0.0,0.0,0.0,,,0,0,0.0,0.0,0.0,0.0,,,0,0
0145,3.5172163121887148,3,2.437723,1.466408,2.844793,0.105774,vrus,person,1,1,3.212427,2.581001,4.120832,0.153745,vrus,person,1,1,2.256498,4.242875,4.805598,0.620884,vrus,person,1,1,0.0,0.0,0.0,0.0,,,0,0,0.0,0.0,0.0,0.0,,,0,0
0146,4.391560047109241,0,0.0,0.0,0.0,0.0,,,0,0,0.0,0.0,0.0,0.0,,,0,0,0.0,0.0,0.0,0.0,,,0,0,0.0,0.0,0.0,0.0,,,0,0,0.0,0.0,0.0,0.0,,,0,0
0147,2.525003814336836,5,-0.191511,0.134078,0.233781,2.714647,vrus,person,1,1,1.469603,1.749876,2.285125,0.025286,vrus,person,1,1,0.067568,3.374841,3.375517,0.093029,vrus,person,1,1,1.144322,3.393221,3.580981,0.055148,vrus,person,1,1,-0.180344,4.663874,4.66736,0.015204,vrus,person,1,1
0148,4.995780916061358,0,0.0,0.0,0.0,0.0,,,0,0,0.0,0.0,0.0,0.0,,,0,0,0.0,0.0,0.0,0.0,,,0,0,0.0,0.0,0.0,0.0,,,0,0,0.0,0.0,0.0,0.0,,,0,0
0149,4.717100296013726,0,0.0,0.0,0.0,0.0,,,0,0,0.0,0.0,0.0,0.0,,,0,0,0.0,0.0,0.0,0.0,,,0,0,0.0,0.0,0.0,0.0,,,0,0,0.0,0.0,0.0,0.0,,,0,0
0150,6.852988513302729,5,1.421067,-0.690013,1.579731,5.127415,vrus,person,1,1,2.251516,0.558826,2.31983,5.651301,vrus,person,1,1,1.631537,2.209249,2.746397,5.460707,vrus,person,1,1,2.975995,-1.206402,3.211223,5.901904,vrus,person,1,1,2.151953,-2.64896,3.4129,5.967616,vrus,person,1,1
0151,5.124078825667816,5,0.28326,1.392082,1.420608,5.534784,vrus,person,1,1,-1.080445,-1.176127,1.597071,4.757374,vrus,person,1,1,1.144046,-1.222026,1.673974,6.069859,vrus,person,1,1,-1.005906,-1.35436,1.687051,5.168578,vrus,person,1,1,-1.819419,-0.738734,1.963673,7.161836,vrus,person,1,1
0152,5.566911942818601,0,0.0,0.0,0.0,0.0,,,0,0,0.0,0.0,0.0,0.0,,,0,0,0.0,0.0,0.0,0.0,,,0,0,0.0,0.0,0.0,0.0,,,0,0,0.0,0.0,0.0,0.0,,,0,0
0153,0.9409568221634207,1,-1.447798,-0.826573,1.667136,4.785945,vrus,person,1,1,0.0,0.0,0.0,0.0,,,0,0,0.0,0.0,0.0,0.0,,,0,0,0.0,0.0,0.0,0.0,,,0,0,0.0,0.0,0.0,0.0,,,0,0
0154,4.980018657858634,3,2.372174,3.245624,4.02011,7.017049,vrus,person,1,1,3.118865,-3.331929,4.563887,2.518785,vehicles,car,2,2,-2.690057,-3.829643,4.680018,2.265418,vrus,person,1,1,0.0,0.0,0.0,0.0,,,0,0,0.0,0.0,0.0,0.0,,,0,0
0155,6.265143543405061,1,-2.25041,-3.072158,3.808215,5.120433,vrus,person,1,1,0.0,0.0,0.0,0.0,,,0,0,0.0,0.0,0.0,0.0,,,0,0,0.0,0.0,0.0,0.0,,,0,0,0.0,0.0,0.0,0.0,,,0,0
0156,5.446394362644625,5,-0.351877,-0.608951,0.703305,1.890003,vrus,person,1,1,0.365519,-0.964098,1.031062,6.458116,vrus,person,1,1,-1.36508,0.137073,1.371945,4.890862,vrus,person,1,1,0.798484,1.648021,1.83127,5.337978,vrus,person,1,1,2.325542,0.715218,2.43304,6.412193,vrus,person,1,1
3499,0.05879398697610112,4,-1.072596,0.011017,1.072653,0.196129,vrus,person,1,1,0.197981,-1.526988,1.539769,0.042397,vrus,person,1,1,-1.396577,1.290383,1.901451,0.424034,vrus,person,1,1,-2.05836,2.349008,3.123249,0.035847,vrus,person,1,1,0.0,0.0,0.0,0.0,,,0,0
3500,0.03160975960028064,4,-0.604693,0.996917,1.165975,0.036551,vrus,person,1,1,0.327648,-1.280363,1.321621,0.187814,vrus,person,1,1,1.449558,-1.328364,1.966156,0.012667,vrus,person,1,1,1.650195,-2.861504,3.303233,0.031435,vrus,person,1,1,0.0,0.0,0.0,0.0,,,0,0
3501,0.008380844789669535,0,0.0,0.0,0.0,0.0,,,0,0,0.0,0.0,0.0,0.0,,,0,0,0.0,0.0,0.0,0.0,,,0,0,0.0,0.0,0.0,0.0,,,0,0,0.0,0.0,0.0,0.0,,,0,0
3502,0.020482941266453773,5,-0.321705,1.648073,1.679178,0.007913,vrus,person,1,1,-1.265549,-1.482633,1.949311,2.26834,vrus,person,1,1,-1.418326,-1.364864,1.968376,2.130185,vrus,person,1,1,-1.414986,1.631418,2.159562,0.135275,vrus,person,1,1,-1.651302,2.913419,3.348852,0.035213,vrus,person,1,1
3503,2.445142966535695,4,0.185459,-0.108181,0.214705,2.150832,vrus,person,1,1,1.673242,0.041419,1.673755,4.059059,vrus,person,1,1,1.61553,2.669146,3.11998,3.835955,vrus,person,1,1,1.327516,4.275322,4.476682,7.468475,vrus,person,1,1,0.0,0.0,0.0,0.0,,,0,0
3504,3.6785517825125407,0,0.0,0.0,0.0,0.0,,,0,0,0.0,0.0,0.0,0.0,,,0,0,0.0,0.0,0.0,0.0,,,0,0,0.0,0.0,0.0,0.0,,,0,0,0.0,0.0,0.0,0.0,,,0,0
3505,0.1169576921384658,4,1.113796,-0.069282,1.115949,0.029215,vrus,person,1,1,-0.339545,1.2646,1.30939,0.039901,vrus,person,1,1,1.313242,-1.60197,2.071452,0.015516,vrus,person,1,1,-0.946944,2.262989,2.453125,0.07022,vrus,person,1,1,0.0,0.0,0.0,0.0,,,0,0
3506,4.729823155891195,2,-0.604775,-1.039341,1.20249,4.98739,vrus,person,1,1,3.879427,-2.95019,4.873764,0.143051,vehicles,car,2,2,0.0,0.0,0.0,0.0,,,0,0,0.0,0.0,0.0,0.0,,,0,0,0.0,0.0,0.0,0.0,,,0,0
3507,3.5172163121887148,3,2.437723,1.466408,2.844793,0.105774,vrus,person,1,1,3.212427,2.581001,4.120832,0.153745,vrus,person,1,1,2.256498,4.242875,4.805598,0.620884,vrus,person,1,1,0.0,0.0,0.0,0.0,,,0,0,0.0,0.0,0.0,0.0,,,0,0
3508,4.391560047109241,0,0.0,0.0,0.0,0.0,,,0,0,0.0,0.0,0.0,0.0,,,0,0,0.0,0.0,0.0,0.0,,,0,0,0.0,0.0,0.0,0.0,,,0,0,0.0,0.0,0.0,0.0,,,0,0
3509,2.525003814336836,5,-0.191511,0.134078,0.233781,2.714647,vrus,person,1,1,1.469603,1.749876,2.285125,0.025286,vrus,person,1,1,0.067568,3.374841,3.375517,0.093029,vrus,person,1,1,1.144322,3.393221,3.580981,0.055148,vrus,person,1,1,-0.180344,4.663874,4.66736,0.015204,vrus,person,1,1
3510,4.995780916061358,0,0.0,0.0,0.0,0.0,,,0,0,0.0,0.0,0.0,0.0,,,0,0,0.0,0.0,0.0,0.0,,,0,0,0.0,0.0,0.0,0.0,,,0,0,0.0,0.0,0.0,0.0,,,0,0
3511,4.717100296013726,0,0.0,0.0,0.0,0.0,,,0,0,0.0,0.0,0.0,0.0,,,0,0,0.0,0.0,0.0,0.0,,,0,0,0.0,0.0,0.0,0.0,,,0,0,0.0,0.0,0.0,0.0,,,0,0
3512,5.207893329893102,5,-0.273976,0.299811,0.40614,4.982913,vrus,person,1,1,0.757929,1.391977,1.584947,4.74494,vrus,person,1,1,2.436954,1.123797,2.683592,4.902222,vrus,person,1,1,2.025052,2.033774,2.87003,4.766586,vrus,person,1,1,3.466464,3.079204,4.63658,5.299744,vrus,person,1,1
3513,6.852988513302729,5,1.421067,-0.690013,1.579731,5.127415,vrus,person,1,1,2.251516,0.558826,2.31983,5.651301,vrus,person,1,1,1.631537,2.209249,2.746397,5.460707,vrus,person,1,1,2.975995,-1.206402,3.211223,5.901904,vrus,person,1,1,2.151953,-2.64896,3.4129,5.967616,vrus,person,1,1
3514,5.124078825667816,5,0.28326,1.392082,1.420608,5.534784,vrus,person,1,1,-1.080445,-1.176127,1.597071,4.757374,vrus,person,1,1,1.144046,-1.222026,1.673974,6.069859,vrus,person,1,1,-1.005906,-1.35436,1.687051,5.168578,vrus,person,1,1,-1.819419,-0.738734,1.963673,7.161836,vrus,person,1,1
3515,5.566911942818601,0,0.0,0.0,0.0,0.0,,,0,0,0.0,0.0,0.0,0.0,,,0,0,0.0,0.0,0.0,0.0,,,0,0,0.0,0.0,0.0,0.0,,,0,0,0.0,0.0,0.0,0.0,,,0,0
3516,0.9409568221634207,1,-1.447798,-0.826573,1.667136,4.785945,vrus,person,1,1,0.0,0.0,0.0,0.0,,,0,0,0.0,0.0,0.0,0.0,,,0,0,0.0,0.0,0.0,0.0,,,0,0,0.0,0.0,0.0,0.0,,,0,0
3517,4.980018657858634,3,2.372174,3.245624,4.02011,7.017049,vrus,person,1,1,3.118865,-3.331929,4.563887,2.518785,vehicles,car,2,2,-2.690057,-3.829643,4.680018,2.265418,vrus,person,1,1,0.0,0.0,0.0,0.0,,,0,0,0.0,0.0,0.0,0.0,,,0,0
0158,0.05330480673516261,0,0.0,0.0,0.0,0.0,,,0,0,0.0,0.0,0.0,0.0,,,0,0,0.0,0.0,0.0,0.0,,,0,0,0.0,0.0,0.0,0.0,,,0,0,0.0,0.0,0.0,0.0,,,0,0
0160,0.08755206741692086,1,-0.427124,0.846852,0.948469,0.004375,vrus,person,1,1,0.0,0.0,0.0,0.0,,,0,0,0.0,0.0,0.0,0.0,,,0,0,0.0,0.0,0.0,0.0,,,0,0,0.0,0.0,0.0,0.0,,,0,0
0161,0.15266337274227432,1,1.804271,-2.077424,2.75156,0.226552,vrus,person,1,1,0.0,0.0,0.0,0.0,,,0,0,0.0,0.0,0.0,0.0,,,0,0,0.0,0.0,0.0,0.0,,,0,0,0.0,0.0,0.0,0.0,,,0,0
0162,0.06409412071289769,2,0.250977,-1.8735,1.890236,3.7562,vrus,person,1,1,-1.823668,2.077862,2.764648,0.097481,vrus,person,1,1,0.0,0.0,0.0,0.0,,,0,0,0.0,0.0,0.0,0.0,,,0,0,0.0,0.0,0.0,0.0,,,0,0
0163,0.04242693191616744,3,-1.285727,1.028124,1.646248,0.162348,vrus,person,1,1,-2.435143,-0.632315,2.515898,3.545202,vrus,person,1,1,-3.146293,3.080918,4.403546,0.623583,vrus,person,1,1,0.0,0.0,0.0,0.0,,,0,0,0.0,0.0,0.0,0.0,,,0,0
0164,0.6794444260599115,0,0.0,0.0,0.0,0.0,,,0,0,0.0,0.0,0.0,0.0,,,0,0,0.0,0.0,0.0,0.0,,,0,0,0.0,0.0,0.0,0.0,,,0,0,0.0,0.0,0.0,0.0,,,0,0
0165,5.764647093856038,0,0.0,0.0,0.0,0.0,,,0,0,0.0,0.0,0.0,0.0,,,0,0,0.0,0.0,0.0,0.0,,,0,0,0.0,0.0,0.0,0.0,,,0,0,0.0,0.0,0.0,0.0,,,0,0
0166,6.1121009109672615,0,0.0,0.0,0.0,0.0,,,0,0,0.0,0.0,0.0,0.0,,,0,0,0.0,0.0,0.0,0.0,,,0,0,0.0,0.0,0.0,0.0,,,0,0,0.0,0.0,0.0,0.0,,,0,0
0167,0.08171730550552506,3,1.226502,0.447613,1.305628,0.055575,vrus,person,1,1,-0.840815,2.340165,2.486632,0.062486,vrus,person,1,1,2.489534,-0.619056,2.565347,0.00946,vrus,person,1,1,0.0,0.0,0.0,0.0,,,0,0,0.0,0.0,0.0,0.0,,,0,0
0168,0.6367837952561328,0,0.0,0.0,0.0,0.0,,,0,0,0.0,0.0,0.0,0.0,,,0,0,0.0,0.0,0.0,0.0,,,0,0,0.0,0.0,0.0,0.0,,,0,0,0.0,0.0,0.0,0.0,,,0,0
0169,3.590141502986758,0,0.0,0.0,0.0,0.0,,,0,0,0.0,0.0,0.0,0.0,,,0,0,0.0,0.0,0.0,0.0,,,0,0,0.0,0.0,0.0,0.0,,,0,0,0.0,0.0,0.0,0.0,,,0,0
0170,0.21493295744292276,0,0.0,0.0,0.0,0.0,,,0,0,0.0,0.0,0.0,0.0,,,0,0,0.0,0.0,0.0,0.0,,,0,0,0.0,0.0,0.0,0.0,,,0,0,0.0,0.0,0.0,0.0,,,0,0
0173,0.030675385784739256,0,0.0,0.0,0.0,0.0,,,0,0,0.0,0.0,0.0,0.0,,,0,0,0.0,0.0,0.0,0.0,,,0,0,0.0,0.0,0.0,0.0,,,0,0,0.0,0.0,0.0,0.0,,,0,0
0174,0.05550886656298552,0,0.0,0.0,0.0,0.0,,,0,0,0.0,0.0,0.0,0.0,,,0,0,0.0,0.0,0.0,0.0,,,0,0,0.0,0.0,0.0,0.0,,,0,0,0.0,0.0,0.0,0.0,,,0,0
0175,0.038508683348606736,1,-1.783025,-1.793087,2.528703,0.017495,vrus,person,1,1,0.0,0.0,0.0,0.0,,,0,0,0.0,0.0,0.0,0.0,,,0,0,0.0,0.0,0.0,0.0,,,0,0,0.0,0.0,0.0,0.0,,,0,0
0176,0.035366868824568846,1,1.785689,1.791631,2.529551,0.026485,vrus,person,1,1,0.0,0.0,0.0,0.0,,,0,0,0.0,0.0,0.0,0.0,,,0,0,0.0,0.0,0.0,0.0,,,0,0,0.0,0.0,0.0,0.0,,,0,0
0177,0.0830187276723194,0,0.0,0.0,0.0,0.0,,,0,0,0.0,0.0,0.0,0.0,,,0,0,0.0,0.0,0.0,0.0,,,0,0,0.0,0.0,0.0,0.0,,,0,0,0.0,0.0,0.0,0.0,,,0,0
0178,0.05225711421877794,0,0.0,0.0,0.0,0.0,,,0,0,0.0,0.0,0.0,0.0,,,0,0,0.0,0.0,0.0,0.0,,,0,0,0.0,0.0,0.0,0.0,,,0,0,0.0,0.0,0.0,0.0,,,0,0
0179,4.136359624555573,1,2.679917,1.423689,3.034608,6.968828,vrus,person,1,1,0.0,0.0,0.0,0.0,,,0,0,0.0,0.0,0.0,0.0,,,0,0,0.0,0.0,0.0,0.0,,,0,0,0.0,0.0,0.0,0.0,,,0,0
0180,4.019124297288955,0,0.0,0.0,0.0,0.0,,,0,0,0.0,0.0,0.0,0.0,,,0,0,0.0,0.0,0.0,0.0,,,0,0,0.0,0.0,0.0,0.0,,,0,0,0.0,0.0,0.0,0.0,,,0,0
0185,0.06494775900111084,0,0.0,0.0,0.0,0.0,,,0,0,0.0,0.0,0.0,0.0,,,0,0,0.0,0.0,0.0,0.0,,,0,0,0.0,0.0,0.0,0.0,,,0,0,0.0,0.0,0.0,0.0,,,0,0
0186,3.206790440875314,0,0.0,0.0,0.0,0.0,,,0,0,0.0,0.0,0.0,0.0,,,0,0,0.0,0.0,0.0,0.0,,,0,0,0.0,0.0,0.0,0.0,,,0,0,0.0,0.0,0.0,0.0,,,0,0
0187,0.06926096465179925,0,0.0,0.0,0.0,0.0,,,0,0,0.0,0.0,0.0,0.0,,,0,0,0.0,0.0,0.0,0.0,,,0,0,0.0,0.0,0.0,0.0,,,0,0,0.0,0.0,0.0,0.0,,,0,0
0188,21.290468456197264,0,0.0,0.0,0.0,0.0,,,0,0,0.0,0.0,0.0,0.0,,,0,0,0.0,0.0,0.0,0.0,,,0,0,0.0,0.0,0.0,0.0,,,0,0,0.0,0.0,0.0,0.0,,,0,0
0189,0.6655645588750957,1,0.527936,0.060539,0.531396,0.186483,vrus,person,1,1,0.0,0.0,0.0,0.0,,,0,0,0.0,0.0,0.0,0.0,,,0,0,0.0,0.0,0.0,0.0,,,0,0,0.0,0.0,0.0,0.0,,,0,0
0190,6.90617426212806,1,1.562167,3.289729,3.641796,4.289125,vrus,person,1,1,0.0,0.0,0.0,0.0,,,0,0,0.0,0.0,0.0,0.0,,,0,0,0.0,0.0,0.0,0.0,,,0,0,0.0,0.0,0.0,0.0,,,0,0
0191,6.059400435120941,2,-0.699903,0.356462,0.785448,5.778349,vrus,person,1,1,2.479095,0.954971,2.656667,5.557554,vrus,person,1,1,0.0,0.0,0.0,0.0,,,0,0,0.0,0.0,0.0,0.0,,,0,0,0.0,0.0,0.0,0.0,,,0,0
0192,0.12677860097864208,0,0.0,0.0,0.0,0.0,,,0,0,0.0,0.0,0.0,0.0,,,0,0,0.0,0.0,0.0,0.0,,,0,0,0.0,0.0,0.0,0.0,,,0,0,0.0,0.0,0.0,0.0,,,0,0
0193,0.20071077059225528,0,0.0,0.0,0.0,0.0,,,0,0,0.0,0.0,0.0,0.0,,,0,0,0.0,0.0,0.0,0.0,,,0,0,0.0,0.0,0.0,0.0,,,0,0,0.0,0.0,0.0,0.0,,,0,0
0194,0.21660081488748464,0,0.0,0.0,0.0,0.0,,,0,0,0.0,0.0,0.0,0.0,,,0,0,0.0,0.0,0.0,0.0,,,0,0,0.0,0.0,0.0,0.0,,,0,0,0.0,0.0,0.0,0.0,,,0,0
0195,3.7172565890777403,0,0.0,0.0,0.0,0.0,,,0,0,0.0,0.0,0.0,0.0,,,0,0,0.0,0.0,0.0,0.0,,,0,0,0.0,0.0,0.0,0.0,,,0,0,0.0,0.0,0.0,0.0,,,0,0
0197,5.609357576471099,0,0.0,0.0,0.0,0.0,,,0,0,0.0,0.0,0.0,0.0,,,0,0,0.0,0.0,0.0,0.0,,,0,0,0.0,0.0,0.0,0.0,,,0,0,0.0,0.0,0.0,0.0,,,0,0
0198,0.06599313608001998,1,0.865957,-1.769576,1.970097,0.060784,vrus,person,1,1,0.0,0.0,0.0,0.0,,,0,0,0.0,0.0,0.0,0.0,,,0,0,0.0,0.0,0.0,0.0,,,0,0,0.0,0.0,0.0,0.0,,,0,0
0199,2.4177483070679386,1,-0.728406,2.072793,2.197054,4.333744,vrus,person,1,1,0.0,0.0,0.0,0.0,,,0,0,0.0,0.0,0.0,0.0,,,0,0,0.0,0.0,0.0,0.0,,,0,0,0.0,0.0,0.0,0.0,,,0,0
