sample_id,split,track_id_A,track_id_B,class_A,class_B,ts,ax,ay,bx,by,avx,avy,bvx,bvy,speed_a,speed_b,rel_x,rel_y,rel_vx,rel_vy,dist_xy,theta_global,theta_local,heading_a,heading_b,heading_diff,closing_speed
0000,train,train/0000,train/0002,pedestrian,pedestrian,1679472930800035,-2.3285,2.0863,-4.6266,-5.3431,0.0078,-0.0065,-1.0071,-1.2462,0.0101,1.6023,3.0051,-7.1726,0.0172,-1.6021,7.7767,-1.8708,-1.174,-0.6967,-2.2505,-1.5537,-1.4843
0000,train,train/0000,train/0002,pedestrian,pedestrian,1679472930920035,-2.3275,2.0853,-4.7484,-5.4913,0.0093,-0.0086,-1.0326,-1.223,0.0127,1.6006,3.3642,-7.2075,0.059,-1.599,7.954,-1.8801,-1.1341,-0.746,-2.272,-1.526,-1.4739
0000,train,train/0000,train/0002,pedestrian,pedestrian,1679472931040035,-2.3263,2.0842,-4.8744,-5.6367,0.0102,-0.0095,-1.0661,-1.2028,0.0139,1.6072,3.396,-7.3873,0.0254,-1.6068,8.1305,-1.8896,-1.1399,-0.7497,-2.296,-1.5463,-1.4705
0000,train,train/0000,train/0002,pedestrian,pedestrian,1679472931160035,-2.325,2.083,-5.0042,-5.78,0.0097,-0.0097,-1.0979,-1.187,0.0137,1.6169,3.6488,-7.4627,0.0456,-1.6158,8.3069,-1.8992,-1.116,-0.7832,-2.3172,-1.5341,-1.4716
0000,train,train/0000,train/0002,pedestrian,pedestrian,1679472931280035,-2.324,2.0819,-5.1379,-5.9215,0.0079,-0.0098,-1.1307,-1.1754,0.0126,1.631,4.4943,-7.1955,0.1995,-1.6171,8.4837,-1.9089,-1.0125,-0.8964,-2.3368,-1.4404,-1.4772
0000,train,train/0000,train/0002,pedestrian,pedestrian,1679472931400035,-2.3232,2.0807,-5.2756,-6.0621,0.006,-0.0103,-1.1523,-1.1701,0.0119,1.6422,5.5211,-6.6737,0.4124,-1.5865,8.6615,-1.9186,-0.8796,-1.039,-2.3485,-1.3095,-1.4853
0000,train,train/0000,train/0002,pedestrian,pedestrian,1679472931520035,-2.3225,2.0794,-5.4145,-6.2024,0.0054,-0.0106,-1.1541,-1.1625,0.0119,1.6381,5.9637,-6.5255,0.4971,-1.557,8.8402,-1.9281,-0.8303,-1.0978,-2.3526,-1.2548,-1.4847
0000,train,train/0000,train/0002,pedestrian,pedestrian,1679472931640035,-2.3219,2.0781,-5.5525,-6.3411,0.0056,-0.01,-1.1524,-1.149,0.0114,1.6273,5.7339,-6.9601,0.4205,-1.569,9.0178,-1.9372,-0.8817,-1.0555,-2.3577,-1.3022,-1.4783
0000,train,train/0000,train/0002,pedestrian,pedestrian,1679472931760035,-2.3212,2.077,-5.6911,-6.4781,0.0054,-0.0069,-1.1556,-1.1369,0.0088,1.6211,4.6044,-7.9591,0.163,-1.612,9.1949,-1.946,-1.0463,-0.8997,-2.3644,-1.4647,-1.4769
0000,train,train/0000,train/0002,pedestrian,pedestrian,1679472931880035,-2.3205,2.0765,-5.8299,-6.6139,0.0042,-0.002,-1.1566,-1.1278,0.0046,1.6154,0.5833,-9.3541,-0.5615,-1.5164,9.3722,-1.9546,-1.5085,-0.4461,-2.3688,-1.9227,-1.4786
0000,train,train/0000,train/0002,pedestrian,pedestrian,1679472932000035,-2.3202,2.0765,-5.9686,-6.7488,0.0021,0.0031,-1.1534,-1.1183,0.0037,1.6065,-9.3251,-2.0593,-1.5809,0.3058,9.5498,-1.9628,-2.9242,0.9614,-2.3716,2.9501,-1.4778
0000,train,train/0000,train/0002,pedestrian,pedestrian,1679472932120035,-2.32,2.0772,-6.1067,-6.8823,0.0001,0.0068,-1.1526,-1.1059,0.0068,1.5974,-9.0267,3.6237,-1.1334,1.1324,9.7269,-1.9707,2.7598,1.5527,-2.3769,2.3537,-1.4737
0000,train,train/0000,train/0002,pedestrian,pedestrian,1679472932240035,-2.3201,2.0782,-6.2453,-7.0142,-0.0022,0.0075,-1.1669,-1.0946,0.0078,1.6,-7.6528,6.2859,-0.7371,1.4241,9.9035,-1.9783,2.4539,1.8509,-2.3881,2.0441,-1.4735
0000,train,train/0000,train/0002,pedestrian,pedestrian,1679472932360035,-2.3205,2.079,-6.3868,-7.1451,-0.005,0.0051,-1.1961,-1.0907,0.0071,1.6187,-3.7956,9.3387,0.0418,1.618,10.0806,-1.986,1.9568,2.3403,-2.4023,1.5406,-1.4831
0000,train,train/0000,train/0002,pedestrian,pedestrian,1679472932480035,-2.3213,2.0794,-6.5323,-7.276,-0.0082,0.0009,-1.2297,-1.0966,0.0082,1.6476,3.1586,9.7611,1.0937,1.2249,10.2594,-1.9937,1.2578,3.0316,-2.4134,0.8382,-1.5022
0000,train,train/0000,train/0002,pedestrian,pedestrian,1679472932600035,-2.3225,2.0792,-6.6819,-7.4082,-0.0112,-0.004,-1.2626,-1.1098,0.0119,1.681,7.3001,7.4649,1.5507,0.6197,10.4411,-2.0015,0.7966,-2.7981,-2.4205,0.3776,-1.5273
0000,train,train/0000,train/0002,pedestrian,pedestrian,1679472932720035,-2.324,2.0784,-6.8353,-7.5423,-0.0133,-0.0085,-1.3032,-1.1219,0.0158,1.7196,8.9755,5.6879,1.6861,0.2456,10.626,-2.0093,0.5648,-2.5741,-2.4308,0.1433,-1.5557
0000,train,train/0000,train/0002,pedestrian,pedestrian,1679472932840035,-2.3257,2.0772,-6.9947,-7.6775,-0.014,-0.0113,-1.3482,-1.1348,0.018,1.7622,9.7638,4.6499,1.7439,0.0347,10.8145,-2.0172,0.4445,-2.4617,-2.442,0.0197,-1.5894
0000,train,train/0000,train/0002,pedestrian,pedestrian,1679472932960035,-2.3274,2.0757,-7.1589,-7.8147,-0.0123,-0.0117,-1.3755,-1.1546,0.017,1.7959,10.3267,3.811,1.7752,-0.1158,11.0074,-2.0252,0.3535,-2.3788,-2.4433,-0.0645,-1.6253
0000,train,train/0000,train/0002,pedestrian,pedestrian,1679472933080035,-2.3287,2.0744,-7.3248,-7.9546,-0.0075,-0.0096,-1.3804,-1.1755,0.0122,1.8131,10.9771,2.2459,1.7642,-0.3627,11.2045,-2.033,0.2018,-2.2348,-2.4362,-0.2014,-1.6557
0000,train,train/0000,train/0002,pedestrian,pedestrian,1679472933200035,-2.3292,2.0734,-7.4902,-8.0968,-0.0001,-0.0053,-1.369,-1.1949,0.0053,1.8171,10.2877,-4.9226,1.2212,-1.3408,11.4048,-2.0404,-0.4463,-1.5941,-2.424,-0.8299,-1.6803
0000,train,train/0000,train/0002,pedestrian,pedestrian,1679472933320035,-2.3287,2.0731,-7.6533,-8.2414,0.0084,0.0007,-1.3401,-1.2157,0.0084,1.8094,-6.1923,-9.8181,-1.4481,-1.0959,11.6078,-2.0473,-2.1335,0.0861,-2.4048,-2.491,-1.6995
0000,train,train/0000,train/0002,pedestrian,pedestrian,1679472933440035,-2.3272,2.0736,-7.8118,-8.3886,0.0168,0.0096,-1.2901,-1.2359,0.0193,1.7865,-9.9516,-6.3643,-1.7525,-0.4333,11.8126,-2.0536,-2.5726,0.519,-2.3776,-2.8966,-1.7099
0000,train,train/0000,train/0002,pedestrian,pedestrian,1679472933560035,-2.3247,2.0754,-7.963,-8.538,0.0241,0.0233,-1.2173,-1.2526,0.0336,1.7466,-11.4304,-3.7122,-1.7793,-0.0546,12.0181,-2.0591,-2.8276,0.7684,-2.3419,-3.1103,-1.7091
0000,train,train/0000,train/0002,pedestrian,pedestrian,1679472933680035,-2.3214,2.0792,-8.104,-8.6892,0.0305,0.0422,-1.1254,-1.2653,0.052,1.6933,-12.1145,-1.6231,-1.7367,0.1706,12.2228,-2.0636,-3.0084,0.9448,-2.2977,3.0406,-1.6987
0000,train,train/0000,train/0002,pedestrian,pedestrian,1679472933800035,-2.3173,2.0855,-8.233,-8.8416,0.037,0.0628,-1.0219,-1.2709,0.0729,1.6307,-12.4175,-0.4525,-1.6866,0.235,12.4257,-2.067,-3.1052,1.0382,-2.248,2.997,-1.677
0000,train,train/0000,train/0002,pedestrian,pedestrian,1679472933920035,-2.3125,2.0943,-8.3492,-8.9942,0.0435,0.0815,-0.9137,-1.2642,0.0924,1.5599,-12.6248,0.1046,-1.6379,0.2108,12.6252,-2.0693,3.1333,1.0805,-2.1966,3.006,-1.6396
0000,train,train/0000,train/0002,pedestrian,pedestrian,1679472934040035,-2.3069,2.1051,-8.4523,-9.1451,0.0489,0.0966,-0.8143,-1.2465,0.1083,1.4889,-12.8129,0.4024,-1.5882,0.1636,12.8192,-2.0708,3.1102,1.1022,-2.1494,3.0315,-1.5926
0000,train,train/0000,train/0002,pedestrian,pedestrian,1679472934160035,-2.3007,2.1175,-8.5446,-9.2933,0.053,0.1079,-0.7313,-1.2251,0.1202,1.4268,-12.9946,0.5768,-1.5422,0.1166,13.0074,-2.0715,3.0972,1.1145,-2.109,3.0598,-1.5459
0000,train,train/0000,train/0002,pedestrian,pedestrian,1679472934280035,-2.2942,2.131,-8.6278,-9.4391,0.0555,0.1153,-0.6609,-1.2039,0.1279,1.3734,-13.172,0.6919,-1.4993,0.0737,13.1902,-2.0717,3.0891,1.1224,-2.0728,3.0879,-1.5011
0000,train,train/0000,train/0002,pedestrian,pedestrian,1679472934400035,-2.2874,2.1451,-8.7033,-9.5823,0.0561,0.1191,-0.602,-1.1823,0.1317,1.3267,-13.3433,0.8072,-1.4578,0.0408,13.3677,-2.0714,3.0812,1.1306,-2.0417,3.1108,-1.4576
0000,train,train/0000,train/0002,pedestrian,pedestrian,1679472934520035,-2.2807,2.1596,-8.7723,-9.7228,0.0546,0.1201,-0.5553,-1.1602,0.1319,1.2862,-13.5034,0.9958,-1.4179,0.0257,13.54,-2.0708,3.068,1.1444,-2.0172,3.1216,-1.416
0000,train,train/0000,train/0002,pedestrian,pedestrian,1679472934640035,-2.2743,2.174,-8.8365,-9.8607,0.0513,0.118,-0.5217,-1.1377,0.1287,1.2516,-13.6537,1.2139,-1.38,0.0243,13.7075,-2.07,3.0529,1.1603,-2.0007,3.1222,-1.3768
0000,train,train/0000,train/0002,pedestrian,pedestrian,1679472934760035,-2.2684,2.1879,-8.8975,-9.9959,0.0473,0.1118,-0.5027,-1.1149,0.1214,1.223,-13.8038,1.3578,-1.3441,0.0285,13.8704,-2.0691,3.0435,1.1705,-1.9944,3.1183,-1.3404
0000,train,train/0000,train/0002,pedestrian,pedestrian,1679472934880035,-2.263,2.2008,-8.9572,-10.1283,0.0425,0.1011,-0.5012,-1.0926,0.1097,1.202,-13.9601,1.3905,-1.3111,0.0384,14.0292,-2.0682,3.0423,1.1727,-2.0009,3.1097,-1.3085
0000,train,train/0000,train/0002,pedestrian,pedestrian,1679472935000035,-2.2582,2.2121,-9.0178,-10.2581,0.0368,0.0853,-0.5244,-1.0737,0.0929,1.1949,-14.1276,1.2694,-1.2864,0.0564,14.1845,-2.0675,3.052,1.1637,-2.0251,3.0944,-1.2863
0000,train,train/0000,train/0002,pedestrian,pedestrian,1679472935120035,-2.2542,2.2213,-9.083,-10.386,0.0296,0.065,-0.5759,-1.0609,0.0714,1.2072,-14.3031,0.9994,-1.2756,0.0852,14.3379,-2.0672,3.0718,1.1441,-2.0681,3.0709,-1.2784
0000,train,train/0000,train/0002,pedestrian,pedestrian,1679472935240035,-2.2511,2.2277,-9.156,-10.5127,0.0213,0.0431,-0.6469,-1.0533,0.0481,1.2361,-14.481,0.546,-1.2789,0.1134,14.4913,-2.0675,3.1039,1.1118,-2.1216,3.0498,-1.2823
0000,train,train/0000,train/0002,pedestrian,pedestrian,1679472935360035,-2.249,2.2316,-9.2383,-10.6388,0.013,0.0218,-0.7252,-1.0499,0.0254,1.276,-14.6344,-0.5741,-1.2985,0.0864,14.6457,-2.0683,-3.1024,1.0341,-2.1753,3.0738,-1.2941
0000,train,train/0000,train/0002,pedestrian,pedestrian,1679472935480035,-2.248,2.233,-9.3301,-10.7647,0.0052,0.0027,-0.803,-1.0531,0.0059,1.3243,-12.1888,-8.3981,-1.1979,-0.577,14.8019,-2.0697,-2.5383,0.4686,-2.2222,-2.6908,-1.3138
0000,train,train/0000,train/0002,pedestrian,pedestrian,1679472935600035,-2.2478,2.2322,-9.431,-10.8915,-0.0017,-0.0135,-0.876,-1.0623,0.0137,1.3769,13.9129,-5.501,1.1491,-0.7376,14.961,-2.0716,-0.3765,-1.6951,-2.2604,-0.5653,-1.3398
0000,train,train/0000,train/0002,pedestrian,pedestrian,1679472935720035,-2.2484,2.2297,-9.5403,-11.0197,-0.0077,-0.0263,-0.9423,-1.0763,0.0274,1.4305,14.7602,-3.2948,1.2696,-0.6036,15.1234,-2.0739,-0.2196,-1.8543,-2.2899,-0.4356,-1.3706
0000,train,train/0000,train/0002,pedestrian,pedestrian,1679472935840035,-2.2496,2.2259,-9.6571,-11.1498,-0.0125,-0.0353,-0.9995,-1.0934,0.0375,1.4814,15.0791,-2.5302,1.3263,-0.5783,15.2899,-2.0766,-0.1662,-1.9103,-2.3114,-0.4011,-1.4038
0000,train,train/0000,train/0002,pedestrian,pedestrian,1679472935960035,-2.2514,2.2213,-9.7802,-11.2821,-0.0162,-0.0408,-1.0443,-1.1066,0.0439,1.5215,15.3299,-2.0045,1.3703,-0.5613,15.4604,-2.0794,-0.13,-1.9494,-2.3272,-0.3778,-1.4315
0000,train,train/0000,train/0002,pedestrian,pedestrian,1679472936080035,-2.2535,2.2161,-9.9078,-11.4154,-0.019,-0.0427,-1.0731,-1.1094,0.0467,1.5435,15.5664,-1.4466,1.4033,-0.5289,15.6335,-2.0824,-0.0927,-1.9898,-2.3395,-0.3498,-1.4462
0000,train,train/0000,train/0002,pedestrian,pedestrian,1679472936200035,-2.2559,2.211,-10.0377,-11.5483,-0.0211,-0.0416,-1.0835,-1.1013,0.0466,1.545,15.7922,-0.695,1.4263,-0.4662,15.8075,-2.0855,-0.044,-2.0415,-2.348,-0.3065,-1.4455
0000,train,train/0000,train/0002,pedestrian,pedestrian,1679472936320035,-2.2586,2.2062,-10.1678,-11.6797,-0.0228,-0.0379,-1.0768,-1.0896,0.0443,1.532,15.9756,0.391,1.4448,-0.3601,15.9804,-2.0886,0.0245,-2.113,-2.3503,-0.2373,-1.4355
0000,train,train/0000,train/0002,pedestrian,pedestrian,1679472936440035,-2.2614,2.2019,-10.2962,-11.8098,-0.024,-0.033,-1.059,-1.0816,0.0408,1.5137,16.0604,1.7179,1.4564,-0.2226,16.152,-2.0914,0.1066,-2.198,-2.3456,-0.1476,-1.4245
0000,train,train/0000,train/0002,pedestrian,pedestrian,1679472936560035,-2.2643,2.1982,-10.422,-11.9393,-0.024,-0.0289,-1.0359,-1.077,0.0376,1.4943,16.0841,2.778,1.4529,-0.1069,16.3223,-2.0941,0.171,-2.2652,-2.3368,-0.0716,-1.4135
0000,train,train/0000,train/0002,pedestrian,pedestrian,1679472936680035,-2.2672,2.195,-10.5448,-12.0683,-0.0229,-0.0275,-1.0134,-1.074,0.0358,1.4766,16.2564,2.773,1.4381,-0.0909,16.4912,-2.0966,0.169,-2.2656,-2.3272,-0.0616,-1.4023
0000,train,train/0000,train/0002,pedestrian,pedestrian,1679472936800035,-2.2698,2.1916,-10.6652,-12.1971,-0.0211,-0.0295,-0.9976,-1.0712,0.0363,1.4638,16.5858,1.5581,1.4155,-0.1869,16.6588,-2.099,0.0937,-2.1926,-2.3206,-0.128,-1.3919
0000,train,train/0000,train/0002,pedestrian,pedestrian,1679472936920035,-2.2723,2.1879,-10.7842,-12.3254,-0.019,-0.0337,-0.9905,-1.0671,0.0387,1.4559,16.8228,-0.2867,1.3773,-0.3387,16.8253,-2.1012,-0.017,-2.0842,-2.319,-0.2348,-1.3829
0000,train,train/0000,train/0002,pedestrian,pedestrian,1679472937040035,-2.2744,2.1836,-10.9029,-12.4532,-0.0162,-0.0392,-0.9858,-1.0653,0.0425,1.4514,16.8241,-2.3739,1.3189,-0.5034,16.9907,-2.1035,-0.1402,-1.9633,-2.3175,-0.3542,-1.3762
0000,train,train/0000,train/0002,pedestrian,pedestrian,1679472937160035,-2.2762,2.1785,-11.0208,-12.5811,-0.0128,-0.0453,-0.9798,-1.0681,0.0471,1.4494,16.5828,-4.396,1.2474,-0.652,17.1556,-2.1057,-0.2591,-1.8465,-2.3131,-0.4666,-1.3728
0000,train,train/0000,train/0002,pedestrian,pedestrian,1679472937280035,-2.2775,2.1727,-11.138,-12.7095,-0.0091,-0.0512,-0.9757,-1.0744,0.052,1.4513,16.2002,-6.1272,1.1762,-0.7732,17.3202,-2.1078,-0.3616,-1.7462,-2.3081,-0.5619,-1.3736
0000,train,train/0000,train/0002,pedestrian,pedestrian,1679472937400035,-2.2783,2.1662,-11.255,-12.8389,-0.0057,-0.0556,-0.9741,-1.0832,0.0559,1.4568,15.8364,-7.4123,1.1203,-0.8595,17.4852,-2.1099,-0.4378,-1.6722,-2.3032,-0.6311,-1.379
0000,train,train/0000,train/0002,pedestrian,pedestrian,1679472937520035,-2.2788,2.1593,-11.3718,-12.9695,-0.0037,-0.0558,-0.9728,-1.0928,0.0559,1.4631,15.697,-8.0726,1.0988,-0.8984,17.6512,-2.112,-0.475,-1.637,-2.2982,-0.6612,-1.3881
0000,train,train/0000,train/0002,pedestrian,pedestrian,1679472937640035,-2.2792,2.1528,-11.4884,-13.1012,-0.002,-0.0516,-0.9703,-1.1022,0.0517,1.4684,15.604,-8.6029,1.0878,-0.9263,17.8184,-2.1139,-0.5039,-1.6101,-2.2927,-0.6826,-1.3998
0000,train,train/0000,train/0002,pedestrian,pedestrian,1679472937760035,-2.2793,2.1469,-11.6047,-13.234,0.0008,-0.0469,-0.9665,-1.1111,0.0469,1.4726,15.2101,-9.6015,1.0466,-0.9864,17.9871,-2.1158,-0.5631,-1.5527,-2.2867,-0.734,-1.4115
0000,train,train/0000,train/0002,pedestrian,pedestrian,1679472937880035,-2.279,2.1416,-11.7204,-13.3679,0.0038,-0.0423,-0.9626,-1.1194,0.0424,1.4764,14.6029,-10.7907,0.9864,-1.0589,18.1571,-2.1176,-0.6364,-1.4812,-2.2811,-0.7998,-1.4226
0000,train,train/0000,train/0002,pedestrian,pedestrian,1679472938000035,-2.2784,2.1368,-11.8357,-13.5027,0.006,-0.0368,-0.9617,-1.1262,0.0373,1.481,13.8945,-11.9531,0.9192,-1.1307,18.3285,-2.1193,-0.7104,-1.4089,-2.2776,-0.8687,-1.4342
0000,train,train/0000,train/0002,pedestrian,pedestrian,1679472938120035,-2.2776,2.1327,-11.9512,-13.6381,0.0076,-0.0303,-0.9644,-1.1326,0.0312,1.4875,12.922,-13.2409,0.8307,-1.2123,18.5013,-2.121,-0.7976,-1.3234,-2.2761,-0.9527,-1.4479
0000,train,train/0000,train/0002,pedestrian,pedestrian,1679472938240035,-2.2766,2.1295,-12.0672,-13.7745,0.0092,-0.0227,-0.967,-1.1413,0.0245,1.4959,11.0825,-15.0323,0.6718,-1.3239,18.676,-2.1226,-0.9355,-1.1871,-2.2737,-1.0866,-1.4643
0000,train,train/0000,train/0002,pedestrian,pedestrian,1679472938360035,-2.2754,2.1273,-12.1833,-13.9121,0.0106,-0.0141,-0.9694,-1.1522,0.0176,1.5058,6.8823,-17.5517,0.3221,-1.467,18.8528,-2.1241,-1.1971,-0.927,-2.2703,-1.3432,-1.4833
0000,train,train/0000,train/0002,pedestrian,pedestrian,1679472938480035,-2.274,2.1261,-12.2998,-14.051,0.0108,-0.0047,-0.9751,-1.1615,0.0117,1.5165,-2.6708,-18.8437,-0.4371,-1.4557,19.032,-2.1256,-1.7116,-0.414,-2.2691,-1.8551,-1.5026
0000,train,train/0000,train/0002,pedestrian,pedestrian,1679472938600035,-2.2728,2.1262,-12.4173,-14.1908,0.009,0.0046,-0.9846,-1.1667,0.0101,1.5267,-16.4355,-9.9513,-1.4165,-0.5941,19.2134,-2.127,-2.5972,0.4701,-2.2718,-2.7419,-1.5194
0000,train,train/0000,train/0002,pedestrian,pedestrian,1679472938720035,-2.2719,2.1272,-12.5361,-14.331,0.006,0.0125,-0.9958,-1.1613,0.0139,1.5298,-19.2769,2.1519,-1.4913,0.3968,19.3967,-2.1284,3.0304,1.1243,-2.2796,2.8792,-1.5261
0000,train,train/0000,train/0002,pedestrian,pedestrian,1679472938840035,-2.2714,2.1292,-12.6563,-14.4695,0.0019,0.0183,-1.0045,-1.1431,0.0184,1.5217,-17.5666,8.6475,-1.2575,0.8833,19.5797,-2.1299,2.6842,1.4692,-2.2917,2.5223,-1.5183
0000,train,train/0000,train/0002,pedestrian,pedestrian,1679472938960035,-2.2714,2.1316,-12.7772,-14.6054,-0.0026,0.0218,-1.0081,-1.1305,0.0219,1.5147,-15.3894,12.3962,-1.0264,1.1338,19.7611,-2.1313,2.4635,1.6883,-2.299,2.2958,-1.5105
0000,train,train/0000,train/0002,pedestrian,pedestrian,1679472939080035,-2.272,2.1344,-12.8983,-14.7408,-0.0068,0.0234,-1.0085,-1.1276,0.0244,1.5128,-13.2332,14.9189,-0.8253,1.2834,19.9422,-2.1328,2.2964,1.854,-2.3005,2.1287,-1.5078
0000,train,train/0000,train/0002,pedestrian,pedestrian,1679472939200035,-2.2731,2.1373,-13.0193,-14.876,-0.0106,0.0229,-1.0076,-1.1251,0.0253,1.5103,-10.936,16.8919,-0.6239,1.3866,20.1229,-2.1342,2.1453,2.0037,-2.3011,1.9784,-1.5031
0000,train,train/0000,train/0002,pedestrian,pedestrian,1679472939320035,-2.2745,2.1399,-13.1401,-15.0109,-0.0131,0.0203,-1.0054,-1.1231,0.0242,1.5074,-8.565,18.4079,-0.4263,1.4527,20.3029,-2.1355,2.0063,2.1414,-2.301,1.8408,-1.497
0000,train,train/0000,train/0002,pedestrian,pedestrian,1679472939440035,-2.2762,2.1421,-13.2606,-15.1455,-0.0142,0.0162,-1.002,-1.1214,0.0216,1.5038,-5.7323,19.6637,-0.2023,1.4929,20.4822,-2.1368,1.8545,2.2919,-2.3,1.6912,-1.4899
0000,train,train/0000,train/0002,pedestrian,pedestrian,1679472939560035,-2.2779,2.1438,-13.3806,-15.28,-0.0148,0.0108,-0.9973,-1.1201,0.0184,1.4998,-1.2829,20.6206,0.1284,1.4926,20.6605,-2.1381,1.6329,2.5121,-2.2983,1.4728,-1.4817
0000,train,train/0000,train/0002,pedestrian,pedestrian,1679472939680035,-2.2798,2.1447,-13.4999,-15.4144,-0.0151,0.005,-0.9914,-1.1192,0.0159,1.4952,5.1749,20.185,0.5764,1.3728,20.8378,-2.1394,1.3198,2.824,-2.2957,1.1635,-1.473
0000,train,train/0000,train/0002,pedestrian,pedestrian,1679472939800035,-2.2815,2.145,-13.6185,-15.5486,-0.0146,-0.0004,-0.9842,-1.1187,0.0146,1.49,11.7571,17.4172,0.9961,1.0948,21.014,-2.1406,0.977,-3.1177,-2.2923,0.8253,-1.4647
0000,train,train/0000,train/0002,pedestrian,pedestrian,1679472939920035,-2.2833,2.1446,-13.7361,-15.6828,-0.0143,-0.0048,-0.9758,-1.1186,0.0151,1.4844,16.5554,13.2252,1.2674,0.7475,21.1893,-2.1418,0.674,-2.8159,-2.2881,0.5278,-1.4568
0000,train,train/0000,train/0002,pedestrian,pedestrian,1679472940040035,-2.285,2.1438,-13.8527,-15.8171,-0.0146,-0.0083,-0.9661,-1.1189,0.0168,1.4783,18.902,9.956,1.3745,0.4996,21.3637,-2.143,0.4848,-2.6278,-2.283,0.3447,-1.4489
0000,train,train/0000,train/0002,pedestrian,pedestrian,1679472940160035,-2.2868,2.1427,-13.968,-15.9514,-0.015,-0.0099,-0.9552,-1.1196,0.0179,1.4717,19.7098,8.6816,1.3957,0.4093,21.5371,-2.1441,0.4149,-2.559,-2.2771,0.2819,-1.4423
0000,train,train/0000,train/0002,pedestrian,pedestrian,1679472940280035,-2.2886,2.1414,-14.0819,-16.0858,-0.0148,-0.0088,-0.9494,-1.12,0.0172,1.4683,19.4525,9.6393,1.3712,0.4775,21.7098,-2.1451,0.4601,-2.6051,-2.2739,0.3312,-1.4407
0000,train,train/0000,eval/0000,pedestrian,scooter,1679472907040035,-4.1459,-4.1853,14.9136,16.0125,0.8268,1.1813,-1.5711,-0.4229,1.4419,1.627,27.4764,-4.0325,-2.6893,1.0446,27.7707,0.8144,-0.1457,0.9601,-2.8786,2.4444,2.8125
0000,train,train/0000,eval/0000,pedestrian,scooter,1679472907160035,-4.0467,-4.0435,14.725,15.9618,0.8124,1.1875,-1.5809,-0.4073,1.4388,1.6325,27.1103,-4.1975,-2.6675,1.0748,27.4333,0.8172,-0.1536,0.9708,-2.8895,2.4229,2.8006
0000,train,train/0000,eval/0000,pedestrian,scooter,1679472907280035,-3.9509,-3.9003,14.5342,15.9148,0.7846,1.1989,-1.5977,-0.376,1.4328,1.6413,26.7023,-4.6177,-2.6222,1.131,27.0986,0.8201,-0.1712,0.9913,-2.9105,2.3814,2.7766
0000,train,train/0000,eval/0000,pedestrian,scooter,1679472907400035,-3.8584,-3.7558,14.3416,15.8715,0.7588,1.2083,-1.609,-0.3448,1.4268,1.6455,26.3006,-4.975,-2.5745,1.1792,26.767,0.8231,-0.187,1.0101,-2.9305,2.3426,2.7488
0000,train,train/0000,eval/0000,pedestrian,scooter,1679472907520035,-3.7688,-3.6103,14.148,15.832,0.7351,1.2157,-1.6148,-0.3137,1.4207,1.645,25.908,-5.2717,-2.5247,1.2195,26.4389,0.8262,-0.2007,1.0269,-2.9497,2.3065,2.7171
0000,train,train/0000,eval/0000,pedestrian,scooter,1679472907640035,-3.6819,-3.464,13.9541,15.7962,0.7135,1.221,-1.6151,-0.2828,1.4142,1.6396,25.527,-5.51,-2.4732,1.2518,26.1149,0.8294,-0.2126,1.042,-2.9682,2.273,2.6816
0000,train,train/0000,eval/0000,pedestrian,scooter,1679472907760035,-3.5976,-3.3172,13.7604,15.7641,0.6939,1.2243,-1.6099,-0.252,1.4073,1.6295,25.1594,-5.6922,-2.4204,1.2763,25.7953,0.8327,-0.2225,1.0552,-2.9863,2.2417,2.6423
0000,train,train/0000,eval/0000,pedestrian,scooter,1679472907880035,-3.5154,-3.1702,13.5677,15.7357,0.6765,1.2256,-1.5991,-0.2213,1.3999,1.6144,24.807,-5.8206,-2.3664,1.2931,25.4807,0.836,-0.2305,1.0665,-3.004,2.2127,2.5993
0000,train,train/0000,eval/0000,pedestrian,scooter,1679472908000035,-3.4352,-3.0231,13.3766,15.711,0.6611,1.2249,-1.5829,-0.1908,1.3919,1.5944,24.471,-5.897,-2.3116,1.3024,25.1715,0.8394,-0.2365,1.0759,-3.0216,2.1857,2.5524
0000,train,train/0000,eval/0000,pedestrian,scooter,1679472908120035,-3.3567,-2.8762,13.1878,15.69,0.6478,1.2221,-1.5612,-0.1604,1.3832,1.5694,24.1523,-5.9235,-2.256,1.3043,24.8681,0.8429,-0.2405,1.0834,-3.0392,2.1605,2.5018
0000,train,train/0000,eval/0000,pedestrian,scooter,1679472908240035,-3.2797,-2.7298,13.0019,15.6725,0.6365,1.2174,-1.534,-0.1301,1.3737,1.5395,23.8518,-5.9016,-2.1998,1.2991,24.5711,0.8465,-0.2426,1.089,-3.057,2.1372,2.4474
0000,train,train/0000,eval/0000,pedestrian,scooter,1679472908360035,-3.204,-2.584,12.8196,15.6587,0.6274,1.2105,-1.5012,-0.0999,1.3634,1.5046,23.5698,-5.8328,-2.1429,1.2869,24.2808,0.8501,-0.2426,1.0927,-3.0751,2.1154,2.3893
0000,train,train/0000,eval/0000,pedestrian,scooter,1679472908480035,-3.1292,-2.4392,12.6416,15.6485,0.6271,1.1995,-1.472,-0.0911,1.3535,1.4749,23.3362,-5.5953,-2.1163,1.2623,23.9976,0.8537,-0.2353,1.089,-3.0798,2.1144,2.3523
